workloadID, workload argument, tFC, tVM, start time
1,1,3737,12,1599132827
1,10,3936,91,1599132830
1,256,6082,2216,1599132828
1,512,8254,4336,1599132826
1,512,8129,4326,1599132827
1,128,5002,1154,1599132831
1,512,8108,4332,1599132829
1,256,6146,2354,1599132832
1,10,3926,90,1599132835
1,128,5036,1167,1599132834
1,10,4039,91,1599132835
1,1,3901,12,1599132839
1,1,4580,13,1599132844
1,1024,13945,10005,1599132835
1,1024,13806,9984,1599132836
1,512,9651,5731,1599132840
1,10,4652,139,1599132845
1,256,7286,2986,1599132844
1,10,4621,138,1599132850
1,1,4664,12,1599132851
1,2048,25160,21175,1599132832
1,10,5151,225,1599132853
1,128,7380,2594,1599132854
1,1,5024,45,1599132857
1,1,5600,41,1599132860
1,10,5861,379,1599132861
1,10,6033,378,1599132862
1,2048,32203,28158,1599132836
1,512,18105,13299,1599132852
1,128,10755,5028,1599132861
1,512,20640,15388,1599132853
1,128,11182,5048,1599132863
1,1,6275,36,1599132868
1,512,20300,15181,1599132855
1,256,14902,9209,1599132861
1,128,11108,5305,1599132865
1,256,15432,9612,1599132862
1,10,6519,402,1599132871
1,10,6325,401,1599132873
1,128,11413,5029,1599132869
1,256,16268,10209,1599132864
1,1,6253,60,1599132876
1,10,7024,477,1599132877
1,1,6368,44,1599132878
1,1,6708,77,1599132881
1,1,7370,76,1599132882
1,512,27542,21405,1599132863
1,1,7426,74,1599132884
1,10,8053,621,1599132885
1,1024,41946,36942,1599132853
1,512,28750,22757,1599132867
1,1,7564,51,1599132888
1,2048,60738,56003,1599132842
1,1,8289,85,1599132897
1,10,9323,788,1599132896
1,10,9314,690,1599132897
1,256,23967,16228,1599132886
1,128,17697,9815,1599132893
1,1024,54060,48197,1599132859
1,128,18178,9630,1599132895
1,512,37302,30414,1599132877
1,512,37986,30915,1599132877
1,1024,55223,49205,1599132861
1,128,18714,10369,1599132900
1,1,9229,179,1599132910
1,1,9105,128,1599132912
1,128,19919,10779,1599132901
1,256,27778,19237,1599132895
1,128,19712,10753,1599132904
1,10,10281,830,1599132917
1,1024,64281,57872,1599132865
1,128,20318,10986,1599132909
1,512,44524,36776,1599132885
1,128,20442,11291,1599132909
1,2048,84898,79736,1599132847
1,256,29135,20085,1599132903
1,1,9265,161,1599132924
1,128,20361,11471,1599132914
1,1,9965,160,1599132929
1,1,9649,189,1599132929
1,128,20748,11330,1599132919
1,1024,70545,63773,1599132870
1,512,48371,40038,1599132893
1,1,10099,152,1599132933
1,10,10777,929,1599132934
1,128,21852,11587,1599132923
1,1,9763,104,1599132938
1,256,31283,21696,1599132919
1,10,10697,959,1599132940
1,10,10945,861,1599132941
1,1,10385,155,1599132943
1,1,10780,117,1599132943
1,1024,78990,71889,1599132877
1,512,53143,43850,1599132906
1,512,53131,44064,1599132908
1,256,33579,23596,1599132928
1,128,23297,13241,1599132939
1,10,11573,1031,1599132952
1,512,52751,43174,1599132913
1,2048,113794,108465,1599132852
1,128,23939,13392,1599132942
1,256,34001,24214,1599132932
1,128,23334,12698,1599132943
1,2048,115715,110258,1599132852
1,128,24023,13362,1599132947
1,512,55870,45945,1599132918
1,512,55891,45876,1599132918
1,10,11075,1024,1599132963
1,1024,92022,0,1599132886
1,128,23207,12418,1599132955
1,1,10885,159,1599132968
1,10,11933,1193,1599132967
1,1,10793,175,1599132969
1,10,11917,1017,1599132968
1,1,11429,109,1599132970
1,128,24081,13345,1599132958
1,256,36432,25426,1599132949
1,10,12121,1253,1599132974
1,256,36841,25986,1599132950
1,128,25110,13923,1599132962
1,512,58642,48121,1599132929
1,128,25619,14538,1599132965
1,10,12937,1262,1599132978
1,512,59999,49825,1599132932
1,1,12163,141,1599132981
1,1,12189,152,1599132981
1,10,13293,1410,1599132981
1,1024,98453,89559,1599132896
1,10,12705,1375,1599132983
1,10,14135,1378,1599132982
1,10,13578,1290,1599132985
1,1,13193,244,1599132987
1,10,14022,1393,1599132990
1,128,28473,16686,1599132976
1,512,63573,53290,1599132941
1,256,41227,30160,1599132964
1,512,63558,52919,1599132943
1,2048,149361,143080,1599132860
1,128,29635,17297,1599132980
1,512,66951,55821,1599132945
1,128,29411,16809,1599132985
1,256,43301,31684,1599132971
1,128,30107,17504,1599132985
1,256,43395,32342,1599132973
1,256,43034,31501,1599132973
1,128,30027,17144,1599132987
1,10,14471,1377,1599133003
1,128,31107,18007,1599132986
1,256,45159,33006,1599132977
1,128,31156,17916,1599132991
1,256,44787,32863,1599132978
1,256,46164,33758,1599132980
1,1,13481,270,1599133013
1,256,46556,34010,1599132981
1,10,14785,1591,1599133013
1,4096,195406,190313,1599132835
1,1,13840,303,1599133016
1,512,71834,60728,1599132960
1,1,13821,297,1599133019
1,128,31556,18044,1599133002
1,1,14313,349,1599133022
1,256,47835,34741,1599132989
1,256,47880,34246,1599132989
1,1,14745,212,1599133028
1,10,16401,2014,1599133028
1,128,34346,20336,1599133012
1,256,51332,37394,1599132995
1,10,16793,1913,1599133030
1,10,16780,1877,1599133031
1,10,16855,1856,1599133031
1,512,79072,67389,1599132970
1,128,34175,19895,1599133015
1,128,33987,20076,1599133015
1,256,51290,37542,1599132998
1,256,50035,36319,1599133001
1,128,36914,22479,1599133018
1,256,53588,39296,1599133008
1,10,18045,1951,1599133045
1,128,37611,22487,1599133027
1,10,18013,1958,1599133048
1,1024,132079,121533,1599132934
1,1,16800,433,1599133050
1,2048,193753,186478,1599132874
1,10,18627,2055,1599133049
1,512,85499,72183,1599132982
1,1,16744,424,1599133053
1,2048,197260,189184,1599132873
1,2048,197225,189352,1599132873
1,512,87250,73853,1599132984
1,10,19023,2149,1599133057
1,128,39778,23718,1599133036
1,2048,203925,195989,1599132873
1,512,89938,75827,1599132989
1,2048,205407,197420,1599132874
1,1,17481,609,1599133066
1,10,19385,2248,1599133064
1,128,40776,24354,1599133045
1,128,41283,24754,1599133050
1,256,61207,45937,1599133030
1,1,18162,253,1599133075
1,256,62747,46884,1599133032
1,1,18637,416,1599133078
1,256,62598,46966,1599133034
1,512,95951,82005,1599133002
1,10,20516,2128,1599133077
1,256,62203,46368,1599133036
1,2048,219605,211440,1599132879
1,128,43647,25853,1599133055
1,128,42547,25374,1599133057
1,1024,153603,141667,1599132948
1,1024,151377,139462,1599132951
1,512,97726,83772,1599133005
1,256,63367,47573,1599133040
1,256,64527,48405,1599133040
1,128,43346,25918,1599133062
1,256,64397,47892,1599133041
1,2048,225645,217102,1599132881
1,10,20865,2273,1599133088
1,512,101300,86822,1599133008
1,256,66266,49430,1599133044
1,128,44605,26896,1599133066
1,10,21049,2228,1599133089
1,128,44504,27025,1599133067
1,128,44807,26877,1599133067
1,512,101308,86876,1599133012
1,1,19169,424,1599133094
1,512,102447,88009,1599133012
1,128,45451,27043,1599133070
1,2048,232993,224108,1599132883
1,256,65179,48275,1599133052
1,128,45313,27237,1599133074
1,10,20961,2204,1599133099
1,256,66946,49839,1599133053
1,128,45435,26652,1599133075
1,1,19361,558,1599133101
1,10,20262,2170,1599133100
1,256,66494,51300,1599133058
1,10,20953,2443,1599133106
1,256,68803,52010,1599133059
1,2048,242432,233218,1599132886
1,1,19449,281,1599133109
1,512,107980,92719,1599133021
1,1,19602,351,1599133110
1,2048,245110,235649,1599132886
1,256,69866,52347,1599133062
1,1,19593,261,1599133112
1,10,21512,2297,1599133112
1,128,47170,28248,1599133087
1,10,21789,2453,1599133113
1,10,21386,2323,1599133114
1,512,110683,95381,1599133028
1,10,22073,2430,1599133116
1,512,109931,94669,1599133029
1,10,22141,2331,1599133121
1,512,111276,95585,1599133032
1,512,113135,96942,1599133032
1,128,48364,29270,1599133097
1,256,72415,54143,1599133075
1,1024,175575,162878,1599132974
1,128,48303,29036,1599133104
1,10,22900,2580,1599133130
1,4096,313514,307137,1599132842
1,4096,314913,308588,1599132841
1,256,74087,55209,1599133083
1,128,49567,30463,1599133108
1,256,74483,55176,1599133084
1,2048,265620,255931,1599132894
1,1024,181939,169041,1599132978
1,2048,266853,256918,1599132894
1,2048,270543,260469,1599132895
1,10,23049,2638,1599133144
1,4096,326418,320131,1599132842
1,1024,186765,173163,1599132982
1,128,50393,30069,1599133120
1,256,75755,56147,1599133095
1,1024,186585,172898,1599132984
1,512,119997,102942,1599133052
1,128,50679,30960,1599133122
