1,5406,0,1593809448
2,4410,544,1593809449
2,4657,865,1593809449
0,5790,1962,1593809451
0,4388,303,1593809455
2,6240,2328,1593809454
2,6293,2401,1593809454
2,4913,644,1593809456
2,6376,2279,1593809454
0,5256,1076,1593809456
0,8326,4357,1593809455
0,9662,5744,1593809454
0,8696,4347,1593809456
1,5477,0,1593809459
2,4652,678,1593809462
1,5724,0,1593809461
0,5986,2058,1593809462
2,4838,800,1593809463
1,5646,0,1593809464
2,17156,13302,1593809453
1,5621,0,1593809465
1,3970,129,1593809468
1,4038,130,1593809468
2,11146,7119,1593809463
1,5572,0,1593809469
0,8409,4471,1593809467
2,17059,13126,1593809459
0,9884,5775,1593809466
0,7166,3297,1593809469
2,7206,3321,1593809469
1,3933,45,1593809473
0,5087,1016,1593809472
0,9919,5925,1593809468
0,6042,1982,1593809473
0,8527,4389,1593809471
2,6841,3034,1593809474
2,9841,5779,1593809471
0,5831,1965,1593809479
1,5441,0,1593809485
0,6914,3076,1593809484
1,3870,44,1593809488
0,8200,4340,1593809484
1,3966,127,1593809488
0,4194,286,1593809488
2,14456,10687,1593809479
0,5886,1970,1593809489
0,5891,1978,1593809489
1,5493,0,1593809490
1,5329,1378,1593809490
1,3997,131,1593809492
1,5476,0,1593809490
0,5926,2016,1593809491
0,5356,1147,1593809493
2,6925,2925,1593809492
2,7440,3134,1593809493
2,6317,1795,1593809495
0,10207,5985,1593809493
2,8142,3319,1593809495
2,5759,1080,1593809499
1,4761,50,1593809501
0,11299,7003,1593809494
0,5561,593,1593809501
2,15306,11341,1593809491
2,11653,7072,1593809495
1,7354,0,1593809500
0,8882,4133,1593809499
0,8241,3323,1593809500
0,4896,290,1593809503
2,6474,1817,1593809502
0,9066,4509,1593809499
2,22650,18580,1593809488
1,5154,255,1593809508
1,7610,0,1593809506
0,7878,3444,1593809506
2,8943,4404,1593809505
1,8243,0,1593809507
2,17260,12668,1593809498
2,6400,1525,1593809509
0,8513,3675,1593809508
0,5237,315,1593809511
2,8238,3480,1593809508
0,11445,6560,1593809505
1,5108,159,1593809512
0,13781,9197,1593809505
0,13259,8686,1593809507
0,5217,309,1593809516
2,18723,13881,1593809503
2,11582,6562,1593809510
2,29894,26072,1593809492
2,18337,13758,1593809504
1,4145,0,1593809519
2,15980,11190,1593809507
0,10949,6049,1593809512
1,3975,0,1593809520
1,3983,0,1593809520
1,3942,0,1593809521
0,5064,1072,1593809520
1,4160,0,1593809522
1,4065,0,1593809522
1,4277,0,1593809523
0,5066,1027,1593809522
0,10137,5775,1593809518
1,4308,136,1593809524
0,5104,1025,1593809524
1,4217,0,1593809525
2,12009,7995,1593809521
2,6202,1614,1593809528
2,12836,9006,1593809521
0,6492,2440,1593809527
0,4846,309,1593809530
2,7999,3422,1593809528
2,7755,3298,1593809528
0,8853,4942,1593809527
0,6015,1394,1593809530
0,6898,2437,1593809530
0,9134,4057,1593809529
2,5168,785,1593809536
0,6936,2400,1593809536
0,11777,6731,1593809531
2,7217,2567,1593809536
2,5972,1192,1593809537
1,5347,0,1593809538
1,5646,0,1593809538
2,23298,19376,1593809521
2,8317,3931,1593809537
1,4504,0,1593809541
2,5124,825,1593809541
2,14978,10457,1593809532
0,6158,1978,1593809542
0,5885,1995,1593809543
2,4836,768,1593809545
2,22538,18560,1593809527
0,4324,285,1593809546
2,5768,1897,1593809545
0,4897,1022,1593809546
0,9922,5730,1593809542
1,4166,0,1593809548
2,21085,16619,1593809531
2,4712,835,1593809548
1,3936,123,1593809550
2,4477,508,1593809550
0,4135,301,1593809551
0,6040,1980,1593809550
2,4390,557,1593809551
1,4072,0,1593809553
1,3941,46,1593809553
1,4090,0,1593809553
0,8117,4343,1593809550
0,8119,4342,1593809551
1,4230,0,1593809555
2,4574,659,1593809556
0,4212,287,1593809558
2,9996,6113,1593809552
1,4149,0,1593809560
2,4514,649,1593809560
2,15657,11683,1593809551
2,7031,3063,1593809560
1,4033,0,1593809566
1,4195,0,1593809566
1,4006,0,1593809568
0,8222,4324,1593809564
2,9308,5390,1593809565
1,4050,0,1593809571
1,4012,0,1593809572
1,4251,0,1593809572
1,3873,44,1593809574
0,5860,1972,1593809572
2,9409,5555,1593809571
0,4173,285,1593809576
1,4071,0,1593809578
1,4149,0,1593809578
2,9609,5641,1593809574
0,4332,297,1593809582
1,4486,0,1593809584
2,8593,4462,1593809583
0,4410,287,1593809588
1,4285,0,1593809590
1,4813,0,1593809591
0,5606,1093,1593809592
2,13673,9625,1593809584
0,4687,290,1593809594
2,20073,15992,1593809579
2,9433,5449,1593809590
2,9774,5776,1593809590
2,5741,1278,1593809594
0,5333,1029,1593809596
0,10255,6021,1593809592
2,20371,16435,1593809582
2,5375,1507,1593809599
1,3918,0,1593809601
0,9849,5696,1593809596
1,3864,54,1593809602
1,3927,43,1593809603
2,6734,2817,1593809600
1,3988,0,1593809603
0,9555,5717,1593809598
2,5405,1501,1593809603
