2,52087,29406,1593861461
2,71402,50429,1593861441
2,41175,18165,1593861472
0,71197,50310,1593861442
2,43045,18422,1593861471
2,151068,138090,1593861367
1,83263,62641,1593861435
2,41064,18302,1593861477
2,42423,18449,1593861477
1,29061,3207,1593861490
1,57131,34847,1593861463
0,34057,8465,1593861487
1,85967,64747,1593861437
2,107542,89525,1593861416
1,84721,63846,1593861441
2,155306,142390,1593861371
0,119530,102907,1593861407
0,34475,8273,1593861492
0,33684,8489,1593861494
2,74573,53259,1593861454
2,44021,18640,1593861486
1,60298,36405,1593861470
0,34877,8671,1593861497
0,143245,127094,1593861393
1,29531,3292,1593861507
0,141202,125060,1593861395
0,102901,82064,1593861434
1,27658,650,1593861510
0,78501,56184,1593861459
0,35739,8741,1593861502
0,78605,56054,1593861460
1,62762,38075,1593861476
1,29789,3386,1593861509
1,27293,689,1593861512
0,140114,124170,1593861399
1,91035,68593,1593861449
1,90840,67990,1593861449
2,45561,18910,1593861495
0,36121,8838,1593861505
1,30525,3618,1593861512
1,27785,590,1593861515
2,170674,156265,1593861375
1,31267,3637,1593861515
0,56931,31235,1593861490
0,56981,30680,1593861491
2,47366,20183,1593861501
2,172117,157360,1593861377
0,36025,8953,1593861513
2,46737,19685,1593861502
1,65255,39520,1593861484
0,106874,86280,1593861443
2,81599,57251,1593861469
0,151852,135637,1593861399
0,84693,61033,1593861470
0,83897,60612,1593861471
2,82484,58217,1593861472
0,36593,9021,1593861518
1,96862,74251,1593861458
2,122717,101113,1593861433
1,93737,71010,1593861462
0,36789,8931,1593861519
0,36937,9415,1593861520
2,60489,33966,1593861498
2,177479,162706,1593861382
2,85731,0,1593861474
0,111877,90090,1593861450
1,32661,3611,1593861533
1,29002,483,1593861537
2,49504,20797,1593861516
2,63381,35823,1593861503
0,160921,145030,1593861407
0,60823,33287,1593861507
0,87849,62635,1593861480
2,49346,20882,1593861519
0,38899,9706,1593861530
1,71354,43502,1593861500
1,237871,230193,1593861334
0,115233,92726,1593861457
0,141720,121606,1593861432
2,63463,35635,1593861511
0,89022,63247,1593861486
1,101880,76608,1593861475
0,144622,123527,1593861432
2,51184,22114,1593861527
1,152374,132283,1593861427
2,91812,64714,1593861492
1,32233,554,1593861553
2,66749,37728,1593861519
0,173510,155031,1593861413
2,91981,65105,1593861495
0,149242,127899,1593861438
2,196901,179721,1593861391
0,41352,10265,1593861547
0,41082,10534,1593861547
0,174621,155787,1593861414
0,172469,154178,1593861417
2,53544,22990,1593861536
0,42230,10863,1593861550
0,94129,66929,1593861499
1,33489,807,1593861560
0,152193,129871,1593861442
1,109949,82667,1593861485
0,94253,67398,1593861501
2,53953,23062,1593861541
2,54113,23351,1593861542
0,43306,10926,1593861553
0,153309,131076,1593861445
1,163485,141643,1593861437
0,156992,134606,1593861444
2,55267,24821,1593861546
2,202728,185602,1593861399
2,205488,187931,1593861398
2,95463,67890,1593861508
2,142506,118084,1593861461
2,57008,25550,1593861548
0,129180,103620,1593861476
0,128188,103662,1593861478
2,142517,118037,1593861465
1,112341,84869,1593861495
2,57321,25333,1593861551
0,69085,38696,1593861539
2,71242,39886,1593861540
2,57636,25576,1593861555
2,99513,70194,1593861514
2,148075,122671,1593861468
0,189858,169873,1593861426
2,57502,25087,1593861558
1,39241,4500,1593861577
1,172590,149442,1593861444
0,69736,39331,1593861547
1,172588,149685,1593861445
0,101433,72127,1593861517
0,133026,106529,1593861486
0,164089,141234,1593861455
1,245025,229621,1593861376
2,151174,125889,1593861471
2,74098,42018,1593861549
0,194949,173989,1593861429
0,71392,40595,1593861552
0,135553,108740,1593861489
2,102425,73500,1593861522
1,246291,230748,1593861378
1,176126,152551,1593861449
0,136273,109355,1593861491
1,40162,4767,1593861588
1,118213,89799,1593861510
0,46759,12040,1593861581
0,197259,176509,1593861431
2,105046,74727,1593861525
1,36737,714,1593861595
2,104378,74501,1593861529
0,199665,178282,1593861434
0,139025,111397,1593861496
2,62679,27302,1593861574
0,172425,147835,1593861465
1,37937,1054,1593861601
2,230559,211855,1593861409
0,141177,113931,1593861499
1,42401,4811,1593861599
0,47417,11602,1593861594
2,156928,130046,1593861487
0,205740,183443,1593861438
1,123956,93382,1593861520
2,108536,77954,1593861536
0,75980,42292,1593861569
0,108925,78809,1593861536
2,302419,290785,1593861345
2,78944,44702,1593861568
1,86620,52012,1593861562
2,109620,78706,1593861539
1,39021,996,1593861611
2,110598,80016,1593861540
0,78401,42829,1593861573
1,89206,54773,1593861564
0,79097,43852,1593861578
0,77662,43100,1593861580
1,39018,730,1593861619
0,49265,12576,1593861608
2,63454,27522,1593861595
1,272532,255466,1593861386
1,127485,96469,1593861531
0,79065,43578,1593861580
0,49331,12605,1593861610
2,80791,45029,1593861579
2,242986,222877,1593861419
0,114873,83503,1593861547
1,37906,645,1593861624
2,64470,28080,1593861598
0,113892,83162,1593861549
2,82457,46475,1593861581
2,82902,46456,1593861583
2,246989,226475,1593861420
0,185104,158810,1593861483
2,114445,81925,1593861553
0,219486,196446,1593861449
1,198420,172071,1593861470
0,50993,12287,1593861617
2,84014,47430,1593861584
1,197486,171172,1593861473
0,51025,12755,1593861619
0,81037,44781,1593861591
1,283300,265323,1593861391
1,43971,5209,1593861631
2,115959,82607,1593861559
1,132805,100804,1593861542
0,81330,45596,1593861594
1,133437,101213,1593861543
2,84104,46793,1593861592
1,40785,1081,1593861635
0,118337,85130,1593861558
1,44653,5129,1593861632
0,51154,12702,1593861626
2,118353,84320,1593861560
1,94370,57031,1593861585
0,52708,13569,1593861628
1,133211,102053,1593861548
0,82022,44998,1593861599
2,334186,322648,1593861349
1,206623,179831,1593861477
0,120449,86010,1593861564
0,121162,86396,1593861564
0,82452,46316,1593861604
0,193996,166248,1593861493
0,53689,13962,1593861633
0,195425,168056,1593861493
0,83814,45951,1593861605
2,176700,147520,1593861513
2,341235,328862,1593861349
0,83745,46591,1593861606
2,87825,50597,1593861604
0,158982,128470,1593861533
0,197381,169396,1593861497
0,159984,129338,1593861535
0,53648,12952,1593861642
1,97579,58744,1593861598
1,140965,106095,1593861556
2,265626,242468,1593861432
0,196996,168649,1593861500
0,86029,47899,1593861612
1,209731,181103,1593861489
1,41805,1071,1593861657
2,71340,31398,1593861627
0,235701,211232,1593861464
0,55013,13704,1593861644
1,42134,801,1593861657
2,87297,48268,1593861613
1,46488,5729,1593861654
2,124976,89185,1593861576
2,70769,30581,1593861631
2,88470,49247,1593861614
1,142398,107717,1593861561
1,43011,947,1593861661
1,216429,187241,1593861490
1,142024,107070,1593861566
2,88038,49359,1593861620
1,146069,110775,1593861562
0,126985,90835,1593861581
1,144920,109057,1593861565
0,55993,14252,1593861654
1,42519,871,1593861668
1,48121,5349,1593861663
1,217655,189048,1593861494
2,186078,154749,1593861525
2,362647,349341,1593861351
2,73496,31528,1593861640
1,48664,5561,1593861667
0,167117,135397,1593861549
0,127260,92408,1593861590
0,246005,219906,1593861473
0,89762,49571,1593861629
0,56757,14046,1593861662
2,72395,30723,1593861647
0,56301,13845,1593861664
1,48078,6033,1593861674
0,210513,181844,1593861514
2,131504,93427,1593861593
1,225821,196509,1593861500
2,133300,94912,1593861593
2,92831,52287,1593861635
0,173858,140740,1593861555
0,58718,14439,1593861671
2,96147,54380,1593861636
1,103171,63468,1593861630
2,380283,367430,1593861354
0,91733,50982,1593861642
2,134416,95898,1593861600
1,154435,115710,1593861580
1,45894,1139,1593861689
2,193935,162794,1593861543
0,59974,15164,1593861677
2,76822,33231,1593861660
2,94511,52730,1593861643
2,290666,265845,1593861448
0,91545,50701,1593861647
2,76944,32981,1593861662
2,96864,54046,1593861644
2,385240,370982,1593861356
2,198933,165866,1593861542
2,76679,33278,1593861665
0,218157,187585,1593861526
1,155220,116965,1593861589
1,153673,115265,1593861590
0,258670,230605,1593861487
0,178852,143834,1593861567
0,93392,51924,1593861653
1,51163,5899,1593861695
0,260449,232374,1593861488
0,59758,14855,1593861688
0,180316,144606,1593861568
1,338077,317653,1593861411
0,93453,53153,1593861656
2,97801,54907,1593861651
2,96479,54520,1593861653
0,178814,143236,1593861571
0,136620,98111,1593861614
0,179793,144676,1593861571
0,136651,97843,1593861616
2,97123,54242,1593861655
0,137681,98911,1593861615
2,98414,54779,1593861656
1,343524,321949,1593861412
2,203790,170530,1593861552
0,61649,15373,1593861695
0,138753,100058,1593861618
0,263330,236581,1593861496
1,48029,630,1593861712
1,107630,65503,1593861653
0,139601,100534,1593861621
0,263743,236439,1593861498
1,50705,5824,1593861711
1,52699,5685,1593861708
0,266662,238853,1593861496
1,347786,327683,1593861416
2,78849,33763,1593861685
2,208223,173413,1593861556
2,79903,34812,1593861684
0,181227,145895,1593861584
2,77828,32732,1593861688
1,351913,330603,1593861415
0,184689,148647,1593861582
0,184857,149147,1593861584
2,101831,57109,1593861668
2,141439,100132,1593861629
1,247106,216196,1593861524
0,185106,147783,1593861587
1,47485,974,1593861725
2,209506,173319,1593861564
0,188071,150642,1593861586
1,52617,6132,1593861721
1,162709,122284,1593861611
1,247449,215036,1593861527
0,273955,245199,1593861502
0,188259,151251,1593861589
0,98404,54399,1593861680
0,99201,54568,1593861680
0,99082,54008,1593861682
0,234661,201995,1593861548
0,188965,151068,1593861594
0,97409,53098,1593861686
1,48829,871,1593861735
1,48743,1058,1593861736
2,83201,35667,1593861702
2,215378,179132,1593861570
0,99538,55516,1593861686
2,215575,179708,1593861572
0,98520,54290,1593861689
1,54209,6683,1593861734
0,191671,153549,1593861597
2,146554,104599,1593861642
0,98591,54715,1593861690
1,45577,1110,1593861743
0,146909,105442,1593861642
2,429155,414079,1593861361
2,104395,57400,1593861687
0,100006,53948,1593861691
2,322471,294944,1593861470
2,430656,414815,1593861362
0,101333,55055,1593861691
2,218471,181437,1593861575
1,253784,221162,1593861541
1,371208,348105,1593861425
0,194324,156300,1593861602
2,109104,63119,1593861688
0,101133,55456,1593861697
0,194388,156078,1593861605
0,283801,254103,1593861516
2,84174,37813,1593861717
0,147709,106235,1593861655
2,81590,35804,1593861722
0,64354,16034,1593861740
2,331761,303959,1593861474
2,109181,62475,1593861696
0,65031,16052,1593861741
1,55497,6209,1593861751
1,263095,230158,1593861544
2,108095,62646,1593861699
2,150769,108129,1593861657
0,149757,106765,1593861659
1,382796,359348,1593861427
1,118006,69687,1593861693
1,260938,227648,1593861550
2,225596,186430,1593861586
2,153944,108649,1593861659
0,198808,159631,1593861614
1,48993,855,1593861764
2,83962,35526,1593861731
1,56511,6603,1593861759
1,55398,6827,1593861760
0,63095,15572,1593861752
0,248918,213692,1593861567
0,65261,16076,1593861751
0,149357,105893,1593861667
1,55574,6478,1593861761
0,199830,160259,1593861622
1,388970,364664,1593861434
2,153287,109017,1593861669
1,55649,5955,1593861767
2,85789,37076,1593861737
1,174840,131212,1593861649
0,149017,104276,1593861675
2,86854,36431,1593861738
2,460092,443235,1593861365
1,121871,73991,1593861704
1,174599,132483,1593861652
0,299178,267787,1593861528
2,155743,110935,1593861672
1,56970,6506,1593861772
2,112857,64183,1593861717
2,111491,63937,1593861719
2,157367,112203,1593861677
0,303597,271899,1593861533
1,51354,1250,1593861786
1,53038,1321,1593861784
0,106470,58006,1593861732
1,56731,6427,1593861782
2,114270,66380,1593861726
1,51831,1025,1593861790
2,234791,195429,1593861609
0,68365,16971,1593861775
1,404673,380580,1593861440
0,209017,168126,1593861635
0,307000,274982,1593861538
1,406820,381202,1593861441
0,207581,166904,1593861641
1,57460,7009,1593861791
1,51162,1270,1593861799
0,157406,112245,1593861692
1,52153,1062,1593861798
0,260637,222993,1593861590
1,284293,246536,1593861567
0,210502,168498,1593861641
0,258999,221071,1593861595
0,68134,16784,1593861786
1,58344,6921,1593861796
2,163896,116435,1593861691
2,486040,468735,1593861370
1,124482,74273,1593861732
0,213272,170389,1593861644
1,180167,134237,1593861677
1,181773,134997,1593861678
1,53644,1070,1593861806
2,113820,63682,1593861746
0,159745,113842,1593861701
1,58581,6949,1593861803
0,110276,61976,1593861752
1,53545,984,1593861809
0,68735,17712,1593861794
2,161703,114030,1593861702
1,53470,1099,1593861810
2,364184,333369,1593861500
0,111386,62114,1593861754
2,90016,39590,1593861776
2,118224,68181,1593861748
1,185174,138871,1593861681
0,315434,281866,1593861552
0,112585,62883,1593861754
0,216129,172181,1593861651
2,364874,334621,1593861503
0,161350,114686,1593861706
2,113252,68608,1593861755
0,111301,63094,1593861758
2,118743,69432,1593861750
0,111503,62315,1593861758
2,115759,66126,1593861755
1,60792,7155,1593861811
2,167137,119437,1593861706
2,245914,203772,1593861627
0,112303,62378,1593861761
2,246745,204562,1593861627
0,165017,116921,1593861711
2,503623,486201,1593861373
1,289502,249935,1593861587
2,163979,116476,1593861713
0,215247,170486,1593861663
0,162988,115519,1593861718
0,113544,64222,1593861768
1,54214,1351,1593861829
0,70730,17274,1593861813
0,113464,63854,1593861771
0,114865,64066,1593861770
2,118889,68126,1593861766
1,293586,254638,1593861592
2,374914,343109,1593861511
0,325185,289699,1593861561
0,275023,234495,1593861612
0,70518,17451,1593861817
0,218891,174870,1593861669
1,56001,1380,1593861832
2,94260,42662,1593861796
2,173254,123573,1593861718
0,70862,18043,1593861821
0,114766,63233,1593861778
2,254617,212148,1593861640
0,220529,174617,1593861676
0,279985,239847,1593861618
1,194772,146032,1593861704
2,121613,69274,1593861777
0,221692,176127,1593861677
2,171882,122021,1593861728
1,55982,1385,1593861845
1,60762,6974,1593861841
1,299338,259287,1593861604
2,96343,41563,1593861809
1,133957,81260,1593861771
0,73185,17870,1593861832
0,166528,118737,1593861739
2,170868,119862,1593861737
2,259933,215553,1593861651
0,118851,66581,1593861792
0,285381,244147,1593861628
1,195357,146885,1593861718
2,535857,516581,1593861380
0,340575,303671,1593861576
0,74673,18321,1593861842
1,456782,427976,1593861462
1,136494,82559,1593861783
2,399946,365987,1593861527
2,125411,73209,1593861803
1,462212,433944,1593861467
0,75005,18633,1593861853
2,174632,124822,1593861754
2,173625,122447,1593861757
2,265001,220018,1593861666
2,177546,126420,1593861753
0,173736,122934,1593861757
2,269024,223885,1593861663
2,546917,526575,1593861386
1,60160,1408,1593861874
2,127359,72846,1593861807
0,292292,249621,1593861643
1,200002,149353,1593861735
2,270216,224336,1593861665
1,465345,437129,1593861471
0,75180,18170,1593861862
2,130010,73572,1593861808
2,98945,42834,1593861839
0,175669,125563,1593861763
2,269743,222123,1593861670
0,122655,68961,1593861818
0,124129,69865,1593861816
1,59525,1255,1593861881
1,66846,8258,1593861874
0,296541,253282,1593861646
0,124292,68682,1593861818
2,182700,131550,1593861760
1,315859,273199,1593861628
2,100842,42996,1593861843
1,207206,154434,1593861737
2,129977,74678,1593861816
1,139856,84067,1593861808
0,177552,126974,1593861771
2,131456,73888,1593861818
0,236625,188771,1593861713
1,60428,1349,1593861890
0,357039,318101,1593861595
2,565426,545623,1593861387
1,142712,84768,1593861810
2,129838,74844,1593861824
0,125859,70684,1593861828
0,77345,19815,1593861877
1,208060,156295,1593861750
2,135192,76988,1593861823
2,275132,227184,1593861684
2,103009,44325,1593861856
2,274360,226003,1593861685
0,360763,320091,1593861600
0,77851,19902,1593861883
2,183281,131071,1593861780
1,61336,1179,1593861902
2,103367,45350,1593861862
2,419221,384546,1593861547
2,185686,132831,1593861780
1,67166,7621,1593861899
2,423730,388315,1593861544
0,79551,19896,1593861889
1,61066,1278,1593861907
0,127419,70926,1593861842
2,426008,391756,1593861545
2,104481,45331,1593861868
1,144123,87835,1593861829
0,365986,325436,1593861609
0,305349,261750,1593861671
1,494033,462119,1593861483
2,132852,75669,1593861844
1,209524,157575,1593861768
1,68453,8084,1593861910
0,128708,71652,1593861850
0,79405,20268,1593861900
1,145644,88854,1593861834
1,67765,7864,1593861912
1,629998,613771,1593861352
1,212941,160080,1593861769
2,283802,235175,1593861698
0,309854,264230,1593861672
1,69983,7560,1593861912
2,188271,132809,1593861795
0,126282,72771,1593861857
1,68727,8266,1593861915
0,245553,196405,1593861739
2,431676,395350,1593861554
0,309381,263524,1593861676
0,311905,266283,1593861674
2,107526,46740,1593861879
0,129909,72748,1593861856
0,311761,266645,1593861675
2,188810,135021,1593861799
0,246761,197361,1593861743
0,309879,264412,1593861679
0,81645,20581,1593861908
1,61010,1083,1593861929
0,310540,264919,1593861680
0,80626,19853,1593861910
1,145125,87697,1593861845
0,247739,196885,1593861745
0,249129,198786,1593861747
1,146260,89633,1593861849
0,129573,73283,1593861866
0,83320,20612,1593861914
2,105836,46297,1593861895
0,82366,20073,1593861918
0,188368,134564,1593861815
2,442910,405110,1593861561
0,252794,200212,1593861752
2,293441,245014,1593861711
0,82873,20588,1593861922
0,132517,74507,1593861873
2,137930,79663,1593861868
1,70691,7619,1593861936
2,108870,47167,1593861898
1,218222,164266,1593861789
0,382273,339812,1593861626
0,82068,20515,1593861926
1,148439,88648,1593861861
0,132333,74646,1593861878
2,111208,47708,1593861901
0,133198,75327,1593861880
0,133457,74859,1593861880
1,515363,483572,1593861501
0,84701,21082,1593861933
1,64823,1116,1593861954
2,196915,139436,1593861822
0,255479,204185,1593861765
0,194037,135999,1593861828
2,109456,47358,1593861913
0,255525,205024,1593861768
0,323248,276126,1593861702
2,457072,418122,1593861570
2,142999,82768,1593861883
2,302654,251989,1593861724
2,455619,417268,1593861573
1,223963,169600,1593861804
0,194286,139830,1593861835
0,324863,277828,1593861705
0,259232,207715,1593861770
2,197030,140247,1593861833
0,194122,138935,1593861837
1,353020,302684,1593861679
2,141456,80462,1593861891
2,112745,48873,1593861920
1,526745,494604,1593861507
1,73541,8202,1593861961
1,70381,8253,1593861965
0,83844,21010,1593861953
0,390063,346845,1593861648
1,529557,497483,1593861509
0,83317,21316,1593861955
2,203427,145012,1593861837
0,262478,209773,1593861779
1,225773,171232,1593861815
0,199007,141559,1593861843
1,353178,305522,1593861689
2,303872,253609,1593861740
0,139983,78701,1593861905
0,262678,210226,1593861784
0,140266,78450,1593861906
1,152658,91661,1593861894
2,112890,47506,1593861935
2,202972,144019,1593861845
1,229404,171120,1593861820
1,356112,306898,1593861694
2,468270,428179,1593861582
0,86708,21999,1593861964
1,154621,93194,1593861897
2,112052,48125,1593861940
1,541453,507862,1593861511
0,264978,211369,1593861788
0,266240,213495,1593861789
2,203165,145331,1593861853
2,203823,145199,1593861852
2,115194,49270,1593861942
1,231543,173681,1593861827
1,158245,94659,1593861900
0,336035,286845,1593861724
2,204686,147204,1593861858
1,67523,1770,1593861995
0,268277,214587,1593861795
2,115400,49609,1593861949
0,340173,290094,1593861725
0,86622,21816,1593861978
0,201421,143974,1593861865
2,203303,144554,1593861863
0,404277,359115,1593861663
0,200525,144758,1593861867
0,336661,287205,1593861731
2,114353,48939,1593861954
2,145567,82878,1593861924
1,75481,9077,1593861995
1,365653,315296,1593861705
0,339322,289939,1593861733
0,85890,21434,1593861986
0,269265,215782,1593861803
2,661643,639200,1593861412
1,366456,317066,1593861707
2,485166,444213,1593861590
0,142578,79532,1593861932
1,717079,697783,1593861359
2,480828,440577,1593861595
0,203749,146062,1593861874
1,75950,8645,1593862002
2,317255,263117,1593861761
2,150187,86525,1593861927
1,364150,313823,1593861716
1,234801,176835,1593861846
2,484560,443122,1593861598
2,115113,49599,1593861968
2,206297,146536,1593861876
2,117825,50192,1593861967
2,113854,49339,1593861971
0,412417,365776,1593861673
2,211618,150623,1593861873
2,210697,149511,1593861876
1,160235,95964,1593861927
0,89225,21705,1593861999
1,566698,532001,1593861523
1,76168,8441,1593862016
2,211575,151686,1593861882
1,565258,530812,1593861529
0,141662,78599,1593861953
1,68161,1522,1593862027
1,73279,7986,1593862023
0,208613,146733,1593861889
2,206417,143666,1593861892
1,66485,1126,1593862033
2,152444,89285,1593861948
0,208943,149212,1593861892
0,144017,79343,1593861957
2,323950,270926,1593861779
0,280314,221094,1593861823
2,116904,49910,1593861987
1,239325,180402,1593861868
0,279537,223759,1593861827
2,155355,89304,1593861952
0,349520,298864,1593861759
0,144153,80523,1593861965
0,280233,223785,1593861830
2,215095,154115,1593861895
0,147249,81263,1593861964
0,146487,80025,1593861964
2,116280,49521,1593861997
2,213874,151896,1593861901
2,499850,456167,1593861616
2,152207,87253,1593861963
2,215669,151621,1593861900
0,282945,227216,1593861834
0,424520,377407,1593861693
1,167089,101012,1593861951
1,582848,546327,1593861537
0,148805,81897,1593861972
0,282089,226206,1593861839
0,284025,227303,1593861838
2,154402,86683,1593861968
1,70493,1825,1593862052
2,508858,465009,1593861615
1,165075,99773,1593861959
2,155356,89036,1593861969
2,705618,679477,1593861420
1,244614,182311,1593861881
1,167512,100765,1593861958
0,355068,302817,1593861771
2,155939,88761,1593861970
1,245250,184538,1593861882
2,154518,87181,1593861972
0,357730,305087,1593861772
2,155793,88154,1593861973
0,149939,83466,1593861980
0,431909,383405,1593861698
1,381740,329995,1593861748
2,152916,87368,1593861979
2,332491,276399,1593861800
0,286849,229114,1593861847
2,329268,276363,1593861805
1,71266,1688,1593862062
0,146041,81376,1593861989
2,714423,689104,1593861423
0,361703,308811,1593861777
2,121160,50858,1593862017
2,157701,89671,1593861981
0,150502,84115,1593861989
1,391336,338943,1593861749
0,217942,153491,1593861923
2,222079,157554,1593861919
2,718349,692556,1593861424
0,436285,387485,1593861707
2,518919,474664,1593861626
0,93732,24516,1593862051
2,156200,90081,1593861990
2,223674,158803,1593861922
2,119894,51717,1593862029
2,221283,157313,1593861930
1,72134,1832,1593862080
1,169782,103768,1593861984
0,288918,232583,1593861865
1,170919,101948,1593861983
0,217721,153628,1593861936
2,521805,478118,1593861633
0,92855,23317,1593862062
0,91029,22933,1593862064
0,149562,83422,1593862006
