workloadID, workload argument, run, tFC, tVM
0,1000000,0,3664,188
0,1000000,1,3688,188
0,1000000,2,3684,188
0,1000000,3,3692,188
0,1000000,4,3676,188
0,1000000,5,3687,188
0,1000000,6,3688,188
0,1000000,7,3664,188
0,1000000,8,3688,188
0,1000000,9,3680,188
0,2500000,0,4172,671
0,2500000,1,4180,671
0,2500000,2,4120,671
0,2500000,3,4136,671
0,2500000,4,4168,671
0,2500000,5,4172,671
0,2500000,6,4164,671
0,2500000,7,4176,671
0,2500000,8,4172,671
0,2500000,9,4172,671
0,4000000,0,4759,1297
0,4000000,1,4800,1297
0,4000000,2,4776,1297
0,4000000,3,4796,1297
0,4000000,4,4792,1297
0,4000000,5,4800,1297
0,4000000,6,4768,1297
0,4000000,7,4764,1297
0,4000000,8,4804,1297
0,4000000,9,4764,1297
0,5500000,0,5496,2030
0,5500000,1,5532,2030
0,5500000,2,5528,2030
0,5500000,3,5528,2030
0,5500000,4,5528,2030
0,5500000,5,5528,2031
0,5500000,6,5500,2031
0,5500000,7,5504,2031
0,5500000,8,5528,2030
0,5500000,9,5536,2030
0,7000000,0,6348,2852
0,7000000,1,6340,2852
0,7000000,2,6320,2852
0,7000000,3,6360,2852
0,7000000,4,6356,2852
0,7000000,5,6324,2852
0,7000000,6,6348,2852
0,7000000,7,6356,2852
0,7000000,8,6348,2852
0,7000000,9,6360,2852
0,8500000,0,7255,3751
0,8500000,1,7244,3751
0,8500000,2,7224,3751
0,8500000,3,7252,3751
0,8500000,4,7260,3751
0,8500000,5,7248,3751
0,8500000,6,7215,3751
0,8500000,7,7220,3751
0,8500000,8,7252,3751
0,8500000,9,7220,3751
1,4096,0,16309,0
1,4096,1,16372,0
1,4096,2,16380,0
1,4096,3,16208,0
1,4096,4,16367,0
1,4096,5,16355,0
1,4096,6,16329,0
1,4096,7,16435,0
1,4096,8,16535,0
1,4096,9,16332,0
1,2048,0,16220,0
1,2048,1,16520,0
1,2048,2,16291,0
1,2048,3,16352,0
1,2048,4,16264,0
1,2048,5,16436,0
1,2048,6,16372,0
1,2048,7,16279,0
1,2048,8,16372,0
1,2048,9,16327,0
1,1024,0,10268,6769
1,1024,1,10683,7143
1,1024,2,10291,6759
1,1024,3,10381,6848
1,1024,4,10283,6784
1,1024,5,10255,6731
1,1024,6,10296,6768
1,1024,7,10380,6825
1,1024,8,10275,6744
1,1024,9,10335,6808
1,512,0,6967,3431
1,512,1,6957,3441
1,512,2,6931,3393
1,512,3,6936,3438
1,512,4,6919,3390
1,512,5,7016,3480
1,512,6,6905,3378
1,512,7,6939,3406
1,512,8,6959,3429
1,512,9,6940,3433
1,256,0,5313,1777
1,256,1,5299,1770
1,256,2,5287,1757
1,256,3,5263,1732
1,256,4,5297,1767
1,256,5,5267,1735
1,256,6,5240,1735
1,256,7,5308,1770
1,256,8,5299,1771
1,256,9,5259,1723
1,128,0,4436,906
1,128,1,4435,906
1,128,2,4434,906
1,128,3,4438,912
1,128,4,4436,898
1,128,5,4391,903
1,128,6,4425,894
1,128,7,4431,905
1,128,8,4429,905
1,128,9,4464,916
1,10,0,3546,72
1,10,1,3564,71
1,10,2,3536,71
1,10,3,3572,70
1,10,4,3532,70
1,10,5,3548,72
1,10,6,3576,71
1,10,7,3548,72
1,10,8,3592,71
1,10,9,3576,71
1,1,0,3523,9
1,1,1,3516,9
1,1,2,3508,9
1,1,3,3516,9
1,1,4,3476,9
1,1,5,3508,9
1,1,6,3508,9
1,1,7,3476,9
1,1,8,3516,9
1,1,9,3476,9
2,10,0,3908,373
2,10,1,3876,349
2,10,2,3861,332
2,10,3,3855,358
2,10,4,3872,348
2,10,5,3869,341
2,10,6,3853,357
2,10,7,3878,353
2,10,8,3879,350
2,10,9,3879,352
2,20,0,4112,589
2,20,1,4070,569
2,20,2,4096,573
2,20,3,4100,569
2,20,4,4100,576
2,20,5,4081,558
2,20,6,4055,558
2,20,7,4047,549
2,20,8,4093,562
2,20,9,4081,547
2,40,0,4556,1027
2,40,1,4527,1028
2,40,2,4523,1002
2,40,3,4513,990
2,40,4,4547,1019
2,40,5,4568,1038
2,40,6,4564,1026
2,40,7,4556,1032
2,40,8,4448,964
2,40,9,4531,1005
2,80,0,5345,1816
2,80,1,5288,1765
2,80,2,5316,1795
2,80,3,5292,1771
2,80,4,5392,1867
2,80,5,5423,1898
2,80,6,5369,1843
2,80,7,5296,1764
2,80,8,5333,1805
2,80,9,5344,1823
2,160,0,7195,3672
2,160,1,7140,3612
2,160,2,6909,3379
2,160,3,7094,3603
2,160,4,7072,3575
2,160,5,7177,3688
2,160,6,7083,3595
2,160,7,7172,3668
2,160,8,7092,3603
2,160,9,7052,3531
2,320,0,10560,7038
2,320,1,10701,7177
2,320,2,10924,7392
2,320,3,10716,7196
2,320,4,10724,7203
2,320,5,10573,7047
2,320,6,10635,7113
2,320,7,10711,7200
2,320,8,10904,7379
2,320,9,10540,7017
