#cpu_count: 36
#total_mem: 202471645184
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1609862153.5310388,0.0,0.0,13.0,0.0,0.0,0.24,200413442048,0
1609862154.5325046,0.0,0.0,100.0,0.0,0.0,0.24,200414519296,0
1609862155.5338714,1.4,1.3,97.0,0.3,3.0,0.24,200261070848,0
1609862156.5354087,8.7,5.9,84.3,1.1,15.7,0.24,199504470016,0
1609862157.5369704,39.4,9.2,50.6,0.8,49.4,1.5,197313613824,0
1609862158.5378513,71.0,8.9,19.7,0.3,80.3,1.5,195597131776,0
1609862159.5399327,92.0,7.6,0.4,0.0,99.6,1.5,194599444480,0
1609862160.5418327,92.8,7.1,0.1,0.0,99.9,1.5,193559179264,0
1609862161.5438633,92.1,7.8,0.0,0.0,100.0,1.5,192998846464,0
1609862162.5458603,92.1,7.9,0.0,0.0,100.0,6.03,192144072704,0
1609862163.5480204,93.4,6.5,0.0,0.0,100.0,6.03,191804628992,0
1609862164.5498602,91.3,8.7,0.0,0.0,100.0,6.03,191136727040,0
1609862165.55128,94.0,6.0,0.0,0.0,100.0,6.03,190866087936,0
1609862166.5533323,92.6,7.4,0.0,0.0,100.0,6.03,189985292288,0
1609862167.5553493,94.4,5.6,0.0,0.0,100.0,12.19,189356670976,0
1609862168.5574064,94.4,5.6,0.0,0.0,100.0,12.19,189068353536,0
1609862169.5595055,93.4,6.6,0.0,0.0,100.0,12.19,188092203008,0
1609862170.5616994,92.6,7.4,0.0,0.0,100.0,12.19,187170738176,0
1609862171.5637832,92.7,7.3,0.0,0.0,100.0,12.19,186584612864,0
1609862172.5657783,91.3,8.7,0.0,0.0,100.0,22.03,185429610496,0
1609862173.5678103,91.9,8.1,0.0,0.0,100.0,22.03,184181456896,0
1609862174.5697494,93.5,6.5,0.0,0.0,100.0,22.03,183799021568,0
1609862175.571803,93.0,7.0,0.0,0.0,100.0,22.03,182763524096,0
1609862176.5738556,93.1,6.9,0.0,0.0,100.0,22.03,181332766720,0
1609862177.5759976,95.4,4.6,0.0,0.0,100.0,33.07,181003538432,0
1609862178.5778642,95.2,4.8,0.0,0.0,100.0,33.07,180339720192,0
1609862179.5800295,93.8,6.2,0.0,0.0,100.0,33.07,179498684416,0
1609862180.5818636,94.7,5.3,0.0,0.0,100.0,33.07,178955911168,0
1609862181.5840325,92.4,7.6,0.0,0.0,100.0,33.07,178426101760,0
1609862182.5858564,92.7,7.2,0.0,0.0,100.0,45.48,178135699456,0
1609862183.587885,94.0,6.0,0.0,0.0,100.0,45.48,178009174016,0
1609862184.5898488,91.2,8.8,0.0,0.0,100.0,45.48,176851648512,0
1609862185.5917501,93.3,6.7,0.0,0.0,100.0,45.48,176704507904,0
1609862186.5938172,93.7,6.3,0.0,0.0,100.0,45.48,176005025792,0
1609862187.5956874,93.3,6.7,0.0,0.0,100.0,58.82,174989467648,0
1609862188.5978084,93.1,6.9,0.0,0.0,100.0,58.82,174635651072,0
1609862189.5998032,93.4,6.6,0.0,0.0,100.0,58.82,173764386816,0
1609862190.601842,94.3,5.7,0.0,0.0,100.0,58.82,173483970560,0
1609862191.6039524,93.5,6.5,0.0,0.0,100.0,58.82,172708884480,0
1609862192.6058557,93.1,6.9,0.0,0.0,100.0,73.24,172129722368,0
1609862193.6080062,93.4,6.6,0.0,0.0,100.0,73.24,171613335552,0
