workloadID, workload argument, run, tFC, tVM
0,1000000,0,3633,188
0,1000000,1,3637,188
0,1000000,2,3633,188
0,1000000,3,3633,188
0,1000000,4,3641,188
0,1000000,5,3633,188
0,1000000,6,3633,188
0,1000000,7,3633,188
0,1000000,8,3654,188
0,1000000,9,3645,188
0,2500000,0,4125,671
0,2500000,1,4114,671
0,2500000,2,4117,671
0,2500000,3,4125,671
0,2500000,4,4117,672
0,2500000,5,4113,671
0,2500000,6,4113,671
0,2500000,7,4117,671
0,2500000,8,4153,671
0,2500000,9,4121,671
0,4000000,0,4737,1297
0,4000000,1,4746,1297
0,4000000,2,4742,1297
0,4000000,3,4745,1297
0,4000000,4,4745,1297
0,4000000,5,4741,1297
0,4000000,6,4749,1297
0,4000000,7,4745,1297
0,4000000,8,4741,1297
0,4000000,9,4737,1297
0,5500000,0,5473,2030
0,5500000,1,5478,2030
0,5500000,2,5477,2030
0,5500000,3,5481,2030
0,5500000,4,5481,2030
0,5500000,5,5477,2030
0,5500000,6,5481,2030
0,5500000,7,5477,2030
0,5500000,8,5481,2030
0,5500000,9,5477,2030
0,7000000,0,6301,2852
0,7000000,1,6298,2852
0,7000000,2,6297,2852
0,7000000,3,6326,2852
0,7000000,4,6298,2853
0,7000000,5,6293,2852
0,7000000,6,6298,2852
0,7000000,7,6301,2852
0,7000000,8,6297,2852
0,7000000,9,6298,2852
0,8500000,0,7201,3751
0,8500000,1,7194,3751
0,8500000,2,7197,3751
0,8500000,3,7218,3752
0,8500000,4,7194,3751
0,8500000,5,7205,3751
0,8500000,6,7209,3751
0,8500000,7,7197,3751
0,8500000,8,7229,3751
0,8500000,9,7201,3751
2,10,0,3838,355
2,10,1,3828,351
2,10,2,3844,364
2,10,3,3828,355
2,10,4,3840,365
2,10,5,3830,353
2,10,6,3835,363
2,10,7,3832,360
2,10,8,3827,348
2,10,9,3833,358
2,20,0,4075,597
2,20,1,4061,593
2,20,2,4071,592
2,20,3,4075,602
2,20,4,4067,594
2,20,5,4051,569
2,20,6,4060,585
2,20,7,4047,572
2,20,8,4072,603
2,20,9,4081,602
2,40,0,4503,1021
2,40,1,4524,1044
2,40,2,4543,1070
2,40,3,4503,1026
2,40,4,4523,1052
2,40,5,4493,1018
2,40,6,4510,1032
2,40,7,4496,1027
2,40,8,4516,1040
2,40,9,4535,1048
2,80,0,5456,1976
2,80,1,5475,1989
2,80,2,5364,1889
2,80,3,5417,1944
2,80,4,5483,2010
2,80,5,5492,2022
2,80,6,5457,1983
2,80,7,5351,1874
2,80,8,5454,1982
2,80,9,5497,2023
2,160,0,7212,3743
2,160,1,7230,3763
2,160,2,7247,3779
2,160,3,7384,3913
2,160,4,7294,3823
2,160,5,7153,3648
2,160,6,7297,3822
2,160,7,7251,3775
2,160,8,7301,3826
2,160,9,7235,3756
2,320,0,11159,7691
2,320,1,10989,7516
2,320,2,10494,7017
2,320,3,10855,7378
2,320,4,10761,7285
2,320,5,10984,7508
2,320,6,10907,7427
2,320,7,11015,7525
2,320,8,10728,7256
2,320,9,11144,7660
