workloadID, workload argument, run, tFC, tVM
0,1000000,0,3692,188
0,1000000,1,3684,188
0,1000000,2,3684,188
0,1000000,3,3684,188
0,1000000,4,3688,188
0,1000000,5,3692,188
0,1000000,6,3692,188
0,1000000,7,3684,188
0,1000000,8,3692,188
0,1000000,9,3692,188
0,2500000,0,4171,671
0,2500000,1,4168,671
0,2500000,2,4176,671
0,2500000,3,4168,671
0,2500000,4,4168,671
0,2500000,5,4168,671
0,2500000,6,4171,671
0,2500000,7,4176,671
0,2500000,8,4180,671
0,2500000,9,4172,671
0,4000000,0,4796,1297
0,4000000,1,4799,1297
0,4000000,2,4792,1297
0,4000000,3,4800,1297
0,4000000,4,4796,1297
0,4000000,5,4800,1297
0,4000000,6,4804,1297
0,4000000,7,4804,1297
0,4000000,8,4796,1297
0,4000000,9,4796,1297
0,5500000,0,5532,2030
0,5500000,1,5528,2030
0,5500000,2,5540,2030
0,5500000,3,5532,2030
0,5500000,4,5528,2030
0,5500000,5,5528,2030
0,5500000,6,5528,2030
0,5500000,7,5528,2030
0,5500000,8,5532,2030
0,5500000,9,5536,2030
0,7000000,0,6347,2852
0,7000000,1,6348,2852
0,7000000,2,6351,2852
0,7000000,3,6352,2852
0,7000000,4,6352,2852
0,7000000,5,6348,2852
0,7000000,6,6356,2852
0,7000000,7,6352,2852
0,7000000,8,6352,2852
0,7000000,9,6356,2852
0,8500000,0,7247,3751
0,8500000,1,7260,3751
0,8500000,2,7256,3751
0,8500000,3,7248,3751
0,8500000,4,7252,3751
0,8500000,5,7252,3751
0,8500000,6,7220,3751
0,8500000,7,7248,3751
0,8500000,8,7256,3751
0,8500000,9,7248,3751
2,10,0,3885,352
2,10,1,3867,346
2,10,2,3884,352
2,10,3,3876,348
2,10,4,3873,340
2,10,5,3871,347
2,10,6,3876,345
2,10,7,3876,350
2,10,8,3884,353
2,10,9,3884,353
2,20,0,4095,573
2,20,1,4085,557
2,20,2,4091,559
2,20,3,4088,560
2,20,4,4107,572
2,20,5,4095,569
2,20,6,4102,576
2,20,7,4091,560
2,20,8,4098,576
2,20,9,4113,576
2,40,0,4512,982
2,40,1,4518,988
2,40,2,4564,1034
2,40,3,4568,1041
2,40,4,4524,997
2,40,5,4557,1031
2,40,6,4575,1040
2,40,7,4549,1019
2,40,8,4495,969
2,40,9,4564,1039
2,80,0,5480,1950
2,80,1,5384,1856
2,80,2,5451,1925
2,80,3,5485,1955
2,80,4,5395,1903
2,80,5,5464,1970
2,80,6,5457,1932
2,80,7,5452,1926
2,80,8,5403,1874
2,80,9,5464,1936
2,160,0,7184,3659
2,160,1,7116,3595
2,160,2,7082,3561
2,160,3,7037,3505
2,160,4,7352,3824
2,160,5,7328,3803
2,160,6,7115,3581
2,160,7,7273,3746
2,160,8,7216,3692
2,160,9,7275,3740
2,320,0,10971,7438
2,320,1,10656,7136
2,320,2,10907,7374
2,320,3,10960,7426
2,320,4,10547,7023
2,320,5,10800,7271
2,320,6,10872,7347
2,320,7,10872,7345
2,320,8,10768,7243
2,320,9,10592,7067
