#cpu_count: 36
#total_mem: 202471649280
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1610394080.553009,1.0,0.0,13.0,0.0,7.1,0.12,200117309440,0
1610394081.5545044,0.0,0.1,99.9,0.0,0.1,0.12,200118063104,0
1610394082.5565243,0.1,0.0,99.8,0.0,0.2,0.12,200115474432,0
1610394083.557804,1.3,1.3,97.3,0.1,2.7,0.19,200009891840,0
1610394084.5599165,5.7,2.4,91.5,0.3,8.5,0.19,199672455168,0
1610394085.562054,13.2,2.0,84.5,0.4,15.5,0.19,199137882112,0
1610394086.5642345,15.3,3.2,80.5,0.9,19.5,0.19,198698749952,0
1610394087.5663986,15.7,2.4,81.3,0.6,18.7,0.19,198604640256,0
1610394088.5685556,19.3,2.1,77.9,0.7,22.1,0.82,198320709632,0
1610394089.5707293,21.6,3.1,74.6,0.7,25.4,0.82,198625259520,0
1610394090.5728843,24.8,1.9,72.8,0.6,27.2,0.82,198407172096,0
1610394091.5751014,26.6,2.3,70.4,0.7,29.6,0.82,198357852160,0
1610394092.5773213,26.7,2.5,70.3,0.5,29.7,0.82,198015320064,0
1610394093.579559,25.6,2.8,70.6,1.0,29.3,1.87,198006710272,0
1610394094.5817828,24.0,2.7,72.3,1.1,27.7,1.87,198161154048,0
1610394095.5840225,27.4,2.6,69.2,0.8,30.8,1.87,198147612672,0
1610394096.5862517,23.5,2.7,73.4,0.4,26.6,1.87,198000939008,0
1610394097.5884628,26.6,2.3,70.3,0.9,29.7,1.87,198217998336,0
1610394098.5907795,28.8,2.5,68.1,0.6,31.9,2.84,198257557504,0
1610394099.5930476,30.8,2.4,66.0,0.8,34.0,2.84,197931384832,0
1610394100.595373,33.6,2.8,62.8,0.9,37.2,2.84,197873623040,0
1610394101.5976868,37.0,3.1,59.4,0.5,40.6,2.84,197629841408,0
1610394102.6000948,45.8,3.5,49.8,0.8,50.2,2.84,197436899328,0
1610394103.6025672,48.1,2.2,49.5,0.2,50.5,4.38,197034139648,0
1610394104.6050746,41.9,1.0,56.8,0.3,43.2,4.38,197104881664,0
1610394105.6074572,34.1,1.6,63.9,0.4,36.1,4.38,197419356160,0
1610394106.6097414,26.2,2.8,70.2,0.9,29.8,4.38,198060523520,0
1610394107.6115544,22.7,3.0,73.5,0.8,26.5,4.38,198081605632,0
1610394108.6138074,27.0,3.0,68.8,1.2,31.2,4.99,198035402752,0
1610394109.6159778,29.1,2.9,67.4,0.6,32.6,4.99,198112333824,0
1610394110.6178145,34.1,3.5,61.7,0.6,38.3,4.99,197838135296,0
1610394111.6201096,37.1,3.1,59.0,0.8,41.0,4.99,197462712320,0
1610394112.6218026,32.1,2.7,64.4,0.8,35.6,4.99,197470543872,0
1610394113.6239982,38.8,3.4,56.5,1.3,43.5,5.95,197694791680,0
1610394114.6258204,38.7,2.6,58.1,0.6,41.9,5.95,197533573120,0
1610394115.628062,39.8,2.6,56.6,1.0,43.4,5.95,197441036288,0
1610394116.6303172,43.0,3.3,53.0,0.7,47.0,5.95,197309009920,0
1610394117.6326532,49.4,4.3,45.7,0.7,54.3,5.95,197039214592,0
1610394118.6350927,49.3,2.8,47.4,0.6,52.6,7.0,196906450944,0
1610394119.637543,53.6,4.5,41.5,0.4,58.5,7.0,196479164416,0
1610394120.6399598,46.7,2.8,50.4,0.2,49.6,7.0,196476411904,0
1610394121.6418188,46.6,4.9,47.9,0.6,52.1,7.0,196512747520,0
1610394122.6441596,40.7,3.6,55.0,0.7,45.0,7.0,196640907264,0
1610394123.6465065,48.3,4.3,47.0,0.4,53.0,7.8,196997316608,0
1610394124.648862,51.5,2.6,45.0,0.9,55.0,7.8,196921143296,0
1610394125.6514292,56.7,2.3,40.6,0.4,59.4,7.8,197113110528,0
1610394126.6538532,59.9,3.5,36.2,0.4,63.8,7.8,196922683392,0
1610394127.6563451,61.7,2.4,35.7,0.2,64.3,7.8,196539609088,0
1610394128.6588116,61.9,4.0,33.6,0.4,66.4,9.09,196372271104,0
1610394129.6604085,59.8,3.5,36.6,0.2,63.4,9.09,196009021440,0
1610394130.6629202,63.9,2.6,33.1,0.4,66.9,9.09,196165218304,0
1610394131.66534,53.7,3.8,42.1,0.4,58.0,9.09,196223295488,0
1610394132.6677852,56.8,3.9,38.7,0.7,61.2,9.09,196234870784,0
1610394133.669843,61.1,2.9,35.4,0.6,64.6,10.13,196754116608,0
1610394134.6723728,63.3,2.9,33.4,0.4,66.6,10.13,196554936320,0
1610394135.6749444,64.0,2.8,33.0,0.2,67.0,10.13,196540051456,0
1610394136.6776795,72.3,2.3,25.0,0.4,75.0,10.13,196338143232,0
1610394137.6806347,75.7,2.4,21.8,0.1,78.2,10.13,196333477888,0
1610394138.6857874,77.4,3.8,18.4,0.4,81.6,11.72,195879120896,0
1610394139.6881754,75.3,3.3,21.4,0.1,78.6,11.72,195766132736,0
1610394140.6908405,76.3,3.7,19.9,0.1,80.1,11.72,195485532160,0
1610394141.693729,80.7,4.6,14.0,0.7,86.0,11.72,195447418880,0
1610394142.6964965,83.6,3.6,12.5,0.3,87.5,11.72,195304312832,0
1610394143.6991613,85.5,2.4,11.9,0.2,88.1,13.26,195301933056,0
1610394144.701853,76.4,4.3,18.6,0.6,81.4,13.26,195321839616,0
1610394145.7044973,65.5,3.0,30.8,0.7,69.2,13.26,195172454400,0
1610394146.7071478,65.1,3.9,30.2,0.8,69.8,13.26,196033519616,0
1610394147.7096078,55.3,2.2,41.8,0.8,58.2,13.26,196363747328,0
1610394148.7120306,54.5,4.6,40.2,0.6,59.8,13.96,196387524608,0
1610394149.71382,54.7,4.5,40.1,0.7,59.9,13.96,196225892352,0
1610394150.7162817,63.3,2.8,32.7,1.3,67.3,13.96,196342861824,0
1610394151.7178319,70.3,2.2,27.2,0.3,72.8,13.96,196340994048,0
1610394152.7203608,60.8,4.4,34.2,0.6,65.8,13.96,196141125632,0
1610394153.72186,67.0,5.1,27.7,0.2,72.3,14.85,195663548416,0
1610394154.7246308,76.3,3.2,20.5,0.0,79.5,14.85,195739021312,0
1610394155.7275577,76.2,1.3,22.1,0.4,77.9,14.85,195794046976,0
1610394156.7303243,72.1,3.3,24.3,0.3,75.7,14.85,195968598016,0
1610394157.7330647,67.6,4.6,27.1,0.7,73.1,14.85,195777384448,0
1610394158.735743,76.8,4.5,18.3,0.4,81.6,16.14,195571773440,0
1610394159.7378035,88.7,4.0,7.2,0.1,92.8,16.14,195424366592,0
1610394160.7406209,84.5,2.5,12.8,0.2,87.2,16.14,195036438528,0
1610394161.7433288,75.0,3.4,21.4,0.2,78.6,16.14,195005022208,0
1610394162.7459388,75.7,4.9,19.2,0.1,80.8,16.14,195659919360,0
1610394163.7481422,65.0,2.7,31.8,0.4,68.2,16.77,195724640256,0
1610394164.749836,60.2,3.0,36.1,0.7,63.9,16.77,195726348288,0
1610394165.7523916,54.9,3.4,41.1,0.7,58.9,16.77,196330459136,0
1610394166.754912,52.1,2.1,45.3,0.5,54.7,16.77,196610953216,0
1610394167.7573314,54.3,3.8,41.3,0.5,58.7,16.77,196870144000,0
1610394168.7598472,57.6,4.9,36.9,0.6,63.0,17.27,196323921920,0
1610394169.7618315,58.1,4.2,36.9,0.7,63.1,17.27,196165685248,0
1610394170.7645304,73.2,3.0,23.3,0.5,76.7,17.27,196065333248,0
1610394171.7673168,76.6,4.1,19.1,0.2,80.9,17.27,195861303296,0
1610394172.7696614,71.0,2.9,25.9,0.1,74.1,17.27,195591561216,0
1610394173.772313,75.9,4.0,19.6,0.4,80.4,18.05,195426570240,0
1610394174.7748537,77.9,5.0,16.7,0.4,83.3,18.05,195685076992,0
1610394175.7775004,79.9,4.2,15.6,0.2,84.4,18.05,195266248704,0
1610394176.7801862,78.0,2.1,19.6,0.4,80.4,18.05,195547406336,0
1610394177.7829707,76.5,3.9,19.3,0.3,80.7,18.05,195697475584,0
