workloadID, workload argument, run, tFC, tVM
0,1000000,0,4159,284
0,1000000,1,4035,283
0,1000000,2,4087,283
0,1000000,3,4163,283
0,1000000,4,4075,283
0,1000000,5,4088,283
0,1000000,6,4102,283
0,1000000,7,4101,283
0,1000000,8,4093,283
0,1000000,9,4106,283
0,2500000,0,4809,1011
0,2500000,1,4783,1011
0,2500000,2,4936,1011
0,2500000,3,4764,1011
0,2500000,4,4831,1011
0,2500000,5,4924,1011
0,2500000,6,4867,1011
0,2500000,7,4793,1011
0,2500000,8,4830,1011
0,2500000,9,4754,1011
0,4000000,0,5777,1955
0,4000000,1,5744,1954
0,4000000,2,5727,1955
0,4000000,3,5750,1954
0,4000000,4,5887,1954
0,4000000,5,5687,1955
0,4000000,6,5923,1954
0,4000000,7,5768,1954
0,4000000,8,5736,1955
0,4000000,9,5732,1955
0,5500000,0,6893,3060
0,5500000,1,6783,3060
0,5500000,2,6871,3060
0,5500000,3,6954,3060
0,5500000,4,6940,3060
0,5500000,5,6824,3059
0,5500000,6,6926,3060
0,5500000,7,6874,3060
0,5500000,8,6856,3060
0,5500000,9,6851,3060
0,7000000,0,8082,4299
0,7000000,1,8141,4343
0,7000000,2,8076,4300
0,7000000,3,8099,4299
0,7000000,4,8105,4300
0,7000000,5,8097,4299
0,7000000,6,8122,4299
0,7000000,7,8095,4299
0,7000000,8,8100,4299
0,7000000,9,8203,4375
0,8500000,0,9484,5655
0,8500000,1,9481,5655
0,8500000,2,9392,5654
0,8500000,3,9486,5654
0,8500000,4,9445,5654
0,8500000,5,9489,5655
0,8500000,6,9471,5655
0,8500000,7,9556,5731
0,8500000,8,9544,5687
0,8500000,9,9453,5654
1,4096,0,37821,33954
1,4096,1,37650,33787
1,4096,2,37601,33730
1,4096,3,37732,33852
1,4096,4,37640,33759
1,4096,5,37418,33573
1,4096,6,37691,33816
1,4096,7,37716,33893
1,4096,8,37720,33861
1,4096,9,37740,33783
1,2048,0,20806,16889
1,2048,1,21050,17069
1,2048,2,20656,16824
1,2048,3,20612,16756
1,2048,4,20731,16870
1,2048,5,20789,16919
1,2048,6,20602,16770
1,2048,7,20723,16887
1,2048,8,20606,16777
1,2048,9,20797,16977
1,1024,0,12352,8462
1,1024,1,12211,8436
1,1024,2,12348,8445
1,1024,3,12266,8485
1,1024,4,12328,8449
1,1024,5,12296,8530
1,1024,6,12369,8421
1,1024,7,12267,8461
1,1024,8,12299,8492
1,1024,9,12312,8463
1,512,0,8039,4264
1,512,1,8112,4297
1,512,2,8091,4289
1,512,3,8233,4290
1,512,4,8103,4277
1,512,5,8091,4257
1,512,6,8124,4312
1,512,7,8153,4251
1,512,8,8055,4272
1,512,9,8091,4268
1,256,0,6066,2174
1,256,1,6031,2180
1,256,2,5992,2173
1,256,3,6098,2183
1,256,4,6000,2189
1,256,5,5990,2183
1,256,6,6050,2172
1,256,7,5992,2159
1,256,8,6097,2182
1,256,9,6019,2173
1,128,0,4948,1143
1,128,1,4968,1134
1,128,2,4956,1134
1,128,3,5004,1139
1,128,4,4984,1131
1,128,5,4982,1134
1,128,6,4983,1134
1,128,7,4978,1132
1,128,8,4971,1131
1,128,9,4980,1132
1,10,0,3885,90
1,10,1,3882,90
1,10,2,3847,90
1,10,3,3884,89
1,10,4,3841,89
1,10,5,3819,89
1,10,6,3857,89
1,10,7,3859,89
1,10,8,3853,89
1,10,9,3857,89
1,1,0,3777,12
1,1,1,3839,12
1,1,2,3852,12
1,1,3,3753,12
1,1,4,3835,12
1,1,5,3867,12
1,1,6,3743,12
1,1,7,3831,12
1,1,8,3753,12
1,1,9,3837,12
2,10,0,4268,499
2,10,1,4344,503
2,10,2,4347,495
2,10,3,4357,496
2,10,4,4448,511
2,10,5,4265,495
2,10,6,4350,496
2,10,7,4480,497
2,10,8,4355,497
2,10,9,4471,509
2,20,0,4665,825
2,20,1,4668,834
2,20,2,4730,836
2,20,3,4611,834
2,20,4,4718,835
2,20,5,4612,816
2,20,6,4614,839
2,20,7,4676,833
2,20,8,4711,834
2,20,9,4619,815
2,40,0,5286,1470
2,40,1,5326,1463
2,40,2,5235,1452
2,40,3,5327,1453
2,40,4,5281,1455
2,40,5,5326,1452
2,40,6,5248,1467
2,40,7,5243,1474
2,40,8,5396,1469
2,40,9,5278,1451
2,80,0,6547,2754
2,80,1,6622,2765
2,80,2,6549,2731
2,80,3,6679,2727
2,80,4,6643,2728
2,80,5,6556,2721
2,80,6,6537,2727
2,80,7,6523,2728
2,80,8,6561,2729
2,80,9,6598,2733
2,160,0,9104,5312
2,160,1,9073,5295
2,160,2,9066,5261
2,160,3,9098,5261
2,160,4,9079,5262
2,160,5,9114,5285
2,160,6,9127,5273
2,160,7,9113,5279
2,160,8,9243,5309
2,160,9,9204,5316
2,320,0,14245,10416
2,320,1,14216,10390
2,320,2,14223,10388
2,320,3,14201,10371
2,320,4,14285,10378
2,320,5,14284,10392
2,320,6,14160,10386
2,320,7,14215,10388
2,320,8,14211,10369
2,320,9,14246,10386
