0,1000000,26981,6435,1595517089
0,1000000,27699,6721,1595517088
0,2500000,42605,23028,1595517074
1,1,22089,443,1595517094
2,20,40158,24232,1595517077
2,160,122296,112117,1595516997
0,4000000,59986,42597,1595517060
1,128,47942,27978,1595517072
0,8500000,108397,96462,1595517012
2,20,45522,25457,1595517076
1,128,49608,29571,1595517075
0,7000000,94606,79838,1595517030
2,40,62459,44253,1595517063
2,80,87967,72538,1595517038
2,80,89369,73653,1595517036
2,20,45968,25582,1595517081
0,2500000,44898,24325,1595517083
0,2500000,45225,24760,1595517083
0,4000000,63917,45414,1595517065
0,2500000,45263,25037,1595517085
2,10,38298,15764,1595517093
1,128,52679,31688,1595517079
1,256,73081,54753,1595517060
2,40,64663,45353,1595517069
0,2500000,47141,25706,1595517088
0,1000000,30001,7170,1595517106
0,2500000,46541,25027,1595517090
1,512,107089,92279,1595517030
1,256,75124,56241,1595517063
0,5500000,85664,68670,1595517053
2,160,137404,125543,1595517003
0,1000000,31046,7539,1595517110
1,1,23721,450,1595517118
2,160,138758,126267,1595517003
0,5500000,87396,70335,1595517056
0,1000000,30993,7822,1595517113
0,7000000,106112,90688,1595517038
1,10,26419,2656,1595517118
0,5500000,88477,70323,1595517057
0,8500000,122396,108707,1595517023
1,10,26937,2973,1595517119
2,40,69327,48834,1595517078
2,40,69388,48215,1595517079
0,2500000,49189,27398,1595517099
1,1,25213,409,1595517123
0,2500000,49682,27569,1595517099
1,10,27699,3180,1595517122
2,20,52103,28896,1595517099
0,4000000,70445,49714,1595517080
1,512,117337,100881,1595517034
2,20,50079,28258,1595517101
1,256,79853,60237,1595517072
2,160,144028,131321,1595517008
2,10,41258,18073,1595517112
0,1000000,32157,8103,1595517121
2,40,71972,50610,1595517082
0,4000000,71733,50234,1595517082
2,10,42238,18072,1595517112
1,10,27829,3128,1595517131
2,10,41784,18145,1595517117
1,256,84009,63062,1595517075
0,1000000,33105,8308,1595517127
1,128,57053,35330,1595517103
2,10,43640,18793,1595517118
1,256,83891,62845,1595517077
0,7000000,115221,98663,1595517048
2,80,107246,89376,1595517056
1,256,84870,63297,1595517081
0,1000000,33577,8439,1595517132
2,40,73220,50931,1595517094
0,1000000,33480,8511,1595517134
2,10,44122,18647,1595517126
1,128,60779,36387,1595517111
0,1000000,34192,8538,1595517137
2,160,161208,148043,1595517012
2,160,158361,144607,1595517016
0,8500000,141517,125765,1595517034
0,4000000,75533,53824,1595517099
0,5500000,102137,82459,1595517074
0,8500000,136994,121261,1595517040
1,10,30198,3572,1595517147
2,10,42486,15546,1595517135
1,256,88912,67226,1595517089
0,1000000,35797,8739,1595517142
0,4000000,78353,55717,1595517100
1,1,28664,619,1595517150
1,128,62341,37735,1595517116
0,8500000,142829,127160,1595517036
1,1,27934,549,1595517152
1,10,31248,3610,1595517149
1,256,90771,68115,1595517090
0,1000000,36353,9127,1595517145
1,10,29691,3347,1595517152
1,1,27324,373,1595517155
1,10,30655,3394,1595517155
0,8500000,146219,131245,1595517040
0,2500000,57196,31387,1595517130
2,10,46152,19212,1595517141
1,128,63723,38304,1595517124
2,10,46335,20363,1595517142
0,1000000,36377,8899,1595517152
0,2500000,58021,32034,1595517131
0,5500000,106901,85930,1595517083
2,40,80343,56395,1595517110
2,160,172977,158509,1595517017
1,256,93792,70964,1595517099
2,40,80343,57465,1595517112
0,4000000,83641,60007,1595517110
2,80,121029,100982,1595517073
0,4000000,83825,60329,1595517111
0,1000000,37699,9355,1595517158
2,40,83635,58624,1595517114
0,1000000,37795,9532,1595517160
0,1000000,38734,9790,1595517159
2,20,60927,33860,1595517138
1,256,97992,74033,1595517103
2,160,178592,163548,1595517022
0,5500000,112289,90167,1595517090
2,20,60118,32935,1595517143
1,10,32042,3792,1595517172
2,10,48718,20328,1595517156
1,1,29464,628,1595517176
0,4000000,85869,61429,1595517120
0,2500000,59845,33221,1595517147
1,128,67485,40253,1595517140
2,10,48938,20492,1595517159
0,1000000,38481,9910,1595517169
0,8500000,163005,146156,1595517047
1,2048,237664,230027,1595516974
0,5500000,116156,93545,1595517097
2,160,181849,165158,1595517032
0,7000000,142362,122434,1595517072
2,20,63553,34648,1595517151
0,4000000,89197,63528,1595517126
0,7000000,143957,123662,1595517073
2,10,50523,21043,1595517166
1,256,105471,80243,1595517115
2,40,90639,63863,1595517132
0,8500000,169540,151159,1595517054
1,1,31695,636,1595517192
2,40,88871,62738,1595517135
0,8500000,171134,153560,1595517054
2,20,66995,37543,1595517158
1,512,157749,137174,1595517068
0,1000000,40834,10298,1595517187
0,1000000,41381,10569,1595517186
2,10,51911,21538,1595517176
0,7000000,151309,129976,1595517079
0,1000000,41405,10835,1595517190
0,8500000,173697,154790,1595517058
1,1,32242,743,1595517200
0,4000000,93074,66791,1595517139
1,256,108062,81692,1595517125
0,7000000,152051,130100,1595517083
0,1000000,42153,10705,1595517192
2,10,53989,23091,1595517181
2,10,53439,22720,1595517182
0,4000000,95055,67508,1595517141
0,7000000,153212,130854,1595517084
0,7000000,152883,130789,1595517085
2,80,138088,114825,1595517102
2,10,54805,24196,1595517185
1,512,165186,142336,1595517077
0,5500000,126449,101659,1595517116
2,160,204477,187493,1595517038
2,10,55512,24333,1595517187
2,40,96928,68881,1595517148
2,80,141063,116000,1595517105
0,2500000,67629,38038,1595517178
2,10,55906,24823,1595517190
2,160,208014,190883,1595517039
0,5500000,128699,103486,1595517119
1,256,112782,85253,1595517136
2,20,71096,40082,1595517179
2,10,57523,25481,1595517195
2,40,100460,70695,1595517154
0,8500000,188296,168862,1595517066
1,10,39162,4656,1595517216
1,512,171014,147811,1595517085
2,80,148651,123605,1595517108
2,10,58714,25404,1595517198
0,2500000,70210,39311,1595517187
0,5500000,131973,105634,1595517126
2,80,147663,122836,1595517111
0,4000000,101977,73597,1595517157
0,7000000,163473,140598,1595517096
1,512,173413,150381,1595517086
2,20,71676,39902,1595517189
2,40,100241,70953,1595517161
0,8500000,193473,172608,1595517069
0,2500000,71604,40892,1595517192
0,5500000,133409,106352,1595517131
1,1024,248619,233052,1595517016
0,5500000,137057,110768,1595517129
1,1024,247655,232180,1595517019
1,10,40197,4760,1595517227
1,512,177992,153869,1595517089
0,1000000,46542,11796,1595517221
2,40,103659,74624,1595517165
0,8500000,196894,175968,1595517072
1,256,118982,90701,1595517150
1,1,35754,681,1595517234
2,40,104794,74627,1595517168
0,5500000,139923,112403,1595517136
2,10,62797,27144,1595517214
0,7000000,172011,147755,1595517106
1,1,36795,505,1595517241
0,8500000,203437,181902,1595517075
1,10,40579,4742,1595517238
2,320,294058,282823,1595516986
0,5500000,140885,114157,1595517139
2,40,107334,76133,1595517176
2,160,233658,215190,1595517050
0,2500000,75527,42150,1595517208
0,1000000,49914,12908,1595517234
0,8500000,205117,183585,1595517079
2,20,76611,43516,1595517208
0,4000000,108485,78705,1595517176
1,256,125031,95256,1595517160
2,40,107043,76992,1595517178
1,1,38222,537,1595517250
1,128,87167,52670,1595517201
2,80,161939,135172,1595517127
2,40,109818,78728,1595517179
0,2500000,76665,41982,1595517213
1,128,87791,53507,1595517204
1,1024,268111,252408,1595517027
0,2500000,78507,43782,1595517217
0,2500000,77632,42373,1595517219
0,2500000,77776,42652,1595517219
1,1,39530,628,1595517258
0,1000000,49986,12378,1595517248
2,10,63757,26486,1595517234
0,4000000,112213,81817,1595517186
0,1000000,49985,13096,1595517249
2,20,81183,45571,1595517218
1,256,128791,98865,1595517171
2,160,242422,222817,1595517059
2,10,64639,27887,1595517237
1,1,38800,877,1595517263
0,4000000,113641,82367,1595517189
2,20,82967,47209,1595517220
0,8500000,217576,194376,1595517089
0,1000000,50717,12685,1595517256
2,20,84691,48094,1595517223
2,20,84207,46384,1595517224
2,40,115343,82416,1595517193
2,320,319436,307950,1595516990
0,1000000,50585,13274,1595517258
1,512,199566,173280,1595517110
0,7000000,187897,162096,1595517123
0,2500000,80113,45209,1595517231
2,160,251499,230884,1595517061
1,1024,281434,263901,1595517031
1,10,42710,4942,1595517270
0,2500000,79377,44230,1595517233
1,512,200258,172991,1595517113
2,20,82715,46650,1595517231
1,256,132769,100707,1595517182
2,40,116207,83026,1595517199
1,1,41149,1176,1595517274
2,320,326012,314714,1595516990
1,10,44709,4752,1595517271
0,1000000,51191,13272,1595517265
1,128,92317,55047,1595517224
2,40,117019,84371,1595517199
0,4000000,120337,86831,1595517197
1,256,136293,103682,1595517182
0,1000000,51173,13111,1595517267
1,512,202481,175816,1595517117
0,2500000,81080,45023,1595517239
0,4000000,118011,84287,1595517203
0,4000000,119482,86167,1595517204
1,256,135881,103310,1595517188
0,1000000,51893,13290,1595517272
0,7000000,192974,165709,1595517133
0,2500000,84087,46575,1595517243
0,7000000,194357,166499,1595517133
2,20,84813,47204,1595517243
0,2500000,83385,46025,1595517245
2,80,177157,147433,1595517153
0,2500000,84489,46543,1595517246
0,7000000,194629,167296,1595517137
0,5500000,159105,129016,1595517173
0,5500000,159057,129453,1595517174
0,1000000,53333,13456,1595517280
1,128,96344,58531,1595517237
2,10,67683,29197,1595517266
2,320,344440,331713,1595516992
0,2500000,84566,47496,1595517251
1,256,140895,107285,1595517196
0,1000000,53237,13057,1595517283
1,1,40993,972,1595517296
1,10,45729,5391,1595517293
0,8500000,234725,210975,1595517104
1,1,42762,968,1595517296
0,7000000,199433,170527,1595517140
2,10,70075,30427,1595517270
2,40,124682,88694,1595517215
2,20,87951,50299,1595517252
2,160,268493,245437,1595517072
2,20,87441,49167,1595517253
1,1,43468,826,1595517300
1,256,143746,109416,1595517200
1,256,142392,107910,1595517202
0,4000000,124322,88990,1595517221
2,80,183158,153805,1595517165
1,256,143926,109532,1595517204
1,512,219224,192039,1595517129
1,256,142913,107792,1595517205
1,10,46966,5451,1595517301
1,1,41621,443,1595517307
2,20,89455,50917,1595517259
0,1000000,56226,14395,1595517293
2,10,70645,30971,1595517279
1,512,221711,193046,1595517130
1,10,46911,5494,1595517306
2,10,70786,31066,1595517286
0,1000000,55491,14841,1595517301
0,8500000,243521,216853,1595517114
0,2500000,88709,49440,1595517268
0,5500000,168846,137053,1595517188
1,512,223424,193711,1595517134
0,1000000,55929,14709,1595517303
0,4000000,130031,93136,1595517229
2,40,128152,91668,1595517232
2,40,130056,92015,1595517232
1,10,49074,5254,1595517313
0,7000000,210369,181008,1595517154
1,512,224340,194862,1595517140
2,20,92106,52147,1595517273
0,5500000,172020,139042,1595517195
2,320,373084,358810,1595516995
0,1000000,56921,14404,1595517310
2,20,92357,51908,1595517275
1,256,149267,112710,1595517220
2,40,131532,94333,1595517239
1,128,102917,62927,1595517269
1,1,44118,716,1595517328
0,2500000,91841,51128,1595517281
2,160,284866,260345,1595517088
2,10,74101,31730,1595517299
0,1000000,58365,14588,1595517316
2,20,93325,52448,1595517282
2,10,74271,32191,1595517301
0,2500000,90957,51094,1595517286
2,20,95732,54691,1595517282
2,80,197723,165301,1595517182
2,10,76594,32721,1595517304
2,80,199426,167355,1595517182
1,10,48277,5604,1595517334
1,256,154524,117311,1595517228
0,2500000,91221,51309,1595517291
2,320,387028,373329,1595516996
0,5500000,178707,144452,1595517206
2,20,94751,53149,1595517290
1,256,155866,117888,1595517230
0,5500000,177800,142601,1595517208
0,8500000,258975,232207,1595517127
0,8500000,258983,230928,1595517128
0,7000000,221285,190523,1595517165
2,20,95650,54362,1595517292
0,1000000,60493,15338,1595517327
0,2500000,93273,52884,1595517295
0,4000000,136093,97148,1595517254
0,4000000,136141,98049,1595517254
2,20,95415,53966,1595517295
0,5500000,180961,145807,1595517210
0,5500000,180982,146469,1595517211
0,4000000,136761,98832,1595517255
2,20,98024,55981,1595517294
0,4000000,135332,96599,1595517257
0,1000000,58969,14305,1595517333
2,80,205024,171844,1595517192
0,4000000,137073,99056,1595517261
1,1024,346814,326906,1595517052
1,1,47308,1033,1595517351
1,10,52278,6509,1595517347
1,128,107993,66000,1595517292
1,1024,347917,327191,1595517052
1,10,50702,6343,1595517349
2,80,205335,170243,1595517195
2,10,78234,33278,1595517323
0,8500000,266489,238280,1595517136
1,1024,347320,327383,1595517056
2,10,80420,34999,1595517324
0,8500000,268597,239938,1595517136
1,512,241365,210887,1595517164
0,8500000,267681,239075,1595517138
2,10,79504,34950,1595517326
0,5500000,186285,150680,1595517222
0,5500000,184965,148836,1595517223
0,5500000,185005,148794,1595517224
2,40,141111,100113,1595517268
2,20,101983,56968,1595517307
1,1024,354816,333378,1595517055
2,80,207706,172959,1595517203
1,10,51506,6214,1595517359
1,512,245130,213235,1595517166
1,1,48505,1103,1595517363
0,8500000,271550,242610,1595517142
0,5500000,187366,150407,1595517227
1,256,163794,123683,1595517250
0,5500000,189215,152002,1595517225
0,2500000,96672,53858,1595517319
0,2500000,97133,54427,1595517320
0,5500000,189225,151899,1595517228
0,2500000,96817,52683,1595517321
0,7000000,234525,202448,1595517188
0,5500000,189057,152473,1595517233
0,2500000,96944,53451,1595517325
1,1,47483,1123,1595517374
1,1,48961,1073,1595517373
2,80,213271,178829,1595517211
0,2500000,99173,54186,1595517325
2,10,84277,36838,1595517341
0,4000000,144446,103334,1595517281
1,10,53563,6534,1595517372
2,40,145215,103294,1595517281
2,80,217355,179678,1595517210
2,160,317595,291318,1595517110
0,2500000,99545,54826,1595517328
0,2500000,98865,54736,1595517329
0,5500000,193082,155201,1595517236
2,20,103684,58365,1595517326
0,2500000,100592,55502,1595517330
1,1,48546,1080,1595517382
0,2500000,100918,55157,1595517330
2,20,105501,58716,1595517327
2,80,219434,182806,1595517215
2,320,432847,417042,1595517002
0,5500000,193917,155232,1595517241
0,2500000,99412,55196,1595517336
2,320,433558,418252,1595517003
2,10,84086,36957,1595517355
1,512,259903,226692,1595517180
0,5500000,196887,157713,1595517244
1,1024,376884,354247,1595517065
0,4000000,148037,106452,1595517294
0,8500000,287154,258396,1595517156
0,1000000,63981,15793,1595517379
0,1000000,63222,16000,1595517380
2,20,107965,62396,1595517335
2,160,329728,302539,1595517114
2,10,84771,36547,1595517360
2,20,107262,61769,1595517338
1,10,55957,6485,1595517389
1,1024,378544,355543,1595517068
0,4000000,147979,106379,1595517298
2,40,149059,106612,1595517298
1,512,263443,230494,1595517184
1,128,116316,70374,1595517331
2,40,152442,108692,1595517296
1,10,52954,6803,1595517398
0,5500000,199009,159710,1595517253
1,1,50599,1131,1595517403
1,512,263595,228802,1595517190
1,10,56257,6240,1595517397
2,80,228654,189859,1595517225
0,1000000,64341,16165,1595517390
2,10,84981,36535,1595517369
1,10,54532,6357,1595517400
0,1000000,64693,15268,1595517391
0,7000000,249145,213115,1595517207
1,128,114305,69047,1595517343
0,4000000,150815,108435,1595517306
2,320,453964,437549,1595517006
1,10,54562,6436,1595517405
2,10,85441,35696,1595517375
0,5500000,199989,160788,1595517261
2,10,86254,37017,1595517376
1,256,175413,132147,1595517287
2,40,155997,112008,1595517308
2,40,153964,110273,1595517311
0,8500000,299193,266920,1595517168
1,10,55697,6243,1595517411
1,256,176517,133588,1595517291
2,20,112187,64598,1595517356
0,4000000,154392,110293,1595517314
2,40,155090,111207,1595517315
0,8500000,298769,267905,1595517173
2,20,113569,65433,1595517358
1,1024,397847,373342,1595517074
1,1,49557,646,1595517423
0,2500000,103863,57990,1595517371
1,1,51925,1197,1595517425
1,10,57378,6408,1595517421
0,5500000,204996,165351,1595517274
1,1,51095,1216,1595517429
0,1000000,66508,16332,1595517413
2,20,116378,67404,1595517364
0,5500000,205417,165510,1595517280
0,8500000,307919,276200,1595517178
1,10,56206,6566,1595517430
0,5500000,206852,166663,1595517280
2,80,239730,199631,1595517248
0,4000000,157065,112715,1595517331
1,1024,409561,385070,1595517080
1,512,283040,246115,1595517207
1,1,52797,1010,1595517437
0,7000000,261043,223376,1595517229
1,1,52498,1359,1595517438
2,40,160908,114388,1595517330
0,5500000,209174,167887,1595517282
0,1000000,66941,16686,1595517424
1,128,122487,73382,1595517370
1,10,58165,6531,1595517435
1,1024,412961,388146,1595517081
2,320,483273,465816,1595517011
0,4000000,155409,111492,1595517339
0,7000000,263850,226802,1595517234
1,1,53679,1030,1595517445
2,20,113935,66184,1595517385
1,256,183968,138518,1595517316
2,160,360841,330822,1595517140
1,256,183701,137422,1595517317
0,5500000,211017,169800,1595517290
2,20,115121,66618,1595517386
0,1000000,68468,17122,1595517433
0,2500000,109621,61629,1595517392
1,1,54138,1272,1595517448
2,320,488512,471581,1595517014
1,10,59572,7173,1595517442
1,1,53754,997,1595517449
0,2500000,110036,61777,1595517392
1,256,182465,136419,1595517320
2,10,88898,38080,1595517414
2,40,163256,116384,1595517340
0,2500000,113353,63544,1595517390
0,4000000,159133,114332,1595517345
2,20,117136,67941,1595517388
1,10,57878,6985,1595517449
0,2500000,112051,63247,1595517396
0,2500000,108506,59123,1595517400
2,40,164928,117987,1595517344
0,4000000,159510,114231,1595517350
2,20,115958,66784,1595517394
2,160,366964,336618,1595517143
2,80,243904,203484,1595517266
0,2500000,113442,63465,1595517397
2,80,244930,202925,1595517266
0,8500000,320301,286887,1595517191
2,20,119120,68680,1595517393
1,512,289432,250474,1595517226
0,4000000,161713,115668,1595517356
0,5500000,217641,175076,1595517302
2,40,168827,120060,1595517351
0,2500000,112323,62485,1595517409
0,2500000,113211,62961,1595517408
2,40,164778,116986,1595517357
1,1,54001,996,1595517468
0,2500000,115889,64328,1595517406
2,20,118065,66573,1595517404
0,1000000,71420,17973,1595517451
0,7000000,272077,233233,1595517251
0,8500000,326153,290832,1595517201
0,1000000,70461,17960,1595517456
1,512,295575,256418,1595517231
2,80,249198,206309,1595517278
1,1,56557,1311,1595517471
2,10,92975,41727,1595517435
0,5500000,220997,176830,1595517308
2,160,380232,347834,1595517151
0,1000000,71563,18108,1595517460
1,256,190005,143978,1595517342
0,2500000,116461,65474,1595517417
2,20,117968,66961,1595517416
0,5500000,220865,177225,1595517315
0,7000000,278859,239776,1595517257
0,5500000,221873,177474,1595517316
2,40,172404,123139,1595517367
1,1,55282,1459,1595517484
1,10,60126,6878,1595517481
2,320,522276,503799,1595517021
2,10,95613,41509,1595517447
0,4000000,166205,118974,1595517378
1,128,134337,80197,1595517410
2,80,255053,212145,1595517290
0,1000000,73245,18082,1595517472
1,512,303377,261885,1595517243
2,40,172244,122026,1595517376
0,2500000,117400,66185,1595517431
0,7000000,283052,243495,1595517267
1,256,194769,145536,1595517356
0,8500000,337673,300348,1595517216
0,1000000,72617,18488,1595517482
1,128,132994,79622,1595517422
2,160,393655,359707,1595517167
1,1024,460511,433559,1595517103
2,80,262658,218534,1595517302
2,80,261319,217402,1595517304
0,1000000,74700,18768,1595517493
2,40,176315,125648,1595517391
2,20,126460,71690,1595517442
0,4000000,172758,122934,1595517395
2,40,177341,125738,1595517393
2,80,266380,221599,1595517305
2,40,176680,124780,1595517395
2,20,125918,73590,1595517446
1,1024,465669,436855,1595517107
1,1,59093,1436,1595517513
0,7000000,291584,250656,1595517284
2,20,129400,75158,1595517447
0,1000000,75766,19080,1595517501
2,80,267841,221729,1595517309
0,2500000,122136,68416,1595517455
0,7000000,295401,252882,1595517282
0,2500000,120377,67137,1595517456
0,2500000,120521,67737,1595517457
1,256,202075,152881,1595517376
1,256,204297,154232,1595517374
2,40,180049,129273,1595517398
1,10,64637,7607,1595517514
2,10,99599,43986,1595517479
0,4000000,177765,126290,1595517401
2,10,96384,40759,1595517483
1,1,58629,1290,1595517521
1,1024,471401,441725,1595517111
2,320,557061,537721,1595517027
2,20,129476,74078,1595517455
2,20,128143,74774,1595517457
1,128,139243,83804,1595517447
1,512,320089,278143,1595517267
0,4000000,178108,126742,1595517409
2,20,126289,72604,1595517462
0,8500000,355165,316344,1595517234
1,128,140061,84503,1595517449
1,1,59955,1357,1595517529
0,5500000,239604,191218,1595517351
2,20,128352,74882,1595517463
1,256,203529,152303,1595517388
0,2500000,124730,70067,1595517467
0,1000000,75434,19600,1595517517
2,80,273451,226970,1595517323
2,40,179355,127635,1595517419
2,80,274244,228119,1595517324
0,8500000,359837,320224,1595517239
2,10,102748,44912,1595517496
2,320,572390,552428,1595517028
0,1000000,77490,19747,1595517522
2,10,99317,42693,1595517501
2,40,182501,128900,1595517419
1,10,64449,8085,1595517538
1,1,60285,1436,1595517542
0,1000000,78683,19955,1595517528
2,160,423642,388605,1595517184
2,160,423972,388459,1595517185
1,1,61168,1301,1595517547
2,10,103205,46314,1595517508
2,160,426028,390896,1595517186
1,128,144751,86370,1595517468
0,2500000,130893,72894,1595517482
1,128,141758,84975,1595517473
1,256,209614,158106,1595517406
0,8500000,368167,327420,1595517248
1,10,66494,7188,1595517550
2,20,133028,76314,1595517484
0,7000000,306886,262284,1595517311
0,2500000,127846,72683,1595517490
1,256,211260,159115,1595517407
1,10,67506,7504,1595517551
0,7000000,310661,266248,1595517310
2,80,283270,234588,1595517337
1,10,68196,8316,1595517552
0,1000000,81669,20289,1595517539
2,10,103201,44873,1595517519
0,7000000,307257,262350,1595517315
2,40,188898,135225,1595517434
1,1024,501191,470125,1595517123
1,10,68822,8101,1595517555
0,2500000,127502,73207,1595517497
0,7000000,312125,266143,1595517313
0,2500000,129741,73473,1595517496
0,5500000,248866,199454,1595517377
0,7000000,312909,265715,1595517314
0,1000000,79300,20637,1595517548
1,128,142728,86446,1595517485
2,40,190059,136460,1595517438
0,5500000,245612,196238,1595517383
0,7000000,311755,266018,1595517318
0,1000000,80588,20889,1595517549
0,5500000,249426,198022,1595517381
2,160,437812,401759,1595517194
0,7000000,313033,268274,1595517319
1,1,64419,1630,1595517568
0,5500000,248853,199711,1595517385
1,128,144456,87084,1595517489
0,1000000,81538,20955,1595517554
1,2048,644287,628768,1595516993
0,2500000,131805,73795,1595517505
0,5500000,249297,198633,1595517390
2,10,105200,45196,1595517534
0,1000000,81470,20351,1595517558
2,80,291356,242014,1595517350
0,8500000,378341,335717,1595517265
0,1000000,81274,20513,1595517561
2,10,106029,44918,1595517537
0,4000000,190519,135297,1595517453
