workloadID, workload argument, run, tFC, tVM
0,1000000,0,4122,285
0,1000000,1,4078,283
0,1000000,2,4105,283
0,1000000,3,4092,282
0,1000000,4,4138,282
0,1000000,5,4200,283
0,1000000,6,4118,283
0,1000000,7,4101,283
0,1000000,8,4089,282
0,1000000,9,4100,282
0,2500000,0,4839,1010
0,2500000,1,4865,1011
0,2500000,2,4868,1018
0,2500000,3,4894,1010
0,2500000,4,4809,1011
0,2500000,5,4853,1011
0,2500000,6,4836,1017
0,2500000,7,4844,1011
0,2500000,8,4875,1011
0,2500000,9,4844,1011
0,4000000,0,5791,1961
0,4000000,1,5874,1954
0,4000000,2,5763,1972
0,4000000,3,5792,1954
0,4000000,4,5782,1959
0,4000000,5,5891,2033
0,4000000,6,5785,1954
0,4000000,7,5720,1958
0,4000000,8,5768,1954
0,4000000,9,5739,1958
0,5500000,0,6988,3073
0,5500000,1,6902,3066
0,5500000,2,6884,3066
0,5500000,3,6980,3066
0,5500000,4,7008,3059
0,5500000,5,6910,3139
0,5500000,6,6872,3063
0,5500000,7,6996,3064
0,5500000,8,6961,3060
0,5500000,9,6868,3063
0,7000000,0,8110,4311
0,7000000,1,8100,4303
0,7000000,2,8107,4301
0,7000000,3,8102,4301
0,7000000,4,8233,4311
0,7000000,5,8144,4345
0,7000000,6,8160,4377
0,7000000,7,8128,4301
0,7000000,8,8119,4308
0,7000000,9,8175,4308
0,8500000,0,9484,5660
0,8500000,1,9492,5659
0,8500000,2,9491,5680
0,8500000,3,9488,5656
0,8500000,4,9664,5731
0,8500000,5,9527,5661
0,8500000,6,9480,5660
0,8500000,7,9482,5667
0,8500000,8,9473,5654
0,8500000,9,9544,5655
1,4096,0,38034,34124
1,4096,1,37683,33800
1,4096,2,37975,34061
1,4096,3,37978,34076
1,4096,4,37843,33935
1,4096,5,37772,33845
1,4096,6,37671,33795
1,4096,7,37918,34000
1,4096,8,37945,34027
1,4096,9,37815,33920
1,2048,0,20943,16923
1,2048,1,20812,16946
1,2048,2,20819,16925
1,2048,3,20928,16995
1,2048,4,20847,16944
1,2048,5,20862,17002
1,2048,6,20853,16986
1,2048,7,20849,16984
1,2048,8,20915,16941
1,2048,9,20800,16971
1,1024,0,12401,8536
1,1024,1,12554,8622
1,1024,2,12418,8546
1,1024,3,12324,8489
1,1024,4,12374,8537
1,1024,5,12391,8460
1,1024,6,12383,8510
1,1024,7,12545,8531
1,1024,8,12542,8598
1,1024,9,12402,8525
1,512,0,8211,4355
1,512,1,8288,4343
1,512,2,8247,4271
1,512,3,8216,4337
1,512,4,8196,4319
1,512,5,8112,4296
1,512,6,8234,4323
1,512,7,8223,4293
1,512,8,8199,4292
1,512,9,8137,4302
1,256,0,6212,2209
1,256,1,6251,2258
1,256,2,6124,2305
1,256,3,6088,2174
1,256,4,6096,2196
1,256,5,6107,2188
1,256,6,6032,2196
1,256,7,6036,2176
1,256,8,6119,2288
1,256,9,6112,2183
1,128,0,5090,1273
1,128,1,4972,1132
1,128,2,5101,1152
1,128,3,5060,1141
1,128,4,5196,1222
1,128,5,5008,1133
1,128,6,4990,1137
1,128,7,5022,1136
1,128,8,5118,1196
1,128,9,5042,1139
1,10,0,4027,89
1,10,1,3894,90
1,10,2,3923,89
1,10,3,3881,90
1,10,4,3963,90
1,10,5,3897,90
1,10,6,3951,90
1,10,7,4041,90
1,10,8,3910,90
1,10,9,3969,90
1,1,0,3936,12
1,1,1,3851,12
1,1,2,3830,12
1,1,3,3973,12
1,1,4,3979,11
1,1,5,3984,12
1,1,6,3945,12
1,1,7,3904,12
1,1,8,3875,12
1,1,9,3868,12
2,10,0,4462,498
2,10,1,4364,511
2,10,2,4348,498
2,10,3,4384,511
2,10,4,4454,496
2,10,5,4383,494
2,10,6,4372,518
2,10,7,4440,497
2,10,8,4350,493
2,10,9,4361,509
2,20,0,4665,817
2,20,1,4718,814
2,20,2,4664,834
2,20,3,4739,856
2,20,4,4774,857
2,20,5,4664,827
2,20,6,4712,828
2,20,7,4735,816
2,20,8,4682,813
2,20,9,4751,854
2,40,0,5347,1451
2,40,1,5290,1460
2,40,2,5367,1526
2,40,3,5454,1474
2,40,4,5313,1450
2,40,5,5410,1502
2,40,6,5326,1452
2,40,7,5323,1449
2,40,8,5492,1498
2,40,9,5352,1451
2,80,0,6656,2837
2,80,1,6603,2750
2,80,2,6613,2770
2,80,3,6711,2834
2,80,4,6596,2730
2,80,5,6748,2783
2,80,6,6612,2758
2,80,7,6577,2726
2,80,8,6676,2800
2,80,9,6592,2750
2,160,0,9187,5351
2,160,1,9218,5331
2,160,2,9187,5319
2,160,3,9116,5287
2,160,4,9275,5370
2,160,5,9200,5346
2,160,6,9167,5279
2,160,7,9141,5309
2,160,8,9152,5318
2,160,9,9125,5350
2,320,0,14458,10406
2,320,1,14293,10421
2,320,2,14463,10471
2,320,3,14298,10413
2,320,4,14322,10451
2,320,5,14407,10490
2,320,6,14293,10443
2,320,7,14427,10519
2,320,8,14315,10407
2,320,9,14344,10465
