workloadID, workload argument, run, tFC, tVM
0,1000000,0,3696,188
0,1000000,1,3688,188
0,1000000,2,3688,188
0,1000000,3,3688,188
0,1000000,4,3692,188
0,1000000,5,3692,188
0,1000000,6,3692,188
0,1000000,7,3688,188
0,1000000,8,3696,188
0,1000000,9,3692,188
0,2500000,0,4172,671
0,2500000,1,4168,671
0,2500000,2,4136,671
0,2500000,3,4172,671
0,2500000,4,4168,671
0,2500000,5,4136,671
0,2500000,6,4168,671
0,2500000,7,4176,671
0,2500000,8,4168,671
0,2500000,9,4168,671
0,4000000,0,4796,1297
0,4000000,1,4804,1297
0,4000000,2,4800,1297
0,4000000,3,4796,1297
0,4000000,4,4804,1297
0,4000000,5,4792,1297
0,4000000,6,4796,1297
0,4000000,7,4796,1297
0,4000000,8,4800,1297
0,4000000,9,4796,1297
0,5500000,0,5528,2030
0,5500000,1,5528,2030
0,5500000,2,5528,2030
0,5500000,3,5532,2030
0,5500000,4,5528,2030
0,5500000,5,5532,2031
0,5500000,6,5528,2030
0,5500000,7,5528,2030
0,5500000,8,5528,2030
0,5500000,9,5536,2030
0,7000000,0,6352,2852
0,7000000,1,6352,2852
0,7000000,2,6348,2852
0,7000000,3,6352,2852
0,7000000,4,6352,2852
0,7000000,5,6352,2852
0,7000000,6,6348,2852
0,7000000,7,6348,2852
0,7000000,8,6348,2852
0,7000000,9,6356,2852
0,8500000,0,7260,3751
0,8500000,1,7248,3751
0,8500000,2,7260,3751
0,8500000,3,7252,3751
0,8500000,4,7260,3750
0,8500000,5,7252,3751
0,8500000,6,7256,3751
0,8500000,7,7256,3752
0,8500000,8,7248,3751
0,8500000,9,7248,3751
2,10,0,3902,368
2,10,1,3864,338
2,10,2,3872,347
2,10,3,3877,346
2,10,4,3843,350
2,10,5,3873,352
2,10,6,3867,342
2,10,7,3885,355
2,10,8,3848,358
2,10,9,3876,346
2,20,0,4080,554
2,20,1,4100,573
2,20,2,4114,585
2,20,3,4086,556
2,20,4,4118,585
2,20,5,4103,576
2,20,6,4105,577
2,20,7,4112,587
2,20,8,4085,562
2,20,9,4096,572
2,40,0,4579,1046
2,40,1,4553,1021
2,40,2,4576,1045
2,40,3,4581,1051
2,40,4,4575,1048
2,40,5,4526,993
2,40,6,4559,1035
2,40,7,4526,995
2,40,8,4563,1032
2,40,9,4568,1044
2,80,0,5499,1971
2,80,1,5447,1923
2,80,2,5433,1907
2,80,3,5492,1962
2,80,4,5492,1968
2,80,5,5453,1921
2,80,6,5383,1855
2,80,7,5456,1928
2,80,8,5480,1954
2,80,9,5429,1894
2,160,0,7253,3727
2,160,1,7355,3828
2,160,2,7155,3661
2,160,3,7033,3505
2,160,4,7089,3559
2,160,5,7276,3745
2,160,6,7202,3668
2,160,7,7232,3709
2,160,8,7320,3783
2,160,9,7341,3820
2,320,0,10802,7271
2,320,1,10677,7147
2,320,2,10941,7411
2,320,3,10663,7135
2,320,4,10729,7206
2,320,5,10861,7336
2,320,6,10672,7139
2,320,7,10928,7434
2,320,8,10945,7419
2,320,9,10699,7171
