workloadID, workload argument, run, tFC, tVM
0,1000000,0,4610,219
0,1000000,1,3647,188
0,1000000,2,3640,188
0,1000000,3,3632,188
0,1000000,4,3644,188
0,1000000,5,3639,188
0,1000000,6,3640,188
0,1000000,7,3640,188
0,1000000,8,3636,188
0,1000000,9,3636,188
0,2500000,0,4128,671
0,2500000,1,4120,671
0,2500000,2,4124,671
0,2500000,3,4116,671
0,2500000,4,4116,671
0,2500000,5,4160,671
0,2500000,6,4124,671
0,2500000,7,4136,671
0,2500000,8,4124,671
0,2500000,9,4128,671
0,4000000,0,4744,1297
0,4000000,1,4748,1297
0,4000000,2,4744,1297
0,4000000,3,4752,1297
0,4000000,4,4748,1297
0,4000000,5,4784,1297
0,4000000,6,4768,1297
0,4000000,7,4740,1297
0,4000000,8,4748,1297
0,4000000,9,4752,1297
0,5500000,0,5479,2030
0,5500000,1,5480,2031
0,5500000,2,5480,2030
0,5500000,3,5480,2030
0,5500000,4,5484,2030
0,5500000,5,5484,2030
0,5500000,6,5475,2030
0,5500000,7,5484,2030
0,5500000,8,5480,2030
0,5500000,9,5484,2030
0,7000000,0,6307,2852
0,7000000,1,6300,2852
0,7000000,2,6304,2852
0,7000000,3,6304,2853
0,7000000,4,6304,2852
0,7000000,5,6304,2852
0,7000000,6,6304,2852
0,7000000,7,6300,2852
0,7000000,8,6304,2853
0,7000000,9,6300,2852
0,8500000,0,7199,3751
0,8500000,1,7200,3751
0,8500000,2,7208,3751
0,8500000,3,7204,3751
0,8500000,4,7204,3751
0,8500000,5,7204,3752
0,8500000,6,7204,3751
0,8500000,7,7204,3751
0,8500000,8,7204,3751
0,8500000,9,7204,3751
2,10,0,3945,470
2,10,1,3823,350
2,10,2,3815,341
2,10,3,3820,342
2,10,4,3829,352
2,10,5,3860,350
2,10,6,3823,347
2,10,7,3829,352
2,10,8,3816,340
2,10,9,3823,348
2,20,0,4052,576
2,20,1,4031,554
2,20,2,4048,573
2,20,3,4056,577
2,20,4,4060,583
2,20,5,4049,569
2,20,6,4015,542
2,20,7,4049,570
2,20,8,4060,583
2,20,9,4027,552
2,40,0,4440,970
2,40,1,4520,1041
2,40,2,4508,1018
2,40,3,4492,1018
2,40,4,4455,989
2,40,5,4460,986
2,40,6,4499,1023
2,40,7,4512,1031
2,40,8,4481,1006
2,40,9,4510,1028
2,80,0,5351,1876
2,80,1,5392,1918
2,80,2,5340,1872
2,80,3,5385,1904
2,80,4,5380,1906
2,80,5,5308,1831
2,80,6,5403,1926
2,80,7,5368,1885
2,80,8,5363,1886
2,80,9,5360,1885
2,160,0,7096,3621
2,160,1,7088,3622
2,160,2,7008,3532
2,160,3,7099,3626
2,160,4,7024,3547
2,160,5,7012,3535
2,160,6,6949,3478
2,160,7,7075,3602
2,160,8,7100,3625
2,160,9,7039,3564
2,320,0,10881,7363
2,320,1,10756,7286
2,320,2,10700,7221
2,320,3,10631,7164
2,320,4,10602,7123
2,320,5,10623,7151
2,320,6,10844,7364
2,320,7,10768,7292
2,320,8,10677,7200
2,320,9,10748,7271
