#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606475838.626952,0.0,1.0,24.0,0.0,3.8,0.02,265901465600,117993472
1606475839.628503,0.9,0.5,98.5,0.1,1.5,0.02,265836363776,117993472
1606475840.6303737,2.7,1.2,95.9,0.1,4.1,0.1,265654923264,117993472
1606475841.6322198,9.6,2.3,87.7,0.4,12.3,0.1,265270784000,117993472
1606475842.6341004,16.5,1.8,81.1,0.6,18.9,0.1,264960364544,117993472
1606475843.6363654,24.5,2.2,72.6,0.7,27.4,0.1,264337182720,117993472
1606475844.6384783,25.7,2.9,70.9,0.5,29.1,0.1,263778869248,117993472
1606475845.6406226,29.0,1.7,68.6,0.7,31.4,1.53,263405850624,117993472
1606475846.6427443,31.9,2.4,65.2,0.5,34.8,1.53,263040610304,117993472
1606475847.6449409,30.5,1.6,67.1,0.8,32.9,1.53,263067766784,117993472
1606475848.6471083,26.8,2.1,70.6,0.6,29.5,1.53,263262756864,117993472
1606475849.649284,28.1,2.1,69.5,0.4,30.5,1.53,263341019136,117993472
1606475850.6514068,29.9,1.9,67.1,1.1,32.5,3.33,263660638208,117993472
1606475851.6535628,32.0,1.4,66.3,0.4,33.7,3.33,263547097088,117993472
1606475852.655564,27.6,1.5,70.4,0.6,29.6,3.33,263503958016,117993472
1606475853.6576374,29.5,2.1,67.8,0.7,32.3,3.33,263593717760,117993472
1606475854.6595023,31.5,2.0,65.8,0.7,34.2,3.33,263547772928,117993472
1606475855.6613398,31.8,1.9,65.6,0.7,34.4,4.59,263404535808,117993472
1606475856.6631956,35.7,3.1,60.7,0.5,39.3,4.59,263018082304,117993472
1606475857.6650622,40.0,1.8,57.7,0.5,42.3,4.59,262747086848,117993472
1606475858.6669972,40.8,2.1,56.8,0.4,43.4,4.59,262547116032,117993472
1606475859.6688995,37.8,1.3,60.6,0.3,39.3,4.59,262884675584,117993472
1606475860.6707673,35.3,1.4,62.6,0.7,37.4,6.3,263079407616,117993472
1606475861.6726801,34.9,1.7,63.0,0.5,37.0,6.3,263370059776,117993472
1606475862.6745698,31.3,2.1,66.1,0.5,33.9,6.3,263456006144,117993472
1606475863.676676,31.6,1.8,66.3,0.3,33.7,6.3,263251484672,117993472
1606475864.6788623,30.6,1.9,67.0,0.5,33.1,6.3,263351001088,117993472
1606475865.681007,33.3,2.3,63.8,0.6,36.1,7.72,263164874752,117993472
1606475866.6830938,30.0,1.8,67.6,0.7,32.5,7.72,263138877440,117993472
1606475867.6849937,31.4,1.7,66.1,0.7,33.8,7.72,263179182080,117993472
1606475868.6869369,31.3,2.4,65.7,0.6,34.4,7.72,263385391104,117993472
1606475869.6888258,33.0,2.2,64.3,0.6,35.6,7.72,263410618368,117993472
1606475870.6908398,35.7,2.1,61.6,0.6,38.5,9.02,263121383424,117993472
1606475871.6936066,32.8,2.3,64.4,0.5,35.5,9.02,263053553664,117993472
1606475872.6957688,30.2,2.1,67.0,0.7,33.0,9.02,262834282496,117993472
1606475873.6979525,35.7,2.3,61.3,0.7,38.7,9.02,262961057792,117993472
1606475874.7001429,36.5,1.8,61.1,0.6,38.9,9.02,262984617984,117993472
1606475875.702458,35.6,2.1,61.7,0.7,38.4,10.38,262732922880,117993472
1606475876.7051487,33.5,2.1,64.0,0.4,36.0,10.38,262956838912,117993472
1606475877.7076826,38.3,2.6,58.6,0.5,41.4,10.38,262450495488,117993472
1606475878.7102444,35.3,2.4,61.7,0.6,38.3,10.38,262950178816,117993472
1606475879.7129056,40.3,1.2,57.7,0.8,42.3,10.38,262810066944,117993472
1606475880.71547,41.8,1.8,55.7,0.6,44.3,11.87,262874378240,117993472
1606475881.7175555,37.1,1.7,59.5,1.7,39.5,11.87,262636888064,117993472
1606475882.7196174,37.8,1.6,59.9,0.7,39.6,11.87,262795673600,117993472
1606475883.721741,37.2,1.5,60.8,0.5,39.2,11.87,262731161600,117993472
1606475884.7237122,35.4,1.3,62.7,0.6,37.3,11.87,262727680000,117993472
1606475885.725706,35.9,1.5,61.9,0.7,38.1,12.68,262607970304,117993472
1606475886.7276864,31.6,1.9,66.1,0.5,33.9,12.68,262641139712,117993472
1606475887.729609,31.6,1.6,66.3,0.5,33.7,12.68,262562230272,117993472
