#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606550804.6750956,0.0,0.0,24.0,0.0,0.0,0.0,265876049920,110534656
1606550805.6768034,0.0,0.0,100.0,0.0,0.0,0.0,265876508672,110534656
1606550806.6786296,0.7,0.2,99.1,0.0,0.9,0.0,265838403584,110534656
1606550807.6804736,3.0,1.3,95.5,0.1,4.5,0.0,265653886976,110534656
1606550808.6823025,5.8,0.8,93.3,0.2,6.7,0.0,265565073408,110534656
1606550809.684167,9.3,0.4,90.2,0.1,9.8,0.0,265516032000,110534656
1606550810.6860573,10.2,1.0,88.5,0.3,11.5,0.48,265355681792,110534656
1606550811.6879125,12.8,1.5,85.2,0.5,14.8,0.48,265231880192,110534656
1606550812.6897783,17.0,1.4,81.0,0.6,19.0,0.48,265106923520,110534656
1606550813.6917014,23.9,1.7,73.8,0.6,26.2,0.48,264936321024,110534656
1606550814.6937995,28.6,1.7,68.9,0.8,31.1,0.48,264755638272,110534656
1606550815.695803,30.7,1.4,67.2,0.7,32.8,2.12,264703320064,110534656
1606550816.6976638,31.5,1.4,66.5,0.6,33.5,2.12,264540643328,110534656
1606550817.6997867,33.3,2.0,64.1,0.6,35.9,2.12,264363511808,110534656
1606550818.7017214,34.1,1.7,63.6,0.5,36.4,2.12,264423055360,110534656
1606550819.7035844,35.9,1.8,61.4,0.9,38.6,2.12,264259366912,110534656
1606550820.7055097,42.2,1.8,55.4,0.6,44.6,4.12,264325017600,110534656
1606550821.70732,43.2,1.0,55.0,0.8,45.0,4.12,264367988736,110534656
1606550822.7094495,39.9,1.3,58.1,0.7,41.9,4.12,264241942528,110534656
1606550823.7112834,37.3,0.6,61.7,0.4,38.3,4.12,264452038656,110534656
1606550824.7132196,38.8,1.4,59.2,0.6,40.8,4.12,264480567296,110534656
1606550825.715175,36.9,1.5,60.9,0.7,39.2,5.79,264455540736,110534656
1606550826.7175112,31.3,1.4,66.8,0.5,33.2,5.79,264356966400,110534656
1606550827.7194312,31.3,2.0,66.0,0.7,34.0,5.79,264381169664,110534656
1606550828.7213883,33.8,1.6,64.2,0.5,35.8,5.79,264489848832,110534656
1606550829.7233074,34.9,1.1,63.6,0.4,36.4,5.79,264504397824,110534656
1606550830.7253103,30.5,0.8,68.2,0.5,31.8,7.49,264585138176,110534656
1606550831.727236,25.3,0.9,73.4,0.5,26.6,7.49,264705318912,110534656
1606550832.7293258,20.9,1.2,77.4,0.5,22.6,7.49,264904896512,110534656
1606550833.7312522,20.4,1.4,77.6,0.5,22.4,7.49,264899751936,110534656
1606550834.733197,21.1,1.6,76.6,0.7,23.4,7.49,264852914176,110534656
1606550835.735112,22.3,1.7,75.4,0.6,24.7,8.01,264746901504,110534656
1606550836.7370644,28.5,3.0,67.8,0.6,32.1,8.01,264508452864,110534656
1606550837.7391615,35.5,1.5,62.5,0.4,37.6,8.01,264473444352,110534656
1606550838.7411435,44.2,2.1,53.2,0.5,46.7,8.01,264332402688,110534656
1606550839.743219,42.8,1.6,55.2,0.4,44.8,8.01,264162074624,110534656
1606550840.74533,41.3,0.9,57.0,0.8,43.0,9.61,264239038464,110534656
1606550841.7473419,47.3,2.3,49.9,0.6,50.1,9.61,264119848960,110534656
1606550842.7493062,40.8,1.1,57.3,0.8,42.7,9.61,264240721920,110534656
1606550843.75124,42.8,1.4,55.2,0.6,44.8,9.61,264148180992,110534656
1606550844.7533436,37.6,1.5,60.3,0.6,39.7,9.61,264283815936,110534656
1606550845.7553117,42.2,1.6,55.6,0.6,44.4,11.24,264295706624,110534656
1606550846.757327,42.9,1.4,55.0,0.7,45.0,11.24,264269434880,110534656
1606550847.7592533,41.5,1.4,56.5,0.6,43.5,11.24,264209326080,110534656
1606550848.7611454,37.7,1.5,60.1,0.7,39.9,11.24,264243556352,110534656
1606550849.763006,37.8,1.1,60.3,0.8,39.8,11.24,264279392256,110534656
