#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606690873.895936,1.0,0.0,24.0,0.0,3.8,0.0,265832771584,107732992
1606690874.8975925,0.0,0.0,100.0,0.0,0.0,0.0,265833291776,107732992
1606690875.8993134,1.3,0.7,97.9,0.0,2.1,0.0,265739522048,107732992
1606690876.9014444,3.1,1.3,95.5,0.1,4.5,0.0,265468641280,107732992
1606690877.90331,6.4,1.2,92.2,0.2,7.8,0.48,265232080896,107732992
1606690878.905374,8.5,0.9,90.5,0.1,9.5,0.48,264957968384,107732992
1606690879.9073088,13.0,1.8,84.7,0.5,15.3,0.48,264988995584,107732992
1606690880.9094326,13.9,1.6,83.8,0.7,16.2,0.48,264796155904,107732992
1606690881.9115222,14.2,1.7,83.9,0.3,16.1,0.48,264454582272,107732992
1606690882.9136066,10.7,1.7,87.2,0.5,12.8,1.4,264635813888,107732992
1606690883.9153314,11.0,1.3,87.2,0.5,12.8,1.4,264577896448,107732992
1606690884.9174392,10.5,1.3,87.8,0.4,12.2,1.4,264737853440,107732992
1606690885.9195175,10.5,2.0,87.0,0.5,13.0,1.4,264593420288,107732992
1606690886.921623,11.3,2.1,86.5,0.2,13.5,1.4,264479076352,107732992
1606690887.923677,12.9,1.8,84.8,0.5,15.2,2.17,264403103744,107732992
1606690888.9260561,15.7,1.3,82.5,0.5,17.5,2.17,264596238336,107732992
1606690889.9281564,20.5,2.1,76.9,0.5,23.1,2.17,264485224448,107732992
1606690890.9302592,19.9,1.8,77.8,0.4,22.2,2.17,264324345856,107732992
1606690891.9324136,20.9,2.0,76.5,0.6,23.5,2.17,264245440512,107732992
1606690892.9344873,22.8,2.1,74.6,0.5,25.4,3.12,264054759424,107732992
1606690893.9365988,20.0,1.8,78.0,0.2,22.0,3.12,264253353984,107732992
1606690894.93861,21.0,2.3,76.5,0.2,23.5,3.12,264364965888,107732992
1606690895.94073,17.0,1.4,81.2,0.4,18.8,3.12,264206282752,107732992
1606690896.942808,17.9,2.2,79.7,0.2,20.3,3.12,264431857664,107732992
1606690897.9449418,18.5,1.7,79.5,0.3,20.4,3.67,264520396800,107732992
1606690898.9469814,19.3,2.0,78.4,0.2,21.6,3.67,264602136576,107732992
1606690899.9493852,17.3,1.4,80.9,0.4,19.0,3.67,264483504128,107732992
1606690900.951448,14.2,1.7,83.7,0.4,16.3,3.67,264669982720,107732992
1606690901.953516,10.7,1.4,87.6,0.3,12.4,3.67,264614014976,107732992
1606690902.955624,12.9,1.0,85.8,0.2,14.2,4.02,264851632128,107732992
1606690903.957673,10.8,0.8,88.3,0.1,11.7,4.02,264932405248,107732992
1606690904.959833,9.9,0.9,89.1,0.2,10.9,4.02,265163628544,107732992
1606690905.9620802,9.8,1.3,88.5,0.4,11.5,4.02,265008185344,107732992
1606690906.9643683,11.2,1.7,87.0,0.2,13.0,4.02,264782237696,107732992
1606690907.966479,14.0,1.8,83.9,0.3,16.1,4.58,264560230400,107732992
1606690908.9683163,16.4,1.4,81.6,0.7,18.4,4.58,264489508864,107732992
1606690909.9706995,19.4,0.9,79.3,0.4,20.7,4.58,264524091392,107732992
1606690910.9728618,17.6,1.1,81.0,0.3,19.0,4.58,264436936704,107732992
1606690911.9749541,16.6,1.6,81.5,0.3,18.5,4.58,264434692096,107732992
1606690912.9768755,16.6,1.7,81.4,0.3,18.6,5.09,264097275904,107732992
1606690913.9789922,18.2,1.6,79.7,0.6,20.4,5.09,264093614080,107732992
1606690914.9811213,14.8,1.0,84.2,0.1,15.8,5.09,263954120704,107732992
1606690915.9830947,14.4,1.3,84.0,0.3,16.1,5.09,264465678336,107732992
1606690916.9852335,12.1,1.7,85.8,0.4,14.2,5.09,264246677504,107732992
1606690917.9875937,9.8,1.3,88.7,0.2,11.3,5.32,264811720704,107732992
1606690918.9896986,10.7,0.5,88.6,0.2,11.4,5.32,264887394304,107732992
1606690919.991977,11.0,0.9,87.9,0.2,12.1,5.32,265076330496,107732992
1606690920.994078,11.5,0.7,87.7,0.2,12.3,5.32,265004130304,107732992
1606690921.9953005,14.1,1.4,84.2,0.3,15.8,5.32,264939429888,107732992
1606690922.9967134,12.7,1.0,86.2,0.2,13.8,5.7,264792612864,107732992
1606690923.9988399,13.0,1.0,85.8,0.2,14.2,5.7,264684994560,107732992
1606690925.000974,13.4,1.3,85.0,0.3,14.9,5.7,264883757056,107732992
1606690926.0030723,10.0,0.8,89.2,0.0,10.8,5.7,264944439296,107732992
1606690927.005232,7.4,1.1,91.4,0.2,8.6,5.7,265038741504,107732992
1606690928.0073378,10.3,1.6,87.9,0.2,12.1,5.64,265056026624,107732992
1606690929.0094435,9.3,0.8,89.6,0.3,10.4,5.64,264941965312,107732992
1606690930.0115533,9.2,0.6,90.0,0.2,10.0,5.64,264904630272,107732992
1606690931.0134594,9.5,1.7,88.2,0.6,11.8,5.64,265106358272,107732992
1606690932.0153022,13.8,1.6,84.2,0.5,15.8,5.64,264991346688,107732992
1606690933.0177128,10.1,1.1,88.6,0.1,11.4,5.83,264834449408,107732992
1606690934.0192947,14.2,1.6,83.7,0.4,16.3,5.83,264679370752,107732992
1606690935.0213668,16.6,1.5,81.2,0.7,18.8,5.83,264687296512,107732992
1606690936.0233111,20.9,1.3,77.5,0.3,22.5,5.83,264252751872,107732992
1606690937.0255787,23.4,2.4,73.9,0.3,26.1,5.83,264121212928,107732992
1606690938.0278149,25.8,3.3,70.6,0.3,29.4,6.97,263500394496,107732992
1606690939.0300019,28.9,1.3,69.4,0.4,30.6,6.97,263272366080,107732992
1606690940.0325296,24.6,2.3,72.9,0.2,27.1,6.97,263374766080,107732992
1606690941.0348394,20.6,2.0,77.1,0.3,22.9,6.97,263611379712,107732992
1606690942.0372555,26.5,2.0,71.3,0.2,28.6,6.97,263889113088,107732992
1606690943.039315,22.4,1.6,75.6,0.4,24.4,7.85,263818436608,107732992
1606690944.041349,18.8,2.2,78.5,0.5,21.5,7.85,263873232896,107732992
1606690945.043441,21.5,2.0,76.1,0.4,23.9,7.85,264336596992,107732992
1606690946.0455387,21.1,1.9,76.6,0.4,23.4,7.85,264198754304,107732992
1606690947.047644,21.7,1.9,75.7,0.8,24.3,7.85,264364191744,107732992
1606690948.0497618,22.7,2.3,74.4,0.6,25.6,8.42,264213487616,107732992
1606690949.051298,22.2,2.1,75.1,0.5,24.9,8.42,264071708672,107732992
1606690950.053389,20.0,2.8,76.8,0.4,23.2,8.42,264001900544,107732992
1606690951.0553021,21.1,2.3,76.3,0.3,23.7,8.42,264017342464,107732992
1606690952.0575123,28.1,2.3,69.3,0.3,30.7,8.42,264051838976,107732992
1606690953.05985,23.9,1.2,74.4,0.4,25.6,8.95,264037838848,107732992
1606690954.0619426,22.5,1.1,75.9,0.5,24.1,8.95,264164941824,107732992
1606690955.0633101,20.7,1.2,77.8,0.3,22.2,8.95,264239468544,107732992
1606690956.065395,24.0,2.2,73.4,0.4,26.6,8.95,264396890112,107732992
1606690957.067492,20.3,1.6,77.7,0.5,22.3,8.95,264363487232,107732992
1606690958.069588,15.5,0.8,83.3,0.3,16.7,9.03,264219648000,107732992
1606690959.0713277,18.0,1.3,80.5,0.2,19.5,9.03,264736702464,107732992
1606690960.0733254,17.3,0.6,81.6,0.5,18.4,9.03,264788824064,107732992
1606690961.0752854,16.9,1.1,81.3,0.7,18.7,9.03,264810422272,107732992
1606690962.0770895,16.5,1.4,81.4,0.6,18.6,9.03,264615948288,107732992
1606690963.079167,16.7,1.3,81.3,0.7,18.7,9.19,264569720832,107732992
1606690964.0812564,13.6,1.2,84.7,0.5,15.3,9.19,264661495808,107732992
1606690965.083299,15.1,1.2,83.5,0.3,16.5,9.19,264646176768,107732992
1606690966.0854037,14.8,1.4,83.5,0.3,16.5,9.19,264831029248,107732992
1606690967.087498,16.5,1.0,81.9,0.6,18.1,9.19,264810827776,107732992
1606690968.0896351,16.8,0.9,81.9,0.3,18.1,9.34,264722907136,107732992
1606690969.0915883,15.2,1.4,83.0,0.3,17.0,9.34,264750829568,107732992
1606690970.0938268,14.8,1.3,83.4,0.5,16.6,9.34,264647131136,107732992
1606690971.096018,16.8,1.5,81.1,0.6,18.9,9.34,264649277440,107732992
1606690972.0981994,14.2,1.6,84.0,0.3,16.1,9.34,264436269056,107732992
1606690973.100475,14.6,1.6,83.0,0.8,17.0,9.79,264653848576,107732992
1606690974.1026447,17.4,1.4,80.8,0.5,19.2,9.79,264592576512,107732992
1606690975.1048982,18.3,1.2,80.2,0.4,19.8,9.79,264608456704,107732992
1606690976.1070561,15.7,1.4,82.6,0.3,17.5,9.79,264421011456,107732992
1606690977.109366,14.8,1.4,83.6,0.3,16.4,10.37,264477442048,107732992
1606690978.1115568,13.9,1.8,83.8,0.5,16.2,10.37,264508198912,107732992
1606690979.1136253,13.9,2.5,83.3,0.3,16.7,10.37,264115429376,107732992
1606690980.1157424,15.3,2.5,81.8,0.5,18.2,10.37,263940931584,107732992
1606690981.1182647,17.2,1.5,80.9,0.4,19.1,10.37,263923302400,107732992
1606690982.1203952,14.3,1.4,83.9,0.5,16.1,10.26,264027398144,107732992
1606690983.1226187,9.7,0.9,89.3,0.2,10.7,10.26,264269746176,107732992
1606690984.1247952,14.6,2.2,82.7,0.5,17.3,10.26,264677670912,107732992
1606690985.12691,13.9,1.9,83.8,0.5,16.3,10.26,264416337920,107732992
1606690986.1294339,20.2,1.0,78.4,0.4,21.5,10.26,264394125312,107732992
1606690987.131319,20.2,1.8,77.6,0.4,22.4,10.64,264206467072,107732992
1606690988.1334658,22.3,2.5,74.7,0.4,25.3,10.64,263939305472,107732992
1606690989.135581,29.1,2.9,67.7,0.3,32.3,10.64,263834005504,107732992
1606690990.1376905,32.4,1.8,65.5,0.2,34.5,10.64,263218450432,107732992
1606690991.1392863,35.9,2.3,61.4,0.4,38.5,10.64,262900711424,107732992
1606690992.1413362,29.9,1.9,67.8,0.4,32.2,11.71,262995795968,107732992
1606690993.1434329,25.1,1.9,72.7,0.3,27.3,11.71,263050539008,107732992
1606690994.145446,24.9,1.9,72.8,0.4,27.2,11.71,263376658432,107732992
1606690995.1472955,22.4,1.5,75.7,0.4,24.3,11.71,263932153856,107732992
1606690996.1494448,21.5,1.6,76.6,0.4,23.4,11.71,263995846656,107732992
1606690997.151303,22.3,1.6,75.6,0.4,24.4,11.81,264129851392,107732992
1606690998.153384,20.1,1.3,77.9,0.7,22.1,11.81,264379215872,107732992
1606690999.155457,18.4,1.5,79.4,0.7,20.6,11.81,264555167744,107732992
1606691000.1575594,14.1,1.1,84.5,0.3,15.5,11.81,264580091904,107732992
1606691001.1596878,15.7,2.0,81.8,0.5,18.2,11.81,264863678464,107732992
1606691002.161781,13.8,1.6,84.4,0.2,15.6,11.75,264391704576,107732992
1606691003.1633377,14.0,1.4,84.2,0.3,15.8,11.75,264549408768,107732992
1606691004.165421,15.5,1.0,82.9,0.5,17.1,11.75,264798343168,107732992
1606691005.1674812,11.8,1.5,86.3,0.3,13.7,11.75,264575627264,107732992
1606691006.169479,11.6,1.7,86.3,0.4,13.7,11.75,264661094400,107732992
1606691007.171563,14.8,2.4,82.5,0.3,17.5,11.77,264334356480,107732992
1606691008.1734264,16.9,1.6,81.3,0.2,18.7,11.77,264161087488,107732992
1606691009.175519,24.3,2.2,73.3,0.2,26.7,11.77,264140189696,107732992
1606691010.1768563,22.4,1.1,75.9,0.6,24.1,11.77,264033067008,107732992
1606691011.1789558,22.2,1.4,75.9,0.6,24.2,11.77,264138178560,107732992
1606691012.181078,22.0,2.0,75.7,0.2,24.2,11.95,264243269632,107732992
1606691013.1833012,22.8,1.7,74.9,0.7,25.1,11.95,263838552064,107732992
1606691014.1855102,21.4,1.1,77.2,0.4,22.8,11.95,263979773952,107732992
1606691015.1876252,23.4,1.7,74.8,0.2,25.2,11.95,263982862336,107732992
1606691016.1897242,25.0,2.1,72.3,0.6,27.7,11.95,264088707072,107732992
1606691017.1913128,23.0,1.6,74.9,0.5,25.1,12.35,263862947840,107732992
1606691018.1934175,24.8,1.5,73.1,0.5,26.9,12.35,263831601152,107732992
1606691019.1952932,22.5,1.7,75.4,0.4,24.6,12.35,263779880960,107732992
1606691020.1971128,28.6,2.6,68.3,0.5,31.7,12.35,263760384000,107732992
1606691021.1993442,29.4,2.1,67.9,0.5,32.1,12.35,263640055808,107732992
1606691022.201608,27.8,1.9,69.7,0.5,30.3,12.72,263484649472,107732992
1606691023.20413,27.5,1.8,70.3,0.4,29.7,12.72,263427538944,107732992
1606691024.2066095,23.7,1.2,74.8,0.3,25.2,12.72,263792689152,107732992
1606691025.2087193,22.4,1.2,76.0,0.4,24.0,12.72,263866597376,107732992
1606691026.210839,16.9,1.3,81.4,0.3,18.6,12.72,264162996224,107732992
1606691027.2128932,15.0,1.2,83.5,0.3,16.5,12.43,264425902080,107732992
1606691028.2149913,14.7,2.1,82.9,0.3,17.1,12.43,264368844800,107732992
1606691029.2171288,14.4,1.9,83.5,0.2,16.5,12.43,264292753408,107732992
1606691030.2192261,20.6,2.4,76.7,0.3,23.3,12.43,264014254080,107732992
1606691031.2213376,18.9,1.8,79.0,0.4,21.0,12.43,263900237824,107732992
1606691032.2237551,15.4,0.8,83.4,0.4,16.6,12.31,264070070272,107732992
1606691033.2259727,14.7,1.6,83.2,0.5,16.8,12.31,264431116288,107732992
1606691034.227313,15.3,1.5,82.8,0.4,17.2,12.31,264809222144,107732992
1606691035.2294526,14.3,1.4,84.1,0.2,15.9,12.31,264656539648,107732992
1606691036.2313206,16.1,1.3,82.3,0.3,17.7,12.31,264765468672,107732992
1606691037.2333987,19.2,2.6,77.8,0.4,22.2,12.61,264410513408,107732992
1606691038.2353354,19.2,2.9,77.3,0.6,22.7,12.61,264067092480,107732992
1606691039.2374105,19.2,1.9,78.2,0.7,21.8,12.61,263667630080,107732992
1606691040.2393413,19.9,1.9,77.7,0.5,22.3,12.61,263981268992,107732992
1606691041.2416596,19.5,1.3,78.6,0.6,21.4,12.61,264335360000,107732992
1606691042.2439404,16.3,1.2,81.9,0.5,18.1,12.56,264390709248,107732992
1606691043.2463531,18.1,1.2,80.2,0.5,19.8,12.56,264550154240,107732992
1606691044.2485452,18.7,2.1,78.7,0.5,21.3,12.56,264403808256,107732992
1606691045.2508185,17.4,2.1,80.3,0.2,19.7,12.56,264229060608,107732992
1606691046.2532556,19.2,1.0,79.0,0.8,20.9,12.56,264367800320,107732992
1606691047.2555037,18.2,1.4,79.8,0.6,20.2,12.67,264376238080,107732992
1606691048.257746,13.8,1.1,84.7,0.4,15.3,12.67,264426930176,107732992
1606691049.2599535,12.2,1.3,86.3,0.2,13.7,12.67,264678760448,107732992
1606691050.2620485,10.9,1.4,87.4,0.3,12.6,12.67,264734535680,107732992
1606691051.2641413,10.3,1.1,88.3,0.3,11.7,12.67,265137143808,107732992
1606691052.2665446,10.5,0.4,89.1,0.1,10.9,12.14,265063804928,107732992
1606691053.2685397,11.6,1.2,86.8,0.4,13.2,12.14,265074626560,107732992
1606691054.2706704,10.4,0.9,88.6,0.1,11.4,12.14,265156403200,107732992
1606691055.2727954,9.0,0.3,90.6,0.1,9.4,12.14,265228967936,107732992
1606691056.2748337,11.7,1.0,87.0,0.2,13.1,12.14,265163608064,107732992
1606691057.276936,13.7,1.9,84.0,0.3,15.9,12.29,264945106944,107732992
1606691058.2780807,13.8,1.2,84.7,0.3,15.3,12.29,264691445760,107732992
1606691059.280208,16.3,1.3,82.1,0.2,17.9,12.29,264601092096,107732992
1606691060.2823126,15.8,1.1,82.9,0.2,17.1,12.29,264929218560,107732992
1606691061.2844188,12.5,1.2,86.0,0.3,14.0,12.29,264812961792,107732992
1606691062.2860377,13.0,1.6,85.1,0.4,14.9,11.94,264888750080,107732992
1606691063.2873285,17.8,1.5,80.2,0.5,19.8,11.94,264693661696,107732992
1606691064.2894237,17.5,1.0,81.0,0.5,19.0,11.94,264544559104,107732992
1606691065.2912052,17.6,1.4,80.5,0.5,19.5,11.94,264536494080,107732992
1606691066.2932737,18.9,2.3,78.4,0.4,21.6,11.94,264205660160,107732992
1606691067.2953374,20.4,1.1,78.0,0.6,22.0,12.03,264279015424,107732992
