Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
4194303
workloadID, workload argument, run, tFC, tVM
0,1000000,0,4145,292
0,1000000,1,4209,283
0,1000000,2,4015,283
0,1000000,3,4197,283
0,1000000,4,4023,283
0,1000000,5,4082,283
0,1000000,6,4203,282
0,1000000,7,4037,283
0,1000000,8,4085,283
0,1000000,9,4107,283
0,2500000,0,4883,1011
0,2500000,1,4784,1011
0,2500000,2,4763,1011
0,2500000,3,4881,1011
0,2500000,4,4795,1011
0,2500000,5,4751,1010
0,2500000,6,4821,1011
0,2500000,7,4749,1011
0,2500000,8,4846,1010
0,2500000,9,4729,1011
0,4000000,0,5799,1954
0,4000000,1,5727,1954
0,4000000,2,5802,1954
0,4000000,3,5848,1954
0,4000000,4,5764,1953
0,4000000,5,5755,1954
0,4000000,6,5750,1954
0,4000000,7,5711,1954
0,4000000,8,5739,1954
0,4000000,9,5732,1954
0,5500000,0,6815,3059
0,5500000,1,6854,3060
0,5500000,2,6858,3060
0,5500000,3,6928,3059
0,5500000,4,6819,3059
0,5500000,5,6936,3060
0,5500000,6,6863,3059
0,5500000,7,6857,3060
0,5500000,8,6852,3060
0,5500000,9,6869,3059
0,7000000,0,8247,4349
0,7000000,1,8156,4298
0,7000000,2,8015,4304
0,7000000,3,8101,4300
0,7000000,4,8101,4299
0,7000000,5,8208,4330
0,7000000,6,8132,4299
0,7000000,7,8094,4299
0,7000000,8,8170,4298
0,7000000,9,8123,4298
0,8500000,0,9391,5653
0,8500000,1,9553,5653
0,8500000,2,9423,5654
0,8500000,3,9542,5654
0,8500000,4,9403,5654
0,8500000,5,9476,5655
0,8500000,6,9470,5657
0,8500000,7,9481,5653
0,8500000,8,9518,5686
0,8500000,9,9567,5655
1,4096,0,37856,33879
1,4096,1,37786,33796
1,4096,2,37666,33767
1,4096,3,37606,33846
1,4096,4,37638,33768
1,4096,5,37647,33701
1,4096,6,37535,33741
1,4096,7,37844,33968
1,4096,8,37452,33684
1,4096,9,37480,33685
1,2048,0,20884,17027
1,2048,1,20900,17018
1,2048,2,20724,16874
1,2048,3,20759,16883
1,2048,4,20711,16903
1,2048,5,20635,16808
1,2048,6,20632,16825
1,2048,7,20543,16771
1,2048,8,20673,16834
1,2048,9,20713,16843
1,1024,0,12217,8422
1,1024,1,12265,8475
1,1024,2,12479,8538
1,1024,3,12345,8477
1,1024,4,12277,8539
1,1024,5,12440,8502
1,1024,6,12259,8409
1,1024,7,12438,8589
1,1024,8,12351,8548
1,1024,9,12294,8514
1,512,0,8064,4233
1,512,1,8102,4237
1,512,2,8344,4286
1,512,3,8042,4266
1,512,4,8174,4357
1,512,5,8229,4269
1,512,6,8025,4261
1,512,7,8098,4264
1,512,8,8072,4249
1,512,9,8131,4266
1,256,0,6127,2185
1,256,1,6100,2178
1,256,2,5992,2176
1,256,3,6154,2172
1,256,4,6056,2183
1,256,5,6080,2184
1,256,6,6072,2180
1,256,7,6036,2165
1,256,8,6075,2184
1,256,9,6012,2182
1,128,0,4946,1136
1,128,1,5011,1154
1,128,2,5033,1134
1,128,3,4919,1139
1,128,4,4941,1132
1,128,5,4962,1126
1,128,6,4981,1129
1,128,7,4987,1130
1,128,8,5124,1162
1,128,9,5063,1138
1,10,0,3850,91
1,10,1,3831,89
1,10,2,3846,91
1,10,3,3857,91
1,10,4,3858,89
1,10,5,3852,90
1,10,6,3954,90
1,10,7,3876,89
1,10,8,3867,89
1,10,9,3845,89
1,1,0,3844,12
1,1,1,3785,12
1,1,2,3832,12
1,1,3,3754,12
1,1,4,3751,12
1,1,5,3825,12
1,1,6,3868,12
1,1,7,3762,12
1,1,8,3921,12
1,1,9,3750,12
2,10,0,4286,510
2,10,1,4308,511
2,10,2,4355,496
2,10,3,4400,496
2,10,4,4404,495
2,10,5,4378,495
2,10,6,4358,499
2,10,7,4365,508
2,10,8,4510,508
2,10,9,4443,510
2,20,0,4671,812
2,20,1,4646,831
2,20,2,4584,812
2,20,3,4623,833
2,20,4,4681,831
2,20,5,4641,813
2,20,6,4671,812
2,20,7,4675,832
2,20,8,4781,815
2,20,9,4647,812
2,40,0,5338,1452
2,40,1,5298,1468
2,40,2,5234,1465
2,40,3,5349,1467
2,40,4,5236,1461
2,40,5,5320,1447
2,40,6,5316,1469
2,40,7,5300,1469
2,40,8,5230,1466
2,40,9,5307,1463
2,80,0,6527,2731
2,80,1,6674,2747
2,80,2,6540,2724
2,80,3,6572,2721
2,80,4,6497,2725
2,80,5,6491,2720
2,80,6,6636,2751
2,80,7,6576,2751
2,80,8,6781,2798
2,80,9,6591,2749
2,160,0,9130,5295
2,160,1,9195,5311
2,160,2,9107,5268
2,160,3,9105,5274
2,160,4,9117,5306
2,160,5,9093,5294
2,160,6,9125,5284
2,160,7,9098,5275
2,160,8,9106,5303
2,160,9,9107,5283
2,320,0,14232,10421
2,320,1,14180,10376
2,320,2,14260,10401
2,320,3,14233,10371
2,320,4,14214,10381
2,320,5,14330,10379
2,320,6,14287,10415
2,320,7,14180,10367
2,320,8,14333,10462
2,320,9,14237,10382
