workloadID, workload argument, run, tFC, tVM
0,1000000,0,3903,215
0,1000000,1,3686,188
0,1000000,2,3681,188
0,1000000,3,3689,188
0,1000000,4,3677,188
0,1000000,5,3670,188
0,1000000,6,3688,188
0,1000000,7,3677,188
0,1000000,8,3685,188
0,1000000,9,3677,188
0,2500000,0,4153,671
0,2500000,1,4157,671
0,2500000,2,4161,671
0,2500000,3,4161,671
0,2500000,4,4169,671
0,2500000,5,4165,671
0,2500000,6,4157,671
0,2500000,7,4157,671
0,2500000,8,4161,671
0,2500000,9,4161,671
0,4000000,0,4793,1297
0,4000000,1,4785,1297
0,4000000,2,4794,1297
0,4000000,3,4785,1297
0,4000000,4,4794,1297
0,4000000,5,4789,1296
0,4000000,6,4797,1297
0,4000000,7,4785,1297
0,4000000,8,4773,1296
0,4000000,9,4793,1296
0,5500000,0,5529,2030
0,5500000,1,5489,2030
0,5500000,2,5521,2030
0,5500000,3,5522,2030
0,5500000,4,5489,2030
0,5500000,5,5522,2030
0,5500000,6,5533,2030
0,5500000,7,5517,2030
0,5500000,8,5522,2030
0,5500000,9,5525,2030
0,7000000,0,6305,2852
0,7000000,1,6333,2851
0,7000000,2,6341,2851
0,7000000,3,6342,2851
0,7000000,4,6341,2852
0,7000000,5,6345,2852
0,7000000,6,6345,2852
0,7000000,7,6333,2852
0,7000000,8,6341,2851
0,7000000,9,6350,2852
0,8500000,0,7205,3751
0,8500000,1,7246,3751
0,8500000,2,7238,3751
0,8500000,3,7241,3751
0,8500000,4,7242,3751
0,8500000,5,7237,3751
0,8500000,6,7241,3750
0,8500000,7,7245,3751
0,8500000,8,7237,3751
0,8500000,9,7249,3751
2,10,0,3886,373
2,10,1,3816,339
2,10,2,3815,331
2,10,3,3827,352
2,10,4,3852,342
2,10,5,3816,341
2,10,6,3864,351
2,10,7,3824,336
2,10,8,3859,342
2,10,9,3858,347
2,20,0,4036,561
2,20,1,4075,553
2,20,2,4059,584
2,20,3,4092,585
2,20,4,4048,565
2,20,5,4063,544
2,20,6,4040,566
2,20,7,4072,557
2,20,8,4071,589
2,20,9,4048,536
2,40,0,4482,1008
2,40,1,4561,1052
2,40,2,4511,997
2,40,3,4488,1009
2,40,4,4499,978
2,40,5,4510,990
2,40,6,4544,1035
2,40,7,4516,999
2,40,8,4479,1001
2,40,9,4448,971
2,80,0,5284,1768
2,80,1,5431,1916
2,80,2,5330,1843
2,80,3,5371,1893
2,80,4,5300,1784
2,80,5,5336,1859
2,80,6,5311,1795
2,80,7,5448,1965
2,80,8,5405,1890
2,80,9,5445,1927
2,160,0,7152,3676
2,160,1,7207,3728
2,160,2,7237,3721
2,160,3,7071,3560
2,160,4,7208,3693
2,160,5,7259,3783
2,160,6,7132,3636
2,160,7,7161,3648
2,160,8,7007,3494
2,160,9,7091,3616
2,320,0,10708,7232
2,320,1,10663,7144
2,320,2,10723,7239
2,320,3,10647,7169
2,320,4,10949,7471
2,320,5,10527,7049
2,320,6,10635,7159
2,320,7,10760,7248
2,320,8,10843,7335
2,320,9,10709,7231
