#cpu_count: 36
#total_mem: 202471641088
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1609956751.9163985,0.0,0.0,22.0,0.0,0.0,0.27,200564260864,0
1609956752.9168606,0.0,0.0,100.0,0.0,0.0,0.27,200565067776,0
1609956753.9174266,0.3,0.0,99.6,0.0,0.4,0.27,200554065920,0
1609956754.9179783,5.4,4.5,90.0,0.1,10.0,0.27,200015122432,0
1609956755.9185827,18.5,7.7,72.3,1.4,26.8,2.33,198428614656,0
1609956756.9194193,58.1,8.1,33.0,0.9,67.1,2.33,196385882112,0
1609956757.920747,87.1,7.8,5.2,0.0,94.8,2.33,195097882624,0
1609956758.922519,86.7,8.4,4.9,0.0,95.1,2.33,194382635008,0
1609956759.925221,88.8,6.6,4.6,0.0,95.4,2.33,193397391360,0
1609956760.9272568,88.9,6.4,4.6,0.0,95.4,10.0,193601929216,0
1609956761.9296074,88.2,7.4,4.4,0.0,95.6,10.0,193507028992,0
1609956762.930794,86.2,9.1,4.7,0.0,95.3,10.0,192982708224,0
1609956763.9323332,87.8,7.5,4.7,0.0,95.3,10.0,192662200320,0
1609956764.9545722,91.6,3.7,4.7,0.0,95.3,10.0,192375947264,0
1609956766.0091999,90.7,4.8,4.5,0.0,95.5,17.76,192479518720,0
1609956767.025047,89.5,5.9,4.6,0.0,95.4,17.76,192247922688,0
1609956768.0321145,83.8,11.7,4.6,0.0,95.4,17.76,191689093120,0
1609956769.0339713,86.5,8.9,4.6,0.0,95.4,17.76,190973612032,0
1609956770.037135,86.2,9.2,4.6,0.0,95.4,17.76,190225858560,0
1609956771.0409608,88.2,7.2,4.6,0.0,95.4,24.67,190132969472,0
1609956772.0659132,88.2,7.2,4.5,0.0,95.5,24.67,190183858176,0
1609956773.0681856,89.3,6.0,4.7,0.0,95.3,24.67,189500239872,0
1609956774.0708125,91.2,4.1,4.7,0.0,95.3,24.67,189382250496,0
1609956775.0866282,92.2,3.2,4.7,0.0,95.3,24.67,188990513152,0
1609956776.444941,93.1,3.4,3.5,0.0,96.5,32.54,189027651584,0
1609956777.4601614,93.1,2.2,4.7,0.0,95.3,32.54,189294145536,0
1609956778.4711745,91.4,3.9,4.7,0.0,95.3,32.54,189062897664,0
1609956779.4728856,88.3,7.0,4.7,0.0,95.2,32.54,188621623296,0
1609956780.4744227,88.4,6.9,4.7,0.0,95.3,32.54,187952828416,0
1609956781.4755702,87.3,8.0,4.6,0.0,95.4,40.19,187443826688,0
1609956782.4766943,85.5,9.8,4.6,0.0,95.4,40.19,187301564416,0
1609956783.4835405,85.3,10.4,4.4,0.0,95.6,40.19,186898075648,0
1609956784.484808,87.7,7.6,4.6,0.0,95.4,40.19,186335014912,0
1609956785.5155969,91.1,4.4,4.6,0.0,95.4,40.19,186047254528,0
1609956790.7660654,92.3,3.2,4.5,0.0,95.5,61.87,186075877376,0
1609956791.9009457,87.7,4.0,8.3,0.0,91.7,61.87,185856233472,0
1609956796.718858,90.6,5.5,3.9,0.0,96.1,87.99,183839825920,0
1609956797.7214417,84.4,11.0,4.5,0.0,95.5,87.99,183357571072,0
1609956798.7232385,86.0,9.5,4.5,0.0,95.5,87.99,182611341312,0
1609956799.9972622,84.4,8.3,7.3,0.0,92.7,87.99,182300663808,0
1609956801.0347977,87.5,8.0,4.5,0.0,95.5,93.75,181737734144,0
1609956802.0874414,90.1,5.5,4.4,0.0,95.6,93.75,181482180608,0
1609956803.0892916,89.5,5.9,4.6,0.0,95.4,93.75,181579120640,0
1609956804.1808982,88.7,7.0,4.2,0.0,95.8,93.75,181548773376,0
1609956805.1853366,89.5,5.8,4.7,0.0,95.3,93.75,182072463360,0
1609956806.191874,89.8,5.5,4.6,0.0,95.4,97.46,181646692352,0
1609956807.3151212,88.8,7.1,4.2,0.0,95.8,97.46,181148254208,0
1609956808.3200357,88.8,6.5,4.6,0.0,95.4,97.46,181808234496,0
1609956809.381986,89.6,6.0,4.4,0.0,95.6,97.46,181836906496,0
1609956810.3848095,89.5,5.8,4.7,0.0,95.3,97.46,181144842240,0
1609956814.3797693,91.8,3.5,4.7,0.0,95.3,121.92,180221280256,0
1609956815.5736496,91.6,4.5,4.0,0.0,96.0,121.92,179872456704,0
1609956816.5752563,90.1,5.2,4.7,0.0,95.3,138.51,180302528512,0
1609956817.5809422,89.0,6.4,4.6,0.0,95.3,138.51,179841331200,0
1609956818.6538568,90.4,5.2,4.3,0.0,95.7,138.51,179217817600,0
1609956819.655769,91.6,3.7,4.7,0.0,95.3,138.51,179238539264,0
1609956820.6598282,91.0,4.2,4.7,0.0,95.3,161.45,178739802112,0
1609956821.6614535,89.0,6.3,4.7,0.0,95.3,161.45,178322198528,0
1609956822.6645188,90.7,4.6,4.7,0.0,95.3,161.45,178019397632,0
1609956823.666681,91.1,4.2,4.7,0.0,95.3,161.45,177307189248,0
1609956825.1104765,89.4,4.2,6.5,0.0,93.5,161.45,179371003904,0
1609956826.1141396,91.0,4.4,4.6,0.0,95.4,166.14,178882379776,0
1609956828.681251,92.9,3.5,3.7,0.0,96.3,166.14,178729975808,0
1609956829.7270114,88.9,6.7,4.4,0.0,95.6,166.14,178386038784,0
1609956830.7294948,90.8,4.6,4.6,0.0,95.4,185.43,178503163904,0
1609956831.7309322,91.4,3.9,4.7,0.0,95.3,185.43,178045890560,0
1609956833.4360502,90.1,4.4,5.5,0.0,94.5,185.43,178056957952,0
1609956837.1661992,92.2,2.7,5.1,0.0,94.9,205.17,176816041984,0
1609956838.1679733,91.4,3.8,4.7,0.0,95.3,205.17,176497700864,0
1609956839.1736217,92.1,3.2,4.7,0.0,95.3,205.17,176157294592,0
1609956846.390556,92.6,2.8,4.6,0.0,95.4,245.25,175871987712,0
1609956847.4147887,91.6,3.8,4.6,0.0,95.4,245.25,175695663104,0
1609956852.7810295,92.8,2.8,4.4,0.0,95.6,266.69,178030039040,0
1609956854.2624023,88.9,4.7,6.4,0.0,93.6,266.69,178252001280,0
1609956855.586861,91.1,5.4,3.6,0.0,96.4,266.69,178540494848,0
1609956856.588628,89.6,5.6,4.7,0.0,95.3,281.85,179326386176,0
1609956857.5916612,89.5,5.9,4.7,0.0,95.3,281.85,179113971712,0
1609956858.5931213,88.9,6.6,4.6,0.0,95.4,281.85,178901442560,0
1609956859.7036366,88.1,7.8,4.1,0.0,95.9,281.85,178816098304,0
1609956862.1725047,88.0,6.4,5.6,0.0,94.4,281.38,178170171392,0
1609956863.492325,89.6,7.0,3.5,0.0,96.5,281.38,177195573248,0
1609956864.4935908,86.7,8.7,4.7,0.0,95.3,281.38,176962609152,0
1609956865.5042875,86.4,9.0,4.6,0.0,95.4,281.38,176671690752,0
1609956872.2257874,90.8,4.3,4.9,0.0,95.1,305.4,176459771904,0
1609956874.1632557,92.1,3.0,4.9,0.0,95.1,305.4,175535484928,0
1609956876.600253,90.7,5.5,3.8,0.0,96.2,322.34,176089518080,0
1609956877.6051133,90.9,4.5,4.6,0.0,95.4,322.34,175853318144,0
1609956884.2385724,90.7,4.3,5.0,0.0,95.0,343.61,175092916224,0
1609956885.2399874,92.6,2.6,4.7,0.0,95.3,343.61,174877446144,0
1609956887.1880827,93.2,1.9,4.9,0.0,95.1,343.0,174822273024,0
1609956888.1962788,93.0,2.3,4.7,0.0,95.3,343.0,174844399616,0
1609956889.2318132,92.4,3.0,4.6,0.0,95.4,343.0,174728953856,0
1609956890.2342713,91.9,3.4,4.7,0.0,95.3,343.0,174933209088,0
1609956891.2358096,92.0,3.5,4.6,0.0,95.4,342.6,174681497600,0
1609956892.2371278,91.6,3.7,4.7,0.0,95.3,342.6,174595170304,0
1609956894.3143225,93.6,1.8,4.6,0.0,95.4,342.6,175654522880,0
