workloadID, workload argument, run, tFC, tVM
0,1000000,0,3673,188
0,1000000,1,3645,188
0,1000000,2,3669,188
0,1000000,3,3649,188
0,1000000,4,3673,188
0,1000000,5,3681,188
0,1000000,6,3645,188
0,1000000,7,3693,188
0,1000000,8,3673,188
0,1000000,9,3677,188
0,2500000,0,4161,671
0,2500000,1,4129,671
0,2500000,2,4121,671
0,2500000,3,4161,671
0,2500000,4,4165,671
0,2500000,5,4173,671
0,2500000,6,4130,671
0,2500000,7,4161,671
0,2500000,8,4165,671
0,2500000,9,4165,671
0,4000000,0,4785,1297
0,4000000,1,4753,1297
0,4000000,2,4786,1297
0,4000000,3,4793,1297
0,4000000,4,4757,1297
0,4000000,5,4789,1297
0,4000000,6,4785,1297
0,4000000,7,4785,1297
0,4000000,8,4789,1297
0,4000000,9,4777,1297
0,5500000,0,5521,2031
0,5500000,1,5517,2030
0,5500000,2,5486,2030
0,5500000,3,5518,2030
0,5500000,4,5513,2030
0,5500000,5,5521,2030
0,5500000,6,5521,2031
0,5500000,7,5513,2030
0,5500000,8,5522,2030
0,5500000,9,5521,2030
0,7000000,0,6345,2852
0,7000000,1,6342,2852
0,7000000,2,6341,2852
0,7000000,3,6341,2852
0,7000000,4,6353,2852
0,7000000,5,6341,2852
0,7000000,6,6337,2852
0,7000000,7,6349,2852
0,7000000,8,6337,2852
0,7000000,9,6333,2852
0,8500000,0,7238,3751
0,8500000,1,7241,3751
0,8500000,2,7242,3751
0,8500000,3,7241,3751
0,8500000,4,7245,3751
0,8500000,5,7237,3751
0,8500000,6,7245,3751
0,8500000,7,7201,3751
0,8500000,8,7241,3751
0,8500000,9,7237,3751
1,4096,0,41512,37995
1,4096,1,30618,27083
1,4096,2,30580,27048
1,4096,3,30299,26774
1,4096,4,30624,27087
1,4096,5,30191,26673
1,4096,6,30475,26940
1,4096,7,30447,26909
1,4096,8,30488,26956
1,4096,9,30583,27052
1,2048,0,17009,13478
1,2048,1,16870,13344
1,2048,2,17010,13476
1,2048,3,17033,13499
1,2048,4,16963,13464
1,2048,5,16849,13362
1,2048,6,16890,13399
1,2048,7,17016,13482
1,2048,8,16860,13341
1,2048,9,17004,13473
1,1024,0,10171,6688
1,1024,1,10291,6762
1,1024,2,10288,6755
1,1024,3,10295,6813
1,1024,4,10300,6764
1,1024,5,10208,6689
1,1024,6,10303,6765
1,1024,7,10484,6947
1,1024,8,10183,6694
1,1024,9,10279,6750
1,512,0,6887,3374
1,512,1,6987,3408
1,512,2,6937,3407
1,512,3,6939,3405
1,512,4,6967,3433
1,512,5,6895,3372
1,512,6,6943,3413
1,512,7,6936,3428
1,512,8,6887,3370
1,512,9,6935,3407
1,256,0,5276,1744
1,256,1,5204,1716
1,256,2,5271,1742
1,256,3,5264,1731
1,256,4,5208,1721
1,256,5,5241,1715
1,256,6,5260,1732
1,256,7,5266,1738
1,256,8,5268,1739
1,256,9,5268,1737
1,128,0,4372,889
1,128,1,4436,903
1,128,2,4615,908
1,128,3,4431,903
1,128,4,4432,902
1,128,5,4432,902
1,128,6,4437,902
1,128,7,4405,891
1,128,8,4420,900
1,128,9,4455,902
1,10,0,3567,70
1,10,1,3561,69
1,10,2,3526,70
1,10,3,3558,70
1,10,4,3565,70
1,10,5,3565,70
1,10,6,3533,70
1,10,7,3521,69
1,10,8,3553,70
1,10,9,3525,70
1,1,0,3500,9
1,1,1,3513,9
1,1,2,3502,9
1,1,3,3501,9
1,1,4,3521,9
1,1,5,3498,9
1,1,6,3502,9
1,1,7,3501,9
1,1,8,3494,9
1,1,9,3501,9
2,10,0,3846,360
2,10,1,3867,341
2,10,2,3863,347
2,10,3,3879,355
2,10,4,3873,349
2,10,5,3826,348
2,10,6,3877,350
2,10,7,3865,344
2,10,8,3877,352
2,10,9,3858,343
2,20,0,4106,581
2,20,1,4077,566
2,20,2,4111,583
2,20,3,4054,574
2,20,4,4104,578
2,20,5,4079,554
2,20,6,4081,554
2,20,7,4072,552
2,20,8,4103,575
2,20,9,4112,584
2,40,0,4503,980
2,40,1,4503,980
2,40,2,4492,1001
2,40,3,4564,1035
2,40,4,4492,1008
2,40,5,4563,1038
2,40,6,4559,1033
2,40,7,4527,997
2,40,8,4520,988
2,40,9,4560,1033
2,80,0,5440,1916
2,80,1,5404,1878
2,80,2,5384,1905
2,80,3,5407,1879
2,80,4,5363,1832
2,80,5,5391,1883
2,80,6,5360,1831
2,80,7,5410,1895
2,80,8,5403,1874
2,80,9,5477,1951
2,160,0,7214,3698
2,160,1,7288,3762
2,160,2,7231,3705
2,160,3,7203,3691
2,160,4,7284,3762
2,160,5,7172,3648
2,160,6,7300,3776
2,160,7,7309,3779
2,160,8,7099,3585
2,160,9,7222,3699
2,320,0,10911,7389
2,320,1,10908,7384
2,320,2,10775,7253
2,320,3,10643,7119
2,320,4,10848,7323
2,320,5,10892,7364
2,320,6,10706,7191
2,320,7,10456,6926
2,320,8,10839,7312
2,320,9,10678,7159
