---------------------------------------------------
CPU's online: 0-15	 CPU's offline: 
---------------------------------------------------
Disabling HyperThreading
CPU: 0	-> enable
CPU: 1	-> enable
CPU: 10	-> disabled
CPU: 11	-> disabled
CPU: 12	-> disabled
CPU: 13	-> disabled
CPU: 14	-> disabled
CPU: 15	-> disabled
CPU: 2	-> enable
CPU: 3	-> enable
CPU: 4	-> enable
CPU: 5	-> enable
CPU: 6	-> enable
CPU: 7	-> enable
CPU: 8	-> disabled
CPU: 9	-> disabled
Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
1
4194303
workloadID, workload argument, run, tFC, tVM
0,1000000,0,4170,285
0,1000000,1,4092,283
0,1000000,2,4308,283
0,1000000,3,4060,286
0,1000000,4,4315,340
0,1000000,5,4100,282
0,1000000,6,4104,283
0,1000000,7,4120,283
0,1000000,8,4223,282
0,1000000,9,4187,283
0,2500000,0,4872,1011
0,2500000,1,4850,1011
0,2500000,2,4960,1011
0,2500000,3,4877,1011
0,2500000,4,4836,1010
0,2500000,5,4868,1011
0,2500000,6,4844,1011
0,2500000,7,4931,1076
0,2500000,8,4903,1011
0,2500000,9,4874,1011
0,4000000,0,5783,1964
0,4000000,1,5983,2007
0,4000000,2,5842,1963
0,4000000,3,5839,1967
0,4000000,4,5780,1955
0,4000000,5,5915,2023
0,4000000,6,5753,1954
0,4000000,7,5826,2017
0,4000000,8,5779,1955
0,4000000,9,5908,2017
0,5500000,0,6903,3059
0,5500000,1,6932,3121
0,5500000,2,6966,3122
0,5500000,3,6985,3127
0,5500000,4,6903,3060
0,5500000,5,6924,3113
0,5500000,6,7050,3196
0,5500000,7,7019,3122
0,5500000,8,6923,3059
0,5500000,9,7030,3120
0,7000000,0,8219,4359
0,7000000,1,8239,4360
0,7000000,2,8227,4359
0,7000000,3,8246,4358
0,7000000,4,8298,4444
0,7000000,5,8103,4307
0,7000000,6,8272,4307
0,7000000,7,8240,4359
0,7000000,8,8215,4358
0,7000000,9,8079,4307
0,8500000,0,9472,5674
0,8500000,1,9624,5735
0,8500000,2,9631,5675
0,8500000,3,9420,5662
0,8500000,4,9698,5778
0,8500000,5,9625,5788
0,8500000,6,9726,5798
0,8500000,7,9479,5663
0,8500000,8,9496,5662
0,8500000,9,9480,5684
1,4096,0,37937,33990
1,4096,1,38176,34205
1,4096,2,37732,33807
1,4096,3,37980,33978
1,4096,4,37955,33992
1,4096,5,37899,34042
1,4096,6,37895,33928
1,4096,7,37771,33889
1,4096,8,38106,34158
1,4096,9,37750,33837
1,2048,0,20848,16918
1,2048,1,20972,17048
1,2048,2,20871,16959
1,2048,3,20895,16986
1,2048,4,20854,16972
1,2048,5,20804,16916
1,2048,6,20848,16936
1,2048,7,20868,16954
1,2048,8,20848,16953
1,2048,9,20784,16932
1,1024,0,12365,8495
1,1024,1,12479,8496
1,1024,2,12444,8472
1,1024,3,12390,8494
1,1024,4,12521,8525
1,1024,5,12420,8486
1,1024,6,12423,8539
1,1024,7,12464,8465
1,1024,8,12439,8504
