---------------------------------------------------
CPU's online: 0-15	 CPU's offline: 
---------------------------------------------------
Disabling HyperThreading
CPU: 0	-> enable
CPU: 1	-> enable
CPU: 10	-> disabled
CPU: 11	-> disabled
CPU: 12	-> disabled
CPU: 13	-> disabled
CPU: 14	-> disabled
CPU: 15	-> disabled
CPU: 2	-> enable
CPU: 3	-> enable
CPU: 4	-> enable
CPU: 5	-> enable
CPU: 6	-> enable
CPU: 7	-> enable
CPU: 8	-> disabled
CPU: 9	-> disabled
Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
1
4194303
workloadID, workload argument, run, tFC, tVM
0,1000000,0,4313,284
0,1000000,1,4048,283
0,1000000,2,4211,283
0,1000000,3,4093,283
0,1000000,4,4103,282
0,1000000,5,4013,283
0,1000000,6,4077,282
0,1000000,7,4120,283
0,1000000,8,4094,283
0,1000000,9,4174,283
0,2500000,0,4775,1011
0,2500000,1,4832,1011
0,2500000,2,4955,1011
0,2500000,3,4819,1011
0,2500000,4,4804,1011
0,2500000,5,4832,1011
0,2500000,6,4760,1011
0,2500000,7,4746,1011
0,2500000,8,4818,1011
0,2500000,9,4763,1011
0,4000000,0,5761,1954
0,4000000,1,5934,1954
0,4000000,2,5695,1954
0,4000000,3,5728,1955
0,4000000,4,5731,1955
0,4000000,5,5732,1955
0,4000000,6,5728,1955
0,4000000,7,5728,1954
0,4000000,8,5731,1956
0,4000000,9,5744,1955
0,5500000,0,6803,3061
0,5500000,1,6871,3060
0,5500000,2,6822,3060
0,5500000,3,6886,3060
0,5500000,4,6908,3059
0,5500000,5,6789,3060
0,5500000,6,6856,3060
0,5500000,7,6847,3060
0,5500000,8,6847,3060
0,5500000,9,6855,3060
0,7000000,0,8172,4299
0,7000000,1,8126,4299
0,7000000,2,8140,4299
0,7000000,3,8134,4299
0,7000000,4,8075,4299
0,7000000,5,8220,4299
0,7000000,6,8103,4300
0,7000000,7,8110,4300
0,7000000,8,8179,4299
0,7000000,9,8045,4300
0,8500000,0,9534,5655
0,8500000,1,9455,5656
0,8500000,2,9414,5655
0,8500000,3,9539,5654
0,8500000,4,9499,5654
0,8500000,5,9417,5655
0,8500000,6,9469,5655
0,8500000,7,9457,5654
0,8500000,8,9482,5655
