workloadID, workload argument, tFC, tVM, start time
0,1000000,3582,188,1610030841
0,1000000,3598,188,1610030841
0,2500000,4067,671,1610030841
0,1000000,3555,188,1610030841
0,1000000,3588,188,1610030842
0,2500000,4072,671,1610030841
0,4000000,4705,1298,1610030841
0,1000000,3601,187,1610030842
0,5500000,5450,2032,1610030841
0,5500000,5412,2032,1610030841
0,1000000,3593,188,1610030843
0,2500000,4081,671,1610030842
0,2500000,4080,671,1610030843
0,2500000,4087,671,1610030843
0,2500000,4073,671,1610030843
0,2500000,4072,672,1610030843
0,2500000,4065,671,1610030843
0,4000000,4701,1298,1610030843
0,5500000,5437,2032,1610030842
0,5500000,5434,2033,1610030842
0,7000000,6254,2855,1610030842
0,5500000,5424,2032,1610030842
0,7000000,6255,2856,1610030842
0,2500000,4072,671,1610030844
0,5500000,5436,2032,1610030843
0,1000000,3603,188,1610030845
0,4000000,4705,1298,1610030843
0,5500000,5433,2032,1610030843
0,5500000,5439,2032,1610030843
0,2500000,4073,674,1610030844
0,5500000,5435,2032,1610030843
0,2500000,4101,672,1610030844
0,5500000,5441,2044,1610030843
0,7000000,6254,2855,1610030842
0,7000000,6253,2856,1610030842
0,8500000,7165,3755,1610030842
0,8500000,7161,3755,1610030842
0,2500000,4095,673,1610030845
0,5500000,5435,2037,1610030843
0,7000000,6264,2857,1610030843
0,2500000,4159,673,1610030845
0,4000000,4701,1308,1610030844
0,7000000,6257,2857,1610030843
0,2500000,4100,672,1610030845
0,5500000,5432,2034,1610030844
0,7000000,6256,2855,1610030843
0,5500000,5432,2032,1610030844
0,2500000,4106,675,1610030845
0,2500000,4118,672,1610030845
0,4000000,4710,1308,1610030845
0,5500000,5456,2039,1610030844
0,4000000,4710,1300,1610030845
0,7000000,6266,2858,1610030843
0,5500000,5447,2037,1610030844
0,4000000,4719,1298,1610030845
0,7000000,6263,2857,1610030843
0,5500000,5456,2034,1610030845
0,1000000,3592,188,1610030847
0,7000000,6279,2857,1610030844
0,1000000,3597,188,1610030847
0,8500000,7153,3757,1610030843
0,2500000,4089,672,1610030846
0,5500000,5434,2032,1610030845
0,7000000,6285,2862,1610030845
0,7000000,6277,2858,1610030845
0,2500000,4075,672,1610030847
0,7000000,6362,2859,1610030845
0,8500000,7181,3762,1610030844
0,7000000,6339,2855,1610030845
