workloadID, workload argument, run, tFC, tVM
0,1000000,0,3676,188
0,1000000,1,3641,188
0,1000000,2,3670,188
0,1000000,3,3674,188
0,1000000,4,3674,188
0,1000000,5,3677,188
0,1000000,6,3650,188
0,1000000,7,3674,188
0,1000000,8,3678,188
0,1000000,9,3682,188
0,2500000,0,4165,671
0,2500000,1,4154,671
0,2500000,2,4161,671
0,2500000,3,4165,671
0,2500000,4,4158,671
0,2500000,5,4166,671
0,2500000,6,4170,671
0,2500000,7,4157,671
0,2500000,8,4150,671
0,2500000,9,4158,671
0,4000000,0,4782,1296
0,4000000,1,4781,1297
0,4000000,2,4782,1297
0,4000000,3,4785,1297
0,4000000,4,4786,1297
0,4000000,5,4754,1297
0,4000000,6,4753,1297
0,4000000,7,4778,1297
0,4000000,8,4785,1297
0,4000000,9,4790,1297
0,5500000,0,5482,2030
0,5500000,1,5486,2030
0,5500000,2,5521,2030
0,5500000,3,5485,2030
0,5500000,4,5513,2030
0,5500000,5,5521,2030
0,5500000,6,5489,2030
0,5500000,7,5483,2030
0,5500000,8,5521,2030
0,5500000,9,5521,2030
0,7000000,0,6345,2852
0,7000000,1,6309,2852
0,7000000,2,6342,2852
0,7000000,3,6310,2852
0,7000000,4,6345,2852
0,7000000,5,6334,2852
0,7000000,6,6305,2851
0,7000000,7,6306,2852
0,7000000,8,6310,2852
0,7000000,9,6309,2852
0,8500000,0,7245,3750
0,8500000,1,7242,3751
0,8500000,2,7238,3750
0,8500000,3,7210,3751
0,8500000,4,7238,3752
0,8500000,5,7246,3751
0,8500000,6,7237,3751
0,8500000,7,7234,3751
0,8500000,8,7197,3751
0,8500000,9,7210,3751
1,4096,0,43735,40212
1,4096,1,30377,26887
1,4096,2,30442,26920
1,4096,3,30252,26771
1,4096,4,30307,26811
1,4096,5,30308,26827
1,4096,6,30333,26851
1,4096,7,30368,26881
1,4096,8,30376,26834
1,4096,9,30393,26866
1,2048,0,16860,13377
1,2048,1,16919,13408
1,2048,2,16898,13391
1,2048,3,16950,13424
1,2048,4,16881,13395
