#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606228599.2964373,1.0,0.0,24.0,0.0,3.8,0.0,266461462528,0
1606228600.2980409,0.0,0.0,100.0,0.0,0.0,0.0,266460397568,0
1606228601.2999606,0.0,0.0,100.0,0.0,0.0,0.0,266460397568,0
1606228602.3019512,0.0,0.0,100.0,0.0,0.0,0.0,266460397568,0
1606228603.3038754,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228604.305801,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228605.3077903,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228606.3098118,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228607.3117394,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228608.3136642,0.0,0.0,100.0,0.0,0.0,0.0,266460405760,0
1606228609.315582,0.0,0.0,100.0,0.0,0.0,0.0,266457763840,0
1606228610.3174345,0.6,0.5,98.7,0.2,1.3,0.0,266369830912,0
1606228611.3192675,3.3,1.8,94.2,0.6,5.8,0.0,266196156416,0
1606228612.321076,6.8,1.8,91.1,0.2,8.9,0.0,265824423936,0
1606228613.3229053,9.9,1.2,88.8,0.1,11.2,0.96,265485717504,0
1606228614.3247826,12.0,1.7,85.5,0.8,14.5,0.96,265543151616,0
1606228615.32667,15.3,1.7,82.4,0.7,17.5,0.96,265428639744,0
1606228616.3285758,14.6,1.5,83.2,0.6,16.8,0.96,265130053632,0
1606228617.330409,17.3,2.7,79.1,0.9,20.9,0.96,264955252736,0
1606228618.3323047,15.4,1.4,82.8,0.4,17.2,2.73,265022808064,0
1606228619.3341591,16.3,1.8,80.5,1.4,19.5,2.73,264921423872,0
1606228620.3360357,17.7,2.1,79.7,0.6,20.3,2.73,265089507328,0
1606228621.3380938,16.6,2.3,80.4,0.8,19.6,2.73,264701931520,0
1606228622.339951,18.9,2.4,78.3,0.5,21.7,2.73,264506609664,0
1606228623.3417585,18.0,2.2,79.6,0.2,20.4,4.67,264814579712,0
1606228624.343277,22.5,2.3,74.8,0.4,25.2,4.67,264622202880,0
1606228625.3451307,20.7,2.1,76.6,0.7,23.4,4.67,264893988864,0
1606228626.3470244,25.3,2.7,71.7,0.3,28.4,4.67,264435273728,0
1606228627.3489585,22.7,2.5,74.5,0.3,25.4,4.67,264447840256,0
1606228628.3508773,22.9,2.8,73.6,0.7,26.4,7.18,264518225920,0
1606228629.352758,25.7,2.3,71.3,0.7,28.7,7.18,264852320256,0
1606228630.3546348,25.1,1.6,73.1,0.3,26.9,7.18,264610709504,0
1606228631.3565402,25.6,3.0,71.1,0.4,28.8,7.18,264425799680,0
1606228632.3583972,23.4,2.0,74.2,0.4,25.8,7.18,264771026944,0
1606228633.360224,32.0,3.1,64.5,0.4,35.5,9.81,264763432960,0
1606228634.3620791,26.7,1.5,71.1,0.8,28.9,9.81,264676085760,0
1606228635.3639224,30.8,2.2,66.6,0.3,33.4,9.81,264638722048,0
1606228636.36581,26.4,2.1,71.1,0.5,28.8,9.81,264478429184,0
1606228637.3676574,26.8,1.2,71.5,0.6,28.6,9.81,264775581696,0
1606228638.3695242,25.2,1.0,72.9,0.8,27.1,12.23,264836526080,0
1606228639.3713756,22.8,1.3,75.5,0.4,24.5,12.23,264920920064,0
1606228640.3732295,18.7,1.6,78.6,1.1,21.4,12.23,264957284352,0
1606228641.3750563,12.8,2.1,84.3,0.8,15.8,12.23,264917123072,0
1606228642.3769472,16.6,2.6,80.0,0.8,20.0,12.23,264708620288,0
1606228643.3787901,19.4,2.1,78.2,0.3,21.8,13.73,265024970752,0
1606228644.3806689,23.3,1.2,75.2,0.3,24.8,13.73,264688676864,0
1606228645.3825066,19.2,1.1,79.1,0.6,20.9,13.73,264862437376,0
1606228646.3844364,20.2,2.2,77.0,0.6,23.0,13.73,264626823168,0
1606228647.3862462,18.6,2.4,78.6,0.4,21.4,13.73,264643411968,0
1606228648.3880863,19.9,1.5,78.1,0.4,21.9,14.31,264460865536,0
1606228649.389952,20.2,1.6,77.6,0.6,22.4,14.31,264504811520,0
1606228650.3918135,18.8,1.8,79.2,0.2,20.8,14.31,264458731520,0
1606228651.3936439,17.8,2.1,79.8,0.3,20.2,14.31,264644063232,0
1606228652.39566,12.4,1.7,85.5,0.4,14.5,14.31,264540631040,0
1606228653.397477,12.6,0.9,86.1,0.3,13.9,14.61,265181376512,0
1606228654.3993263,14.2,1.3,84.0,0.5,16.0,14.61,265434107904,0
1606228655.4011319,11.9,1.0,86.7,0.5,13.3,14.61,265357938688,0
1606228656.4030485,14.0,1.6,83.8,0.7,16.2,14.61,265401974784,0
1606228657.404916,15.9,1.7,82.0,0.4,17.9,14.61,265348182016,0
1606228658.4067805,15.1,1.3,83.5,0.1,16.5,14.96,265232011264,0
1606228659.4086185,16.4,1.1,82.2,0.4,17.8,14.96,265197285376,0
1606228660.410429,14.3,1.4,83.7,0.7,16.3,14.96,265322344448,0
1606228661.4122567,10.3,1.1,88.1,0.5,11.9,14.96,265317400576,0
1606228662.4141064,11.6,2.0,86.0,0.4,14.0,14.96,265402892288,0
1606228663.4159253,11.2,1.2,87.3,0.4,12.7,15.04,265352839168,0
1606228664.4177597,13.5,1.0,85.0,0.4,15.0,15.04,265382207488,0
1606228665.4195745,11.7,1.5,86.4,0.4,13.6,15.04,265173692416,0
1606228666.421461,13.6,2.3,83.6,0.5,16.4,15.04,265346293760,0
1606228667.4232855,13.2,1.4,85.0,0.4,15.0,15.04,265345060864,0
1606228668.4251678,18.7,2.1,78.6,0.6,21.4,15.44,265134112768,0
1606228669.427032,19.9,2.2,77.5,0.4,22.5,15.44,265040478208,0
1606228670.428939,21.0,1.9,76.8,0.3,23.1,15.44,264636112896,0
1606228671.4308255,25.8,3.5,69.6,1.1,30.4,15.44,264473210880,0
1606228672.4327443,27.9,4.2,67.5,0.4,32.5,15.44,264094961664,0
1606228673.434622,33.0,2.5,63.7,0.8,36.3,17.17,263674204160,0
1606228674.4365084,33.1,2.1,64.5,0.4,35.5,17.17,263539900416,0
1606228675.438526,25.1,2.9,71.7,0.4,28.3,17.17,263566794752,0
1606228676.440452,27.8,2.5,69.3,0.4,30.8,17.17,264035143680,0
1606228677.4423056,30.7,2.2,66.7,0.4,33.2,17.17,264200626176,0
1606228678.4433663,30.1,2.9,66.7,0.3,33.3,19.88,263983247360,0
1606228679.4452386,29.3,2.9,67.4,0.5,32.6,19.88,264052604928,0
1606228680.4471307,30.4,2.1,67.3,0.2,32.8,19.88,264193626112,0
1606228681.4490576,34.2,2.9,62.5,0.4,37.4,19.88,264193171456,0
1606228682.4509444,35.5,2.2,61.9,0.5,38.1,19.88,264341385216,0
1606228683.4528372,34.1,2.3,63.2,0.3,36.7,22.69,263981658112,0
1606228684.454709,27.0,3.3,69.5,0.1,30.5,22.69,263790821376,0
1606228685.4566133,28.8,3.4,67.4,0.4,32.6,22.69,264053571584,0
1606228686.458537,34.0,2.8,62.7,0.5,37.3,22.69,264035192832,0
1606228687.4604218,33.3,1.9,64.7,0.2,35.3,22.69,264118546432,0
1606228688.4623094,32.5,1.3,66.0,0.2,34.0,24.72,264170065920,0
1606228689.4641817,28.4,1.2,70.0,0.4,30.0,24.72,264318648320,0
1606228690.4660716,28.9,2.9,67.6,0.6,32.4,24.72,264454537216,0
1606228691.4679525,22.5,2.0,75.1,0.5,24.9,24.72,264566943744,0
1606228692.4697895,25.0,1.9,72.9,0.2,27.1,24.72,264713912320,0
