#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606676329.301947,0.0,0.0,24.0,0.0,0.0,0.0,265848950784,107790336
1606676330.3035862,0.0,0.0,100.0,0.0,0.0,0.0,265848451072,107790336
1606676331.305541,0.0,0.0,100.0,0.0,0.0,0.0,265848451072,107790336
1606676332.3075526,0.0,0.0,100.0,0.0,0.0,0.0,265848688640,107790336
1606676333.3096123,0.0,0.0,100.0,0.0,0.0,0.0,265848688640,107790336
1606676334.3116124,0.0,0.0,100.0,0.0,0.0,0.0,265848688640,107790336
1606676335.3134794,0.0,0.0,100.0,0.0,0.0,0.0,265848688640,107790336
1606676336.315475,0.0,0.0,99.9,0.0,0.1,0.0,265847480320,107790336
1606676337.3172917,0.2,0.2,99.6,0.0,0.4,0.0,265810153472,107790336
1606676338.3191624,1.9,1.0,96.6,0.5,3.4,0.0,265680347136,107790336
1606676339.3210828,7.1,2.9,89.8,0.2,10.2,0.0,265346998272,107790336
1606676340.3229427,9.6,2.0,88.1,0.2,11.9,0.0,265080340480,107790336
1606676341.3248546,15.0,2.5,82.2,0.3,17.7,1.36,264670568448,107790336
1606676342.3267462,17.8,2.6,79.2,0.4,20.8,1.36,264472117248,107790336
1606676343.3286684,20.4,2.3,77.0,0.3,23.0,1.36,264330293248,107790336
1606676344.3305666,21.8,2.4,75.5,0.4,24.5,1.36,263942348800,107790336
1606676345.3327568,24.0,2.3,73.3,0.5,26.7,1.36,263777521664,107790336
1606676346.3349526,27.2,2.5,70.0,0.3,30.1,4.3,263714705408,107790336
1606676347.3374088,25.1,2.5,72.0,0.4,27.9,4.3,263626731520,107790336
1606676348.3396456,22.3,1.9,75.5,0.4,24.5,4.3,263588380672,107790336
1606676349.342036,23.6,1.9,74.1,0.4,25.9,4.3,264083546112,107790336
1606676350.343312,21.7,1.4,76.5,0.4,23.5,4.3,264280809472,107790336
1606676351.3452547,22.3,2.5,74.9,0.3,25.1,6.35,264111243264,107790336
1606676352.347176,24.9,1.8,72.9,0.3,27.1,6.35,264106405888,107790336
1606676353.3492112,25.9,2.6,71.1,0.4,28.9,6.35,263957331968,107790336
1606676354.3512292,25.6,3.7,70.4,0.3,29.6,6.35,263529750528,107790336
