#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606253736.9397829,1.0,0.0,24.0,0.0,3.8,0.0,266274856960,0
1606253737.9414272,0.0,0.0,100.0,0.0,0.0,0.0,266275475456,0
1606253738.9434311,0.0,0.0,100.0,0.0,0.0,0.0,266275475456,0
1606253739.945419,0.0,0.0,100.0,0.0,0.0,0.0,266275475456,0
1606253740.9474123,0.0,0.0,100.0,0.0,0.0,0.0,266275733504,0
1606253741.9493961,0.0,0.0,100.0,0.0,0.0,0.0,266275733504,0
1606253742.9514108,0.0,0.0,100.0,0.0,0.0,0.0,266275991552,0
1606253743.9533975,0.0,0.0,100.0,0.0,0.0,0.0,266275991552,0
1606253744.9553869,0.0,0.0,100.0,0.0,0.0,0.0,266275991552,0
1606253745.9573767,0.0,0.0,100.0,0.0,0.0,0.0,266276007936,0
1606253746.959375,0.0,0.0,100.0,0.0,0.0,0.0,266276265984,0
1606253747.9613705,0.0,0.0,100.0,0.0,0.0,0.0,266276265984,0
1606253748.9633682,0.0,0.0,100.0,0.0,0.0,0.0,266276265984,0
1606253749.9653525,0.0,0.0,100.0,0.0,0.0,0.0,266276524032,0
1606253750.9673545,0.0,0.0,100.0,0.0,0.0,0.0,266276524032,0
1606253751.9693403,0.0,0.0,100.0,0.0,0.0,0.0,266276524032,0
1606253752.9713712,0.0,0.0,100.0,0.0,0.0,0.0,266276782080,0
1606253753.973369,0.0,0.0,100.0,0.0,0.0,0.0,266276782080,0
1606253754.975385,0.0,0.0,100.0,0.0,0.0,0.0,266276790272,0
1606253755.977384,0.0,0.0,100.0,0.0,0.0,0.0,266277003264,0
1606253756.9793968,0.0,0.0,100.0,0.0,0.0,0.0,266277011456,0
1606253757.9814107,0.0,0.0,99.9,0.0,0.1,0.0,266276548608,0
1606253758.9833078,0.8,0.4,98.7,0.1,1.3,0.0,266213060608,0
1606253759.9852,2.9,1.4,95.1,0.6,4.9,0.0,266045362176,0
1606253760.9870942,6.4,1.4,91.8,0.5,8.2,0.0,265923801088,0
1606253761.989017,10.9,1.1,87.6,0.4,12.4,0.0,265802211328,0
1606253762.9909163,13.8,1.6,84.3,0.3,15.7,1.52,265624227840,0
1606253763.992863,13.8,1.2,84.6,0.4,15.4,1.52,265529356288,0
1606253764.9947665,18.3,2.0,79.3,0.4,20.7,1.52,265420345344,0
1606253765.9967008,22.5,2.3,74.6,0.7,25.4,1.52,265246040064,0
1606253766.9985964,25.9,1.4,72.1,0.5,27.9,1.52,265214259200,0
1606253768.0005088,32.0,1.7,66.0,0.3,34.0,5.08,265146343424,0
1606253769.0024118,35.7,2.5,61.3,0.6,38.7,5.08,264930996224,0
1606253770.00433,37.6,2.1,60.1,0.2,39.9,5.08,264820555776,0
1606253771.006222,37.1,1.1,61.3,0.4,38.7,5.08,264821465088,0
1606253772.008112,40.2,1.8,57.0,0.9,43.0,5.08,264849985536,0
1606253773.0100224,34.5,1.3,63.8,0.4,36.2,8.12,264777916416,0
1606253774.011933,31.3,1.2,67.1,0.5,32.9,8.12,264850423808,0
1606253775.0138338,31.2,1.5,66.7,0.6,33.3,8.12,265028317184,0
1606253776.0157344,36.0,2.8,60.8,0.4,39.2,8.12,264962228224,0
1606253777.0176518,34.0,1.5,64.1,0.4,35.9,8.12,264882913280,0
1606253778.0195718,36.4,1.8,61.4,0.4,38.6,11.39,264767905792,0
1606253779.0214722,28.8,1.6,69.4,0.2,30.6,11.39,264853413888,0
1606253780.023514,30.8,1.0,67.9,0.3,32.1,11.39,265008693248,0
1606253781.0254202,28.9,1.5,68.7,0.9,31.3,11.39,265135919104,0
1606253782.0273073,26.8,1.2,71.8,0.2,28.2,11.39,265179619328,0
1606253783.0292113,24.5,1.4,73.8,0.3,26.2,13.36,265105018880,0
1606253784.0311062,22.2,1.5,76.0,0.2,24.0,13.36,265171693568,0
1606253785.0330427,22.9,1.1,74.9,1.0,25.0,13.36,265301008384,0
1606253786.0349524,28.5,1.6,68.8,1.0,31.3,13.36,265273384960,0
