#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606587933.1947598,0.0,0.0,24.0,0.0,0.0,0.04,265861672960,110383104
1606587934.196401,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587935.1981432,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587936.199997,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587937.2019434,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587938.203956,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587939.2059662,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587940.2079377,0.0,0.0,100.0,0.0,0.0,0.04,265861931008,110383104
1606587941.2099369,0.0,0.0,100.0,0.0,0.0,0.04,265861656576,110383104
1606587942.2119708,0.0,0.0,100.0,0.0,0.0,0.04,265861656576,110383104
1606587943.213959,0.0,0.0,99.9,0.0,0.1,0.04,265860296704,110379008
1606587944.2157736,0.2,0.2,99.5,0.0,0.5,0.04,265804570624,110379008
1606587945.21759,3.6,2.0,94.0,0.4,6.0,0.51,265585328128,110379008
1606587946.2194707,5.7,1.4,92.4,0.5,7.5,0.51,265381203968,110379008
1606587947.2213135,8.6,1.3,89.4,0.7,10.6,0.51,265155289088,110379008
1606587948.2231545,8.3,1.7,89.4,0.6,10.7,0.51,264930807808,110379008
1606587949.2251086,13.0,3.9,82.8,0.3,17.2,0.51,264983638016,110379008
1606587950.2272954,14.9,3.1,81.9,0.2,18.1,2.31,264678453248,110379008
1606587951.2292266,13.5,1.1,85.2,0.2,14.8,2.31,264712765440,110379008
1606587952.2312922,18.1,1.7,79.9,0.3,20.1,2.31,264666091520,110379008
1606587953.232544,19.0,1.8,78.9,0.3,21.1,2.31,264737726464,110379008
1606587954.2347124,18.4,2.5,78.8,0.4,21.2,2.31,264690274304,110379008
1606587955.2366602,15.9,2.0,81.2,0.9,18.8,3.65,264282611712,110379008
1606587956.23858,19.5,2.2,77.0,1.3,23.0,3.65,264311545856,110379008
1606587957.2405207,19.8,2.2,77.2,0.8,22.8,3.65,264321486848,110379008
1606587958.2424405,21.0,1.7,76.5,0.9,23.5,3.65,264304824320,110379008
1606587959.2444026,22.8,2.7,73.5,1.0,26.5,3.65,264321998848,110379008
1606587960.2463303,21.9,2.9,74.7,0.5,25.3,5.68,264232747008,110379008
1606587961.248232,27.1,3.6,68.8,0.6,31.2,5.68,263569555456,110379008
1606587962.250165,26.6,3.1,70.0,0.3,30.0,5.68,263624597504,110379008
1606587963.251315,23.1,3.2,73.4,0.3,26.6,5.68,263556775936,110379008
1606587964.2532532,27.3,3.2,69.2,0.2,30.8,5.68,263953395712,110379008
1606587965.2551744,28.1,2.3,69.3,0.4,30.7,8.35,263776923648,110379008
1606587966.2571268,24.1,2.5,73.1,0.3,26.9,8.35,263935815680,110379008
1606587967.259037,20.1,2.1,77.5,0.3,22.6,8.35,263944601600,110379008
1606587968.2609782,17.1,2.2,80.4,0.3,19.5,8.35,264392630272,110379008
1606587969.2628994,15.8,2.1,81.8,0.4,18.2,8.35,264363188224,110379008
1606587970.2648425,21.3,3.6,74.8,0.3,25.2,11.6,264465276928,110379008
1606587971.2667568,19.9,1.4,78.4,0.3,21.6,11.6,264086081536,110379008
1606587972.268715,23.0,1.5,75.1,0.4,24.9,11.6,264169598976,110379008
1606587973.2706356,21.9,2.1,75.6,0.4,24.4,11.6,263960096768,110379008
1606587974.2725704,17.5,1.8,80.3,0.4,19.7,11.6,264227336192,110379008
1606587975.2744923,16.6,1.9,81.1,0.5,18.9,12.92,264285724672,110379008
1606587976.2755466,19.9,2.7,77.0,0.4,23.0,12.92,264167985152,110379008
1606587977.2774584,20.9,1.5,77.1,0.5,22.9,12.92,264347156480,110379008
1606587978.2793643,25.2,1.0,73.2,0.6,26.8,12.92,264300478464,110379008
1606587979.28127,25.4,2.2,71.9,0.4,28.1,12.92,264176214016,110379008
1606587980.2831855,24.1,2.3,73.3,0.3,26.7,14.77,263996948480,110379008
1606587981.285107,21.7,2.0,76.1,0.3,23.9,14.77,263883505664,110379008
1606587982.2870061,21.6,2.6,75.4,0.5,24.7,14.77,264140206080,110379008
1606587983.288953,20.3,2.2,77.1,0.4,22.8,14.77,264213073920,110379008
1606587984.2908666,16.9,1.0,81.8,0.2,18.2,14.77,263988342784,110379008
1606587985.2927973,14.5,2.0,83.4,0.0,16.6,15.67,264403197952,110379008
1606587986.2947187,15.1,1.6,83.4,0.0,16.6,15.67,264577912832,110379008
1606587987.2966454,15.2,2.2,82.6,0.0,17.4,15.67,264755482624,110379008
1606587988.2985516,15.3,2.2,82.4,0.2,17.6,15.67,264352702464,110379008
1606587989.3004818,20.5,2.7,76.5,0.4,23.5,15.67,264387993600,110379008
1606587990.302407,22.4,1.8,75.4,0.4,24.6,17.21,264200900608,110379008
1606587991.3033736,25.7,3.4,70.6,0.4,29.4,17.21,263790796800,110379008
1606587992.3052893,18.2,2.6,78.8,0.4,21.2,17.21,263806849024,110379008
1606587993.3071938,18.7,2.2,78.7,0.4,21.3,17.21,264034308096,110379008
1606587994.3091583,19.4,2.5,77.7,0.4,22.3,17.21,264314650624,110379008
1606587995.3110642,23.9,3.4,72.3,0.4,27.7,18.8,264195137536,110379008
1606587996.3130064,29.4,3.9,66.4,0.4,33.6,18.8,263907016704,110379008
1606587997.3149214,27.9,2.9,68.9,0.3,31.2,18.8,263598546944,110379008
1606587998.3168795,29.6,3.0,67.0,0.3,32.9,18.8,263603228672,110379008
1606587999.3187983,23.7,1.8,74.2,0.3,25.8,18.8,263629828096,110379008
1606588000.3207095,26.2,3.0,70.4,0.4,29.6,21.22,263978000384,110379008
1606588001.3226101,19.9,1.7,77.9,0.5,22.1,21.22,264162918400,110379008
1606588002.3245468,22.6,2.2,74.8,0.3,25.2,21.22,264204767232,110379008
1606588003.3264503,14.9,2.3,82.5,0.4,17.5,21.22,263888932864,110379008
1606588004.3275492,14.8,3.5,81.4,0.3,18.6,21.22,264085209088,110379008
1606588005.3294375,20.4,4.4,74.2,1.0,25.8,22.32,264339234816,110379008
1606588006.3315887,26.4,2.5,70.8,0.3,29.2,22.32,263933054976,110379008
