#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606323148.401522,0.0,0.0,24.0,0.0,0.0,0.09,266243518464,0
1606323149.403106,0.0,0.0,100.0,0.0,0.0,0.09,266242531328,0
1606323150.4051144,0.0,0.0,100.0,0.0,0.0,0.09,266242564096,0
1606323151.4070673,0.0,0.0,100.0,0.0,0.0,0.09,266242531328,0
1606323152.409058,0.0,0.0,100.0,0.0,0.0,0.09,266242564096,0
1606323153.4110067,0.0,0.0,100.0,0.0,0.0,0.08,266242564096,0
1606323154.4130688,0.0,0.0,100.0,0.0,0.0,0.08,266242564096,0
1606323155.4150257,0.0,0.0,100.0,0.0,0.0,0.08,266242564096,0
1606323156.41701,0.0,0.0,100.0,0.0,0.0,0.08,266242564096,0
1606323157.419023,0.0,0.0,100.0,0.0,0.0,0.08,266242564096,0
1606323158.4210348,0.0,0.0,100.0,0.0,0.0,0.07,266242564096,0
1606323159.4229963,0.0,0.0,100.0,0.0,0.0,0.07,266242555904,0
1606323160.4249735,0.0,0.0,99.9,0.0,0.1,0.07,266241929216,0
1606323161.4267917,0.3,0.3,99.3,0.0,0.7,0.07,266177789952,0
1606323162.4286666,2.1,0.9,96.4,0.7,3.6,0.07,266099654656,0
1606323163.4304943,3.7,0.4,95.5,0.3,4.5,0.55,266063015936,0
1606323164.4323876,3.4,0.3,95.6,0.7,4.4,0.55,266162745344,0
1606323165.4342213,1.8,0.2,97.5,0.5,2.5,0.55,266165080064,0
1606323166.4360785,2.8,0.8,96.0,0.4,3.9,0.55,266099904512,0
1606323167.437907,2.7,0.6,96.3,0.4,3.7,0.55,266093457408,0
1606323168.4397614,4.8,0.8,94.1,0.3,5.9,1.22,266071576576,0
1606323169.4416506,4.7,1.4,93.2,0.6,6.8,1.22,265957621760,0
1606323170.4437914,5.4,0.5,93.7,0.5,6.3,1.22,266054176768,0
1606323171.4458997,5.7,0.4,93.5,0.4,6.5,1.22,266123157504,0
1606323172.44778,2.6,1.0,95.4,1.0,4.6,1.22,266064171008,0
1606323173.4496777,5.0,1.2,93.5,0.3,6.5,1.85,265990995968,0
