#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606642455.8958592,1.0,0.0,24.0,0.0,3.8,0.02,265852678144,110301184
1606642456.8974981,0.0,0.0,100.0,0.0,0.0,0.02,265853042688,110301184
1606642457.8994522,0.0,0.0,100.0,0.0,0.0,0.02,265853300736,110301184
1606642458.9014058,0.0,0.0,100.0,0.0,0.0,0.02,265853300736,110301184
1606642459.9033468,0.0,0.0,100.0,0.0,0.0,0.02,265853300736,110301184
1606642460.9053094,0.0,0.0,100.0,0.0,0.0,0.02,265853415424,110301184
1606642461.907376,0.0,0.0,100.0,0.0,0.0,0.02,265853169664,110301184
1606642462.9093263,0.0,0.0,100.0,0.0,0.0,0.02,265853169664,110301184
1606642463.9112742,0.0,0.0,100.0,0.0,0.0,0.02,265853169664,110301184
1606642464.9132223,0.0,0.0,100.0,0.0,0.0,0.02,265853169664,110301184
1606642465.9151728,0.0,0.0,100.0,0.0,0.0,0.02,265853128704,110301184
1606642466.9171622,0.0,0.0,100.0,0.0,0.0,0.02,265853161472,110301184
1606642467.9191153,0.0,0.0,100.0,0.0,0.0,0.02,265853136896,110301184
1606642468.9210982,0.0,0.0,99.9,0.0,0.1,0.02,265853075456,110297088
1606642469.922903,0.9,0.7,98.4,0.0,1.6,0.02,265728819200,110297088
1606642470.9248142,4.5,2.1,93.2,0.2,6.8,0.02,265504555008,110297088
1606642471.9267807,9.4,2.9,87.3,0.5,12.8,0.02,264563589120,110297088
1606642472.931059,15.7,2.1,81.9,0.3,18.1,0.02,263950077952,110297088
1606642473.9336293,21.6,3.1,74.9,0.3,25.1,2.42,263766491136,110297088
1606642474.935394,25.2,2.7,71.9,0.3,28.1,2.42,263126818816,110297088
1606642475.9376755,27.7,2.7,69.3,0.3,30.7,2.42,262842183680,110297088
1606642476.9393172,28.9,2.8,68.0,0.3,32.0,2.42,262549655552,110297088
1606642477.9418733,28.8,2.5,68.4,0.3,31.6,2.42,262828318720,110297088
1606642478.945166,30.5,2.5,66.7,0.3,33.3,6.15,262817140736,110297088
1606642479.9472244,32.0,1.9,65.8,0.3,34.2,6.15,262715142144,110297088
1606642480.9491751,34.7,5.2,59.2,1.0,40.8,6.15,262547046400,110297088
1606642481.9511888,35.9,4.5,58.7,0.9,41.3,6.15,261965733888,110297088
1606642482.9534924,45.9,4.4,49.3,0.4,50.7,6.15,261595873280,110297088
1606642483.9553647,44.4,3.1,51.9,0.5,48.1,11.82,261064343552,110297088
1606642484.9582963,45.5,3.9,49.4,1.2,50.6,11.82,260661743616,110297088
1606642485.9605734,48.6,5.1,45.4,0.9,54.6,11.82,260738760704,110297088
1606642486.9625528,47.7,4.9,46.9,0.4,53.1,11.82,260600549376,110297088
1606642487.9645226,53.5,5.3,40.1,1.0,59.8,11.82,260268609536,110297088
1606642488.965878,56.4,3.4,39.6,0.6,60.4,16.8,259986206720,110297088
1606642489.9673617,55.5,2.5,41.6,0.4,58.4,16.8,260231110656,110297088
1606642490.96963,56.4,2.5,41.0,0.1,59.0,16.8,260218601472,110297088
1606642491.971394,56.1,3.7,39.8,0.4,60.2,16.8,260209823744,110297088
1606642492.9754446,53.6,2.8,43.4,0.2,56.6,16.8,260558458880,110297088
1606642493.9775658,54.1,3.4,41.9,0.5,58.1,21.14,260445380608,110297088
1606642494.9793131,52.0,4.3,43.5,0.3,56.5,21.14,260513890304,110297088
1606642495.9812713,51.7,3.6,44.5,0.2,55.5,21.14,260317179904,110297088
1606642496.9832034,55.0,4.2,39.9,0.9,60.1,21.14,260191367168,110297088
1606642497.9851408,58.7,3.7,37.0,0.5,63.0,21.14,260291137536,110297088
1606642498.9870586,57.7,2.5,39.8,0.0,60.3,26.17,259902459904,110297088
1606642499.9890084,57.9,2.4,39.6,0.1,60.3,26.17,259948879872,110297088
1606642500.9909456,54.7,2.0,42.7,0.6,57.4,26.17,260263198720,110297088
1606642501.9929562,56.6,4.1,38.9,0.4,61.0,26.17,260262232064,110297088
1606642502.9949024,53.8,3.3,42.2,0.7,57.9,26.17,260166676480,110297088
1606642503.9971287,61.0,4.5,34.0,0.6,65.9,30.89,260042514432,110297088
1606642504.9993746,59.8,3.4,36.4,0.3,63.6,30.89,259809234944,110297088
