#cpu_count: 64
#total_mem: 270332968960
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1606313997.778444,1.0,0.0,24.0,0.0,4.0,0.0,266249797632,0
1606313998.7800357,0.0,0.0,100.0,0.0,0.0,0.0,266250010624,0
1606313999.7819803,0.0,0.0,100.0,0.0,0.0,0.0,266250010624,0
1606314000.783918,0.0,0.0,100.0,0.0,0.0,0.0,266250010624,0
1606314001.785863,0.0,0.0,100.0,0.0,0.0,0.0,266250018816,0
1606314002.7878056,0.0,0.0,100.0,0.0,0.0,0.0,266250018816,0
1606314003.7898607,0.0,0.0,100.0,0.0,0.0,0.0,266250080256,0
1606314004.7918632,0.0,0.0,100.0,0.0,0.0,0.0,266250080256,0
1606314005.7938795,0.0,0.0,100.0,0.0,0.0,0.0,266250080256,0
1606314006.795855,0.0,0.0,100.0,0.0,0.0,0.0,266250080256,0
1606314007.797653,0.0,0.0,100.0,0.0,0.0,0.0,266250080256,0
1606314008.7995956,0.0,0.0,100.0,0.0,0.0,0.0,266250031104,0
1606314009.801546,0.0,0.0,100.0,0.0,0.0,0.0,266250031104,0
1606314010.8034945,0.0,0.0,99.9,0.0,0.1,0.0,266248785920,0
1606314011.8053038,1.2,0.5,98.1,0.2,1.9,0.0,266173837312,0
1606314012.807124,0.5,0.2,99.2,0.1,0.8,0.0,266170200064,0
1606314013.809027,5.2,1.2,93.0,0.6,7.0,0.0,266100961280,0
1606314014.8108475,2.6,1.0,96.2,0.2,3.8,0.0,266001743872,0
1606314015.812727,7.1,0.8,91.6,0.5,8.4,1.04,266065289216,0
1606314016.8146067,5.6,1.1,93.1,0.1,6.9,1.04,265996664832,0
1606314017.8164558,5.4,1.1,93.2,0.3,6.8,1.04,266022850560,0
1606314018.8186796,5.7,0.6,93.2,0.5,6.8,1.04,266031542272,0
1606314019.8205986,5.6,1.7,92.5,0.2,7.5,1.04,266022473728,0
1606314020.8227205,7.7,1.2,90.5,0.6,9.5,2.08,265880219648,0
1606314021.8248687,7.3,1.2,91.2,0.3,8.8,2.08,265989275648,0
1606314022.8269074,5.9,0.4,92.9,0.8,7.2,2.08,266091143168,0
1606314023.8289106,4.2,0.5,94.6,0.7,5.4,2.08,266131603456,0
1606314024.8307943,3.9,1.6,94.4,0.1,5.6,2.08,266030379008,0
1606314025.8327148,4.6,0.8,94.6,0.0,5.4,2.95,265992044544,0
1606314026.834617,6.4,0.7,92.0,0.9,8.0,2.95,266062565376,0
1606314027.835563,5.2,1.0,93.6,0.2,6.4,2.95,266029694976,0
1606314028.8374774,4.9,0.6,93.9,0.6,6.1,2.95,266050613248,0
1606314029.8392947,6.6,0.9,91.7,0.8,8.3,2.95,266047311872,0
1606314030.8414347,4.6,1.3,93.9,0.2,6.1,3.28,265950523392,0
1606314031.84331,7.5,0.4,91.7,0.4,8.3,3.28,266052222976,0
1606314032.8454528,4.6,0.5,94.0,0.8,6.0,3.28,266145972224,0
1606314033.8475716,2.1,0.8,96.8,0.4,3.2,3.28,266130284544,0
1606314034.849708,3.7,0.6,95.0,0.8,5.0,3.28,266102964224,0
1606314035.85185,3.3,0.9,95.5,0.3,4.5,3.42,266069151744,0
1606314036.8539536,4.0,0.4,95.1,0.5,4.9,3.42,266071003136,0
1606314037.855483,7.0,1.7,91.0,0.3,9.0,3.42,265986682880,0
1606314038.8579378,5.6,1.3,93.0,0.2,7.0,3.42,265926860800,0
1606314039.8600788,7.9,1.1,90.6,0.4,9.4,3.42,266025676800,0
1606314040.8621767,6.8,1.4,91.0,0.8,9.0,4.18,265992986624,0
1606314041.8632946,6.0,1.0,92.4,0.7,7.6,4.18,265952059392,0
1606314042.8654013,6.3,0.9,92.4,0.4,7.6,4.18,266054094848,0
1606314043.8674455,5.3,0.1,94.0,0.6,6.0,4.18,266090946560,0
