#cpu_count: 36
#total_mem: 202471645184
t,cpu_user,cpu_system,cpu_idle,cpu_inter,cpu_percentage,load_1m,mem_avail,swap_used
1610369134.2207377,0.0,0.0,13.0,0.0,0.0,0.36,200215945216,0
1610369135.2222347,0.0,0.0,100.0,0.0,0.0,0.36,200215457792,0
1610369136.224173,0.1,0.0,99.8,0.0,0.2,0.36,200212860928,0
1610369137.2261634,1.4,1.2,97.3,0.0,2.7,0.36,200108478464,0
1610369138.2282515,5.5,2.5,91.9,0.1,8.1,0.58,199770566656,0
1610369139.2303798,13.0,2.1,84.9,0.0,15.1,0.58,199234027520,0
1610369140.232469,16.0,3.2,80.7,0.1,19.4,0.58,198800105472,0
1610369141.234649,16.3,2.3,81.2,0.2,18.7,0.58,198739124224,0
1610369142.2368543,20.0,2.1,77.7,0.2,22.3,0.58,198413807616,0
1610369143.2390392,21.6,3.0,75.1,0.2,24.9,1.33,198593204224,0
1610369144.2408264,25.1,1.8,72.7,0.4,27.3,1.33,198503235584,0
1610369145.2430115,26.1,2.4,71.4,0.1,28.6,1.33,198451523584,0
1610369146.2448182,25.3,2.4,72.3,0.1,27.7,1.33,198107095040,0
1610369147.247052,25.5,2.6,71.7,0.3,28.3,1.33,198100144128,0
1610369148.2488303,21.8,2.7,75.3,0.2,24.7,1.87,198242349056,0
1610369149.251067,27.2,2.6,70.1,0.2,29.9,1.87,198240931840,0
1610369150.2532763,24.4,2.7,72.5,0.4,27.5,1.87,198227460096,0
1610369151.255566,29.1,2.1,68.7,0.2,31.3,1.87,198340993024,0
1610369152.2568276,28.5,2.2,68.7,0.6,31.3,1.87,198217203712,0
1610369153.2591102,30.9,2.6,66.5,0.1,33.5,2.68,198012366848,0
1610369154.26083,36.8,2.9,60.3,0.1,39.7,2.68,197965127680,0
1610369155.2630568,38.6,3.4,57.7,0.3,42.3,2.68,197718024192,0
1610369156.2648363,44.2,3.4,51.9,0.6,48.1,2.68,197521879040,0
1610369157.266741,41.4,2.1,56.3,0.2,43.7,2.68,197119213568,0
1610369158.2688317,33.5,1.4,64.4,0.7,35.6,3.5,197574897664,0
1610369159.271026,24.5,1.5,73.6,0.4,26.4,3.5,198017028096,0
1610369160.272834,15.2,2.6,81.9,0.3,18.1,3.5,198392762368,0
1610369161.2749522,15.3,3.3,81.0,0.4,19.0,3.5,198771953664,0
1610369162.2768297,21.7,2.8,75.2,0.3,24.8,3.5,198509137920,0
1610369163.2790012,26.0,3.2,70.6,0.1,29.4,4.1,198590234624,0
1610369164.280877,29.1,3.0,67.7,0.3,32.3,4.1,198081683456,0
1610369165.2831,29.4,3.2,67.2,0.2,32.8,4.1,197673455616,0
1610369166.2847762,25.9,2.8,71.3,0.0,28.7,4.1,197810614272,0
1610369167.2869446,34.3,3.4,62.3,0.0,37.7,4.1,198033051648,0
1610369168.2888134,35.6,2.5,61.9,0.0,38.1,4.98,197743759360,0
1610369169.290775,36.9,2.9,59.6,0.5,40.4,4.98,197779681280,0
1610369170.2929592,36.0,3.2,60.4,0.4,39.6,4.98,197521223680,0
1610369171.295204,41.6,4.0,53.9,0.4,46.1,4.98,197305077760,0
1610369172.2968335,43.2,3.0,53.6,0.3,46.4,4.98,197252964352,0
1610369173.2991695,44.5,4.6,50.1,0.8,49.9,6.1,196948750336,0
1610369174.3008256,43.0,2.6,54.0,0.4,46.0,6.1,196939919360,0
1610369175.3030672,43.2,4.6,51.6,0.6,48.4,6.1,196992868352,0
1610369176.3048341,37.1,3.1,59.3,0.6,40.7,6.1,196828610560,0
1610369177.3070872,44.3,4.0,51.0,0.7,49.0,6.1,197210206208,0
1610369178.3091269,47.4,2.5,49.4,0.7,50.5,6.97,197130584064,0
1610369179.3115284,50.9,2.0,46.6,0.5,53.4,6.97,197320294400,0
1610369180.3138437,51.1,3.3,45.0,0.6,55.0,6.97,197132947456,0
1610369181.3162396,54.4,2.6,42.6,0.5,57.6,6.97,197006106624,0
1610369182.3186553,56.9,4.0,38.8,0.4,61.1,6.97,196848529408,0
1610369183.3208725,55.4,3.3,40.7,0.6,59.3,7.94,196292038656,0
1610369184.3233345,57.7,2.8,38.6,0.8,61.4,7.94,196561592320,0
1610369185.3256688,51.9,3.4,44.1,0.6,55.9,7.94,196535844864,0
1610369186.3281364,53.2,3.4,42.5,0.8,57.6,7.94,196555223040,0
1610369187.330582,58.8,2.3,38.3,0.5,61.6,7.94,196833640448,0
1610369188.3328502,59.6,2.7,37.0,0.7,63.0,9.14,196765720576,0
1610369189.3354137,60.5,2.6,36.2,0.7,63.8,9.14,196591480832,0
1610369190.3382301,69.5,2.3,27.6,0.5,72.4,9.14,196672110592,0
1610369191.3408756,71.0,2.7,25.8,0.5,74.2,9.14,196452823040,0
1610369192.343758,72.9,3.3,23.2,0.6,76.8,9.14,196079173632,0
1610369193.346504,64.5,2.8,32.1,0.6,67.9,10.25,195943165952,0
1610369194.3489022,65.9,3.5,29.7,1.0,70.4,10.25,195884085248,0
1610369195.3514824,74.2,4.6,20.9,0.3,79.1,10.25,196025319424,0
1610369196.3540263,68.0,3.5,27.9,0.7,72.1,10.25,195842998272,0
1610369197.3565595,62.3,1.9,35.6,0.2,64.4,10.25,195673915392,0
1610369198.3589501,55.4,3.8,40.2,0.6,59.8,11.59,196165017600,0
1610369199.3608549,56.7,3.5,38.7,1.0,61.3,11.59,196541808640,0
1610369200.363343,57.6,2.7,39.0,0.8,61.0,11.59,196760870912,0
